WELLNAME = well95
STDEP  =  3000.0000    
ENDEP  =  4137.0313    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, DEN, GR, RT, SP

#DEPTH       AC           CAL          DEN          GR           RT           SP           
3875.0000    53.7971      22.9599      0.0000       25.0395      79.3611      72.0187      
3875.1250    53.4835      23.1505      0.0000       25.9863      53.4891      72.1788      
3875.2500    54.4433      22.7899      0.0000       26.9959      40.4557      72.3388      
3875.3750    56.0278      22.7287      0.0000       29.8324      30.9233      72.4987      
3875.5000    57.6364      22.9350      0.0000       29.0154      22.9239      72.6587      
3875.6250    60.1101      23.1883      0.0000       25.0491      19.3414      72.8786      
3875.7500    62.8240      23.3946      0.0000       22.2161      17.8628      73.0586      
3875.8750    62.2462      23.4435      0.0000       20.6435      19.2046      73.2185      
3876.0000    60.9717      23.4454      0.0000       18.4406      20.8863      73.3784      
3876.1250    61.0907      23.4942      0.0000       17.2458      23.2492      73.5383      
3876.2500    63.6846      23.7949      0.0000       20.0822      25.0136      73.6394      
3876.3750    64.2361      23.9855      0.0000       22.4148      26.7004      73.8395      
3876.5000    63.4663      23.7352      0.0000       24.8103      27.7452      73.9601      
3876.6250    64.6908      23.2645      0.0000       21.4738      28.4998      73.9820      
3876.7500    64.0408      22.9983      0.0000       19.5859      28.9369      74.0442      
3876.8750    61.7810      22.9057      0.0000       21.6671      29.7947      74.0660      
3877.0000    59.0405      22.9387      0.0000       23.5586      30.9641      74.0098      
3877.1250    59.5439      23.1925      0.0000       25.3868      33.7739      73.7573      
3877.2500    62.0901      23.4617      0.0000       26.8372      40.9460      73.5630      
3877.3750    63.4347      23.2427      0.0000       25.8945      48.9115      73.4075      
3877.5000    61.1747      22.7721      0.0000       27.3449      55.6244      73.1947      
3877.6250    58.8906      22.4587      0.0000       27.4728      62.2008      73.0202      
3877.7500    56.7267      22.9174      0.0000       28.6715      68.1004      72.8649      
3877.8750    55.8362      23.3282      0.0000       28.9881      71.0830      72.7098      
3878.0000    56.3879      23.1252      0.0000       24.2661      71.4220      72.5548      
3878.1250    55.9779      22.7490      0.0000       23.7646      73.0270      72.4006      
3878.2500    55.5443      22.7032      0.0000       24.9628      75.4550      72.3637      
3878.3750    55.7113      22.6734      0.0000       23.3274      78.3195      72.3079      
3878.5000    55.9505      22.4231      0.0000       25.4709      81.3942      72.2901      
3878.6250    55.5887      22.5822      0.0000       25.2205      82.4465      72.2931      
3878.7500    55.2032      23.0405      0.0000       25.8521      76.5710      72.2968      
3878.8750    54.7694      23.3570      0.0000       29.7590      68.1014      72.2996      
3879.0000    55.2728      22.9493      0.0000       35.3666      61.6928      72.3022      
3879.1250    56.1370      23.0300      0.0000       40.9739      56.2765      72.3039      
3879.2500    57.1452      23.4409      0.0000       39.4014      51.8827      72.3061      
3879.3750    57.9853      23.7887      0.0000       36.9468      47.9986      72.3095      
3879.5000    57.7199      23.7274      0.0000       38.6495      45.3420      72.3125      
3879.6250    58.6803      23.4929      0.0000       40.6032      42.2887      72.3150      
3879.7500    59.8088      23.5262      0.0000       40.6053      41.0779      72.2594      
3879.8750    60.7691      23.7954      0.0000       39.1584      44.1109      72.1835      
3880.0000    61.4412      23.9229      0.0000       41.2392      49.4206      72.1664      
3880.1250    61.9928      23.5625      0.0000       43.0043      62.7181      72.1689      
3880.2500    61.8476      23.0130      0.0000       44.3282      80.6426      72.1714      
3880.3750    59.7551      22.4006      0.0000       46.0308      106.1215     72.1728      
3880.5000    56.9895      22.2922      0.0000       47.4179      125.9058     72.1757      
3880.6250    54.6085      22.7347      0.0000       48.9942      135.6738     72.1784      
3880.7500    53.2612      23.1614      0.0000       45.6581      109.7992     72.1809      
3880.8750    55.7842      22.9271      0.0000       45.2824      85.3415      72.2426      
3881.0000    59.4718      22.3935      0.0000       42.0722      61.6877      72.3238      
3881.1250    58.5705      22.1114      0.0000       43.6483      53.1888      72.3469      
3881.2500    54.4103      22.1606      0.0000       48.9405      58.6621      72.4087      
3881.3750    50.8510      22.5245      0.0000       49.4459      65.4254      72.4311      
3881.5000    48.8783      22.8250      0.0000       52.1556      73.6897      72.4926      
3881.6250    49.9349      23.1729      0.0000       62.9896      61.0983      72.5740      
3881.7500    51.3041      23.7416      0.0000       73.7604      42.8894      72.5972      
3881.8750    53.1782      24.0895      0.0000       83.0197      31.9961      72.6588      
3882.0000    57.5768      24.3428      0.0000       90.2007      25.3461      72.6800      
3882.1250    61.7110      24.3131      0.0000       99.3338      20.7677      72.7421      
3882.2500    64.8357      24.0470      0.0000       109.2226     16.9169      72.8243      
3882.3750    66.9024      23.6867      0.0000       119.1116     14.9776      72.8457      
3882.5000    65.4346      23.3104      0.0000       120.8763     16.4874      72.9068      
3882.6250    62.0674      22.9342      0.0000       116.8472     20.7124      73.0488      
3882.7500    57.0169      22.5580      0.0000       98.8380      29.5389      73.0902      
3882.8750    51.9183      22.4182      0.0000       90.1490      61.1512      73.2104      
3883.0000    50.5221      22.4511      0.0000       90.5285      129.8055     73.2522      
3883.1250    50.3766      22.5158      0.0000       94.1828      411.1173     73.3137      
3883.2500    49.7978      22.3918      0.0000       96.8291      474.5067     73.4555      
3883.3750    49.4121      22.1574      0.0000       79.1981      643.3706     73.5560      
3883.5000    49.3628      22.0014      0.0000       58.6704      2057.0698    73.5779      
3883.6250    49.9388      21.8297      0.0000       53.1306      3614.3628    73.6399      
3883.7500    50.6590      21.6895      0.0000       49.2912      4273.1250    73.6625      
3883.8750    51.2829      21.6598      0.0000       46.5221      4313.3320    73.7242      
3884.0000    51.0411      21.7091      0.0000       43.9421      4333.6982    73.7480      
3884.1250    50.5109      21.8683      0.0000       45.8962      4354.1826    73.7492      
3884.2500    49.8843      22.0585      0.0000       45.7088      4374.7500    73.8104      
3884.3750    49.2577      22.2488      0.0000       46.1514      4405.6890    73.8921      
3884.5000    49.6892      22.4393      0.0000       48.5463      4441.9517    73.9738      
3884.6250    50.0727      22.5826      0.0000       46.3440      4520.4629    74.0555      
3884.7500    50.1679      22.5688      0.0000       43.1343      4627.1201    74.1372      
3884.8750    50.0224      22.4605      0.0000       42.3174      4802.9609    74.2187      
3885.0000    49.5402      22.2888      0.0000       38.9819      5218.0479    74.2400      
3885.1250    48.9134      22.1013      0.0000       35.0796      5752.8408    74.3605      
3885.2500    48.4313      21.9141      0.0000       35.2704      5474.8257    74.5216      
3885.3750    48.9591      21.6797      0.0000       34.6426      4687.3799    74.6232      
3885.5000    49.4867      21.5710      0.0000       37.2264      3748.6455    74.7047      
3885.6250    49.3416      21.5569      0.0000       37.9207      3002.3936    74.7271      
3885.7500    49.1479      21.6535      0.0000       38.8669      2538.5093    74.7288      
3885.8750    49.6757      21.7339      0.0000       39.9398      2099.6729    74.7900      
3886.0000    50.2034      21.7509      0.0000       40.9488      1868.6616    74.8131      
3886.1250    50.3949      21.8472      0.0000       44.7285      1855.8186    74.7560      
3886.2500    50.2493      21.9277      0.0000       44.5414      2100.7285    74.7385      
3886.3750    50.7291      21.9922      0.0000       42.5913      2722.4775    74.7411      
3886.5000    51.3534      22.0567      0.0000       38.6263      3397.3188    74.6846      
3886.6250    51.9776      22.0268      0.0000       34.0314      4130.0635    74.6089      
3886.7500    51.3028      21.9656      0.0000       28.2287      4650.1001    74.5919      
3886.8750    50.4837      21.9043      0.0000       29.3757      5180.0342    74.5355      
3887.0000    49.5683      21.7960      0.0000       27.6146      5579.5850    74.4605      
3887.1250    49.1821      21.7185      0.0000       29.0647      5588.7305    74.4430      
3887.2500    49.8544      21.6571      0.0000       30.7037      4707.1997    74.3864      
3887.3750    49.8049      21.5492      0.0000       31.3982      4087.8796    74.3106      
3887.5000    49.8039      21.4720      0.0000       29.7631      3624.2568    74.2929      
3887.6250    50.2356      21.4582      0.0000       32.1578      3087.0356    74.2365      
3887.7500    50.7155      21.4596      0.0000       34.4890      2888.0474    74.1608      
3887.8750    50.9548      21.4615      0.0000       36.6318      2783.2476    74.0848      
3888.0000    50.7127      21.4630      0.0000       35.6261      2481.7822    74.0090      
3888.1250    50.4711      21.5120      0.0000       37.3909      2129.0498    73.9331      
3888.2500    50.6624      21.5763      0.0000       40.9817      1860.5973    73.8571      
3888.3750    51.2387      21.6409      0.0000       45.5168      1622.3376    73.8401      
3888.5000    51.2375      21.7531      0.0000       43.0002      1544.9988    73.7838      
3888.6250    50.8032      21.8332      0.0000       44.2612      1752.4608    73.7668      
3888.7500    50.3687      21.9451      0.0000       41.0519      2003.2068    73.7105      
3888.8750    50.1751      22.0727      0.0000       39.7315      2348.7180    73.6936      
3889.0000    50.3181      22.1527      0.0000       37.2151      2658.8174    73.6963      
3889.1250    50.3168      22.2177      0.0000       37.0281      2890.8528    73.6990      
3889.2500    50.2191      22.2820      0.0000       38.9186      3067.1021    73.7019      
3889.3750    50.0737      22.3466      0.0000       36.4021      3175.9033    73.7627      
3889.5000    49.8801      22.3638      0.0000       38.9226      2804.1199    73.7845      
3889.6250    49.6863      22.2712      0.0000       36.5945      2429.9487    73.8462      
3889.7500    49.4924      22.1946      0.0000       39.4925      2205.9897    73.8685      
3889.8750    49.3473      22.0856      0.0000       43.3349      2155.0815    73.8720      
3890.0000    49.3474      21.7132      0.0000       41.2173      2083.0645    74.0227      
3890.1250    49.3013      21.5089      0.0000       40.9058      1911.0757    74.1967      
3890.2500    49.2058      21.4810      0.0000       41.9163      2020.6382    74.3016      
3890.3750    49.3976      21.4833      0.0000       39.0840      1847.9323    74.3836      
3890.5000    49.7091      21.5329      0.0000       35.6847      1824.4858    74.4063      
3890.6250    49.5896      21.5513      0.0000       32.4744      1995.9431    74.4103      
3890.7500    49.4461      21.6012      0.0000       30.5239      2202.2373    74.4144      
3890.8750    49.4225      21.5716      0.0000       28.5107      2239.0405    74.4180      
3891.0000    49.6382      21.5113      0.0000       27.8211      2075.9573    74.4219      
3891.1250    50.1891      21.3568      0.0000       28.7684      1956.5132    74.4267      
3891.2500    51.0034      21.2175      0.0000       28.2672      1841.7721    74.3713      
3891.3750    51.7698      21.1408      0.0000       28.3958      1889.6219    74.3559      
3891.5000    52.4405      21.0798      0.0000       28.4616      2021.7642    74.3589      
3891.6250    52.9435      21.0667      0.0000       31.1733      2224.1609    74.3037      
3891.7500    53.3028      21.0700      0.0000       33.5070      2449.5991    74.2881      
3891.8750    53.5424      21.0720      0.0000       31.9979      2707.2222    74.2914      
3892.0000    53.4947      21.0742      0.0000       30.2368      3055.6045    74.2376      
3892.1250    53.4231      21.0291      0.0000       29.3579      2583.9795    74.2215      
3892.2500    53.5430      21.0632      0.0000       30.9356      1362.9070    74.1676      
3892.3750    53.6869      21.1289      0.0000       32.2608      546.7654     74.1502      
3892.5000    53.7829      21.1941      0.0000       32.9565      275.0184     74.0950      
3892.6250    53.7830      21.3077      0.0000       34.3455      210.4253     74.0798      
3892.7500    53.5678      21.3885      0.0000       36.4901      187.7677     74.0833      
3892.8750    53.1370      21.5012      0.0000       36.4929      203.6843     74.1473      
3893.0000    52.3232      21.5349      0.0000       39.6451      215.6131     74.1704      
3893.1250    52.4856      21.4426      0.0000       39.8998      226.6655     74.1747      
3893.2500    53.4249      21.3196      0.0000       41.7926      236.0955     74.1782      
3893.3750    54.3827      21.3375      0.0000       44.3775      242.2054     74.1814      
3893.5000    54.0956      21.4504      0.0000       45.5141      233.4128     74.1258      
3893.6250    53.4973      21.5789      0.0000       45.1389      202.1007     74.1096      
3893.7500    52.9229      21.7069      0.0000       42.9999      167.1808     74.1144      
3893.8750    52.5401      21.7882      0.0000       45.9002      139.7605     74.1186      
3894.0000    53.5218      21.8063      0.0000       44.1392      111.2783     74.0635      
3894.1250    55.3653      21.8090      0.0000       45.0235      89.5263      74.1069      
3894.2500    57.4481      21.7169      0.0000       47.4828      60.7453      74.1302      
3894.3750    59.7943      21.5933      0.0000       48.3674      49.4702      74.1353      
3894.5000    62.2122      21.4700      0.0000       48.6221      55.3626      74.1972      
3894.6250    63.0740      21.2990      0.0000       49.0030      68.7837      74.2212      
3894.7500    59.1962      21.2071      0.0000       49.3833      84.7604      74.3441      
3894.8750    54.7919      21.3829      0.0000       51.5276      117.8623     74.3859      
3895.0000    51.8548      21.5899      0.0000       53.4202      151.2000     74.4489      
3895.1250    54.0742      21.8767      0.0000       55.3752      80.3331      74.5324      
3895.2500    58.9575      22.0998      0.0000       46.0558      52.1481      74.6144      
3895.3750    61.9497      22.2436      0.0000       49.3966      45.3164      74.6965      
3895.5000    62.9312      22.2771      0.0000       45.0532      45.6787      74.7782      
3895.6250    61.2797      22.1848      0.0000       35.7337      51.6426      74.8024      
3895.7500    59.6283      21.9672      0.0000       31.2015      61.3979      74.8060      
3895.8750    57.8572      21.8122      0.0000       32.8420      70.6695      74.8116      
3896.0000    56.3494      21.7357      0.0000       35.6791      78.5349      74.8158      
3896.1250    54.8656      21.8643      0.0000       40.2797      84.7035      74.8191      
3896.2500    53.6451      21.9139      0.0000       36.2512      89.4535      74.8225      
3896.3750    54.5309      21.8689      0.0000       36.9468      91.9880      74.8258      
3896.5000    56.4698      21.7611      0.0000       36.8866      97.8522      74.8289      
3896.6250    57.9060      21.8268      0.0000       32.7961      107.9411     74.7760      
3896.7500    57.3557      21.9555      0.0000       34.6248      120.2360     74.7593      
3896.8750    55.0342      21.9422      0.0000       35.1944      137.4715     74.7030      
3897.0000    54.4361      21.8814      0.0000       35.3229      170.1486     74.6868      
3897.1250    53.2874      22.0571      0.0000       36.3964      169.6399     74.6325      
3897.2500    51.7080      22.3117      0.0000       32.0534      128.4739     74.6165      
3897.3750    52.6177      22.5186      0.0000       29.7259      98.1943      74.5618      
3897.5000    53.9103      22.6154      0.0000       24.8790      86.3567      74.5456      
3897.6250    55.1790      22.4447      0.0000       26.7712      82.3152      74.5500      
3897.7500    55.3467      22.1955      0.0000       27.7817      81.7489      74.4945      
3897.8750    54.9400      22.0402      0.0000       31.5003      88.9457      74.4783      
3898.0000    55.8257      21.9167      0.0000       30.8736      105.4679     74.4833      
3898.1250    56.3284      22.0768      0.0000       33.5843      146.0318     74.4862      
3898.2500    55.7303      22.2840      0.0000       37.9325      149.8027     74.4908      
3898.3750    55.0604      22.3341      0.0000       32.7081      146.5355     74.4949      
3898.5000    54.2948      22.3366      0.0000       33.9072      154.4278     74.4987      
3898.6250    53.4574      22.2446      0.0000       31.5799      167.3980     74.4433      
3898.7500    52.7875      22.1205      0.0000       29.1896      207.0775     74.4272      
3898.8750    51.9022      21.9971      0.0000       31.5225      279.6134     74.4311      
3899.0000    51.2085      21.9209      0.0000       29.5731      347.4764     74.4344      
3899.1250    53.0753      22.0966      0.0000       36.2513      368.1494     74.3789      
3899.2500    54.1044      22.3038      0.0000       36.0651      272.7930     74.2458      
3899.3750    54.4875      22.4478      0.0000       35.1236      249.7443     74.1514      
3899.5000    54.5117      22.5760      0.0000       36.6372      203.2175     74.0759      
3899.6250    54.2008      22.4682      0.0000       33.1764      145.1684     74.0010      
3899.7500    53.6027      22.0459      0.0000       32.3605      108.2547     73.8669      
3899.8750    52.9090      21.8278      0.0000       29.6560      84.9870      73.6554      
3900.0000    52.3588      22.1294      0.0000       27.9577      76.5815      73.5414      
3900.1250    52.0718      22.5727      0.0000       30.8573      71.4248      73.4666      
3900.2500    53.1010      22.8273      0.0000       28.5301      79.0906      73.3337      
3900.3750    53.8908      22.7352      0.0000       29.7297      93.2683      73.2392      
3900.5000    54.3935      22.5013      0.0000       32.6289      115.4429     73.2216      
3900.6250    53.5802      22.5828      0.0000       36.9767      156.0324     73.1669      
3900.7500    52.2404      22.4908      0.0000       35.9090      334.8267     73.0918      
3900.8750    50.7571      22.1156      0.0000       36.2264      571.9540     72.9587      
3901.0000    50.2788      22.0548      0.0000       32.7658      793.0340     72.8640      
3901.1250    50.3029      22.5452      0.0000       33.7131      1037.4387    72.7887      
3901.2500    48.9633      22.7996      0.0000       39.5091      1404.3114    72.6558      
3901.3750    49.6335      22.5028      0.0000       43.4792      907.4454     72.5035      
3901.5000    50.2558      21.7817      0.0000       45.7485      654.9863     72.4666      
3901.6250    50.9499      21.2014      0.0000       49.1515      506.5561     72.4106      
3901.7500    51.6918      21.6450      0.0000       56.2696      430.4922     72.3355      
3901.8750    52.2423      22.0250      0.0000       53.6906      408.0017     72.3203      
3902.0000    52.0511      22.0430      0.0000       54.6377      398.6476     72.2645      
3902.1250    51.6206      21.8409      0.0000       51.8069      388.1616     72.2500      
3902.2500    51.1184      21.7330      0.0000       57.4136      359.7331     72.1954      
3902.3750    51.0469      22.0981      0.0000       50.6786      281.6682     72.1788      
3902.5000    52.2433      22.3678      0.0000       48.2257      152.0291     72.2415      
3902.6250    54.6839      22.5118      0.0000       47.3471      80.4559      72.3233      
3902.7500    55.8803      22.4039      0.0000       48.1684      57.5907      72.3470      
3902.8750    54.4450      21.8876      0.0000       45.9673      59.0105      72.4107      
3903.0000    53.7753      21.4493      0.0000       47.5439      72.2663      72.4938      
3903.1250    53.0100      21.2152      0.0000       47.3574      93.8482      72.5769      
3903.2500    52.0055      21.2175      0.0000       49.5009      145.6215     72.6000      
3903.3750    51.6228      21.2836      0.0000       48.9372      174.4446     72.6029      
3903.5000    51.7187      21.4431      0.0000       51.3952      153.8571     72.6078      
3903.6250    52.5323      21.6349      0.0000       55.3015      134.1279     72.6115      
3903.7500    52.1976      21.7785      0.0000       57.8856      113.7776     72.6144      
3903.8750    51.9108      22.0013      0.0000       60.3438      82.7935      72.6199      
3904.0000    52.8678      22.1611      0.0000       56.9462      50.8587      72.6235      
3904.1250    55.9301      22.1952      0.0000       59.2784      34.6729      72.5676      
3904.2500    58.4660      21.9146      0.0000       60.7292      25.7765      72.5511      
3904.3750    60.6669      21.6333      0.0000       48.0136      20.9099      72.5554      
3904.5000    62.1980      21.5727      0.0000       52.9274      18.4224      72.5000      
3904.6250    64.2075      21.9061      0.0000       52.5524      16.0948      72.4844      
3904.7500    63.7770      22.2076      0.0000       47.5810      15.5048      72.4300      
3904.8750    62.2462      22.5091      0.0000       48.6540      16.2838      72.4139      
3905.0000    60.3805      22.7790      0.0000       49.6641      19.4810      72.4171      
3905.1250    58.6584      22.7975      0.0000       47.3370      24.6061      72.3624      
3905.2500    58.7064      22.7370      0.0000       40.9811      26.8736      72.2876      
3905.3750    59.9025      22.7705      0.0000       36.8916      27.6983      72.2142      
3905.5000    60.9073      23.0247      0.0000       39.5386      24.4509      72.1984      
3905.6250    60.5726      23.2948      0.0000       44.2630      21.2931      72.2013      
3905.7500    59.2332      23.4079      0.0000       41.0547      18.3427      72.2050      
3905.8750    57.5590      23.3786      0.0000       39.1059      16.5202      72.2089      
3906.0000    57.7027      23.2712      0.0000       38.6682      16.1662      72.2132      
3906.1250    58.8988      23.1005      0.0000       36.9080      19.6344      72.2757      
3906.2500    59.0425      22.9139      0.0000       32.8184      22.2047      72.3584      
3906.3750    57.2248      22.6802      0.0000       36.0951      28.1329      72.4421      
3906.5000    54.2114      22.4307      0.0000       38.6158      37.5718      72.5233      
3906.6250    52.7286      22.4647      0.0000       36.9817      45.7259      72.6056      
3906.7500    54.6901      22.5459      0.0000       39.0620      40.0883      72.7477      
3906.8750    56.2210      22.4699      0.0000       43.1567      31.8721      72.8501      
3907.0000    57.2735      22.3465      0.0000       48.6992      25.0308      72.9933      
3907.1250    55.4081      22.2701      0.0000       51.7236      23.6474      73.0940      
3907.2500    53.4950      22.2098      0.0000       55.7557      26.4060      73.1763      
3907.3750    54.2605      22.1970      0.0000       50.1552      29.1149      73.2596      
3907.5000    56.7480      22.2463      0.0000       45.6886      32.5961      73.2826      
3907.6250    59.0920      22.3114      0.0000       44.4321      35.2171      73.2856      
3907.7500    60.6706      22.4244      0.0000       42.5463      33.4285      73.2909      
3907.8750    61.7230      22.5997      0.0000       42.2343      31.9108      73.2945      
3908.0000    61.6274      22.6963      0.0000       43.8105      33.4743      73.2394      
3908.1250    59.3795      22.8565      0.0000       44.0650      37.9769      73.1642      
3908.2500    56.3185      22.9536      0.0000       45.7671      43.9136      73.0907      
3908.3750    53.9272      23.0188      0.0000       48.6025      46.9425      73.0746      
3908.5000    51.3925      22.9896      0.0000       46.9056      48.8896      73.0774      
3908.6250    53.0189      22.7873      0.0000       45.2717      45.5112      73.0826      
3908.7500    55.4105      22.4911      0.0000       40.8049      41.2271      73.0852      
3908.8750    58.3282      22.4147      0.0000       40.4300      43.2321      73.0889      
3909.0000    60.6719      22.4176      0.0000       41.7551      48.4035      73.0345      
3909.1250    61.0546      22.3725      0.0000       40.3728      61.1780      73.0184      
3909.2500    58.8547      22.1701      0.0000       38.9275      81.7684      73.0231      
3909.3750    54.7179      22.0624      0.0000       42.7070      104.4739     73.0265      
3909.5000    50.6767      22.2854      0.0000       45.2905      141.0069     72.9705      
3909.6250    50.5096      22.4608      0.0000       46.6150      121.0371     72.9552      
3909.7500    51.6576      22.3531      0.0000       46.2398      101.4464     72.9010      
3909.8750    52.9252      22.2614      0.0000       43.5989      84.8639      72.8860      
3910.0000    53.3558      22.3897      0.0000       39.9509      86.3465      72.8297      
3910.1250    54.4081      22.5807      0.0000       39.3243      84.9572      72.8144      
3910.2500    55.8670      22.5832      0.0000       40.4600      93.6352      72.7591      
3910.3750    57.1105      22.3350      0.0000       38.4486      111.5275     72.6839      
3910.5000    56.7520      22.2583      0.0000       41.7241      141.3726     72.6093      
3910.6250    54.3132      22.1663      0.0000       45.6921      187.7209     72.5931      
3910.7500    51.5876      22.2320      0.0000       45.6319      257.5079     72.5373      
3910.8750    50.3923      22.3125      0.0000       45.8864      315.8354     72.4052      
3911.0000    51.7793      22.4721      0.0000       40.6651      303.4398     72.3695      
3911.1250    52.1621      22.5692      0.0000       39.5346      278.7342     72.3133      
3911.2500    51.0864      22.6350      0.0000       38.2159      259.3304     72.2386      
3911.3750    50.1062      22.7002      0.0000       37.0226      280.7094     72.1634      
3911.5000    49.9391      22.6711      0.0000       32.8082      309.5027     72.0298      
3911.6250    49.7720      22.6105      0.0000       27.6500      327.5712     71.8777      
3911.7500    50.0591      22.5972      0.0000       29.7927      310.2372     71.7825      
3911.8750    51.1831      22.5527      0.0000       33.0686      287.0364     71.7664      
3912.0000    51.9723      22.4919      0.0000       36.0292      258.9066     71.7126      
3912.1250    51.9725      22.3844      0.0000       39.8084      197.8264     71.6371      
3912.2500    52.0922      22.2611      0.0000       43.7759      118.4901     71.6207      
3912.3750    52.5467      22.1381      0.0000       44.7230      88.5551      71.6255      
3912.5000    53.3598      22.0146      0.0000       45.0401      67.9589      71.6285      
3912.6250    54.1011      21.9384      0.0000       47.8749      58.2093      71.6336      
3912.7500    54.2448      21.9720      0.0000       51.1503      52.0228      71.6366      
3912.8750    54.1493      22.1315      0.0000       50.8383      54.9620      71.6988      
3913.0000    54.0300      22.6064      0.0000       48.1975      58.8549      71.7223      
3913.1250    54.0541      23.2222      0.0000       45.4311      59.7124      71.7269      
3913.2500    54.3651      24.8888      0.0000       46.0631      43.7154      71.7897      
3913.3750    59.0988      23.1052      0.0000       46.9469      29.6434      71.8127      
3913.5000    63.8563      22.6070      0.0000       50.2851      22.2504      71.8165      
3913.6250    68.0400      23.0747      0.0000       48.9033      18.9221      71.8207      
3913.7500    66.2232      23.8914      0.0000       44.1229      18.5695      71.8245      
3913.8750    63.1155      23.3880      0.0000       40.1609      21.4840      71.7700      
3914.0000    57.8564      22.9563      0.0000       38.0240      25.6661      71.7551      
3914.1250    55.7290      22.9901      0.0000       38.6558      29.0927      71.6990      
3914.2500    54.5339      23.1183      0.0000       42.3085      31.6963      71.6248      
3914.3750    55.5860      23.3412      0.0000       46.9684      32.3703      71.5499      
3914.5000    56.7336      23.5009      0.0000       50.4952      30.2993      71.4753      
3914.6250    57.9767      23.0158      0.0000       47.4770      27.9010      71.3423      
3914.7500    59.0765      23.0813      0.0000       48.4868      27.1651      71.3056      
3914.8750    58.1444      23.3510      0.0000       50.6288      29.2647      71.2498      
3915.0000    56.1127      23.1332      0.0000       48.6808      31.4132      71.1756      
3915.1250    57.4754      22.8053      0.0000       48.8093      32.6793      71.1598      
3915.2500    58.9815      22.8238      0.0000       48.5609      29.0795      71.2814      
3915.3750    60.5832      22.9994      0.0000       46.9896      24.0981      71.4438      
3915.5000    59.2925      23.2847      0.0000       47.3704      21.0230      71.5450      
3915.6250    57.4521      23.9321      0.0000       46.4916      19.0919      71.7451      
3915.7500    54.7516      25.3976      0.0000       44.9211      17.4595      71.9261      
3915.8750    59.0300      26.6428      0.0000       41.8402      16.4514      72.2059      
3916.0000    65.2926      26.0056      0.0000       37.9416      16.1306      72.4064      
3916.1250    74.3993      25.1374      0.0000       39.0770      15.4355      72.5673      
3916.2500    82.3587      24.6679      0.0000       37.1920      16.2127      72.6105      
3916.3750    76.6700      24.1513      0.0000       32.9159      18.4087      72.4387      
3916.5000    68.9021      23.4931      0.0000       34.5548      20.7722      72.3236      
3916.6250    60.8235      23.5587      0.0000       37.5150      23.4642      72.0714      
3916.7500    54.5238      23.8285      0.0000       38.5242      25.5317      71.7024      
3916.8750    70.1690      23.9412      0.0000       35.6325      22.8097      71.3139      
3917.0000    72.9176      24.0065      0.0000       34.8800      19.6938      71.1003      
3917.1250    77.0285      24.2132      0.0000       34.0019      17.7129      70.8294      
3917.2500    81.9758      24.6563      0.0000       36.0811      16.6157      70.6954      
3917.3750    83.8639      25.3508      0.0000       31.2389      16.2711      70.6205      
3917.5000    81.8084      26.4386      0.0000       31.9973      16.5392      70.6635      
3917.6250    83.3858      27.4432      0.0000       30.8041      17.4507      70.8054      
3917.7500    77.5304      26.2216      0.0000       30.0516      19.1741      71.0263      
3917.8750    71.0298      25.3133      0.0000       35.2138      20.9443      71.2662      
3918.0000    61.0640      24.4665      0.0000       35.8458      23.0410      71.4464      
3918.1250    58.1007      23.4779      0.0000       34.3385      25.5240      71.7260      
3918.2500    57.7902      23.6064      0.0000       36.2921      28.5031      71.9265      
3918.3750    58.2683      24.3954      0.0000       38.3712      31.2777      72.0874      
3918.5000    60.9689      25.7694      0.0000       40.7022      31.8610      72.3082      
3918.6250    64.4581      25.1929      0.0000       38.9427      31.3850      72.4297      
3918.7500    67.3260      23.6006      0.0000       30.1367      32.6573      72.6313      
3918.8750    63.6697      22.8012      0.0000       33.5371      36.3188      72.7527      
3919.0000    59.5602      23.2436      0.0000       32.9110      41.5538      72.8937      
3919.1250    61.6865      23.9535      0.0000       33.7314      43.9329      73.0555      
3919.2500    63.6940      23.1701      0.0000       32.9789      37.2011      73.2166      
3919.3750    61.2088      23.7175      0.0000       38.0153      31.8464      73.3772      
3919.5000    57.2243      23.2060      0.0000       41.3525      31.9886      73.5975      
3919.6250    59.5602      22.6110      0.0000       41.3553      34.6306      73.7782      
3919.7500    58.1027      22.8807      0.0000       38.7154      39.8022      73.9391      
3919.8750    57.3143      23.1505      0.0000       34.8804      48.5287      74.1601      
3920.0000    57.4873      23.1501      0.0000       33.5601      54.6292      74.2775      
3920.1250    55.9406      22.7143      0.0000       36.6479      67.2730      74.5976      
3920.2500    54.4363      22.5301      0.0000       37.3431      64.5200      74.8194      
3920.3750    52.7410      22.2826      0.0000       40.4299      66.7478      74.9802      
3920.5000    52.2865      22.2080      0.0000       38.0423      75.9553      75.0832      
3920.6250    53.6458      22.5890      0.0000       34.8369      87.4741      75.1056      
3920.7500    53.8597      23.3799      0.0000       32.8900      105.3503     75.1093      
3920.8750    52.5459      23.9336      0.0000       27.8599      131.3234     75.1139      
3921.0000    51.4709      22.8676      0.0000       31.0725      150.0774     75.1189      
3921.1250    52.8542      22.1010      0.0000       34.3481      140.1666     75.1223      
3921.2500    54.6434      22.1210      0.0000       32.2747      129.4111     75.1840      
3921.3750    55.5257      22.0303      0.0000       29.3840      115.8019     75.2076      
3921.5000    54.2834      22.0341      0.0000       31.2758      113.1071     75.2116      
