WELLNAME = well77
STDEP  =  3300.0000    
ENDEP  =  3942.0375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, PE, R1, RM, RT, RXO, SGR, SONPHI, SP, TH, TM, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            PE           R1           RM           RT           RXO          SGR          SONPHI       SP           TH           TM           U            VSH1         
3811.5000    50.6490      15.4801      0.0000       30.3887      0.0000       0.0000       83.6550      0.0000       1383.2087    10921.2871   0.0000       0.0150       33.6230      0.0000       0.0000       0.0000       14.5633      
3811.6250    50.2619      15.5061      0.0000       31.3507      0.0000       0.0000       85.1242      0.0000       871.1258     10931.8799   0.0000       0.0116       33.7191      0.0000       0.0000       0.0000       15.2505      
3811.7500    50.2226      15.5194      0.0000       29.7590      0.0000       0.0000       85.4302      0.0000       761.5005     10932.1563   0.0000       0.0112       33.7525      0.0000       0.0000       0.0000       14.1135      
3811.8750    51.2836      15.4693      0.0000       31.2774      0.0000       0.0000       84.1685      0.0000       696.1974     10922.2217   0.0000       0.0207       33.8174      0.0000       0.0000       0.0000       15.1982      
3812.0000    52.0550      15.4064      0.0000       30.2925      0.0000       0.0000       83.0078      0.0000       734.2872     10922.6777   0.0000       0.0275       33.8507      0.0000       0.0000       0.0000       14.4946      
3812.1250    52.4402      15.3816      0.0000       31.1788      0.0000       0.0000       83.3645      0.0000       1851.4575    10922.8936   0.0000       0.0308       33.9470      0.0000       0.0000       0.0000       15.1277      
3812.2500    51.9182      15.4456      0.0000       31.3318      0.0000       0.0000       84.5810      0.0000       3804.6702    10902.7998   0.0000       0.0263       34.0438      0.0000       0.0000       0.0000       15.2370      
3812.3750    50.9714      15.4589      0.0000       27.5401      0.0000       0.0000       85.0386      0.0000       4983.9634    10903.1475   0.0000       0.0179       34.0766      0.0000       0.0000       0.0000       12.5286      
3812.5000    51.1636      15.4341      0.0000       29.0079      0.0000       0.0000       84.8389      0.0000       5035.5771    10903.5068   0.0000       0.0196       34.1413      0.0000       0.0000       0.0000       13.5771      
3812.6250    51.5682      15.3712      0.0000       27.6184      0.0000       0.0000       84.5382      0.0000       5087.7339    10913.9502   0.0000       0.0232       34.2063      0.0000       0.0000       0.0000       12.5846      
3812.7500    51.9535      15.2957      0.0000       29.4402      0.0000       0.0000       84.7433      0.0000       5126.0332    10914.3105   0.0000       0.0266       34.3343      0.0000       0.0000       0.0000       13.8859      
3812.8750    51.5087      15.2709      0.0000       30.0231      0.0000       0.0000       84.7456      0.0000       5164.6152    10914.7773   0.0000       0.0227       34.4307      0.0000       0.0000       0.0000       14.3022      
3813.0000    50.5812      15.2715      0.0000       31.5920      0.0000       0.0000       85.0517      0.0000       5198.6538    10914.9814   0.0000       0.0144       34.4955      0.0000       0.0000       0.0000       15.4229      
3813.1250    50.9472      15.2974      0.0000       32.2760      0.0000       0.0000       86.1163      0.0000       5228.0005    10915.2813   0.0000       0.0177       34.5604      0.0000       0.0000       0.0000       15.9115      
3813.2500    51.2166      15.2726      0.0000       30.0269      0.0000       0.0000       87.1811      0.0000       5252.6260    10915.5566   0.0000       0.0201       34.5620      0.0000       0.0000       0.0000       14.3049      
3813.3750    51.4861      15.2986      0.0000       27.6766      0.0000       0.0000       87.7401      0.0000       5282.2837    10926.1445   0.0000       0.0225       34.5322      0.0000       0.0000       0.0000       12.6261      
3813.5000    51.8328      15.2738      0.0000       25.2503      0.0000       0.0000       88.1980      0.0000       5292.3062    10926.3965   0.0000       0.0255       34.5335      0.0000       0.0000       0.0000       10.8931      
3813.6250    51.0984      15.2997      0.0000       23.7597      0.0000       0.0000       88.3014      0.0000       5312.2778    10937.0664   0.0000       0.0191       34.5352      0.0000       0.0000       0.0000       9.8284       
3813.7500    50.4411      15.3765      0.0000       25.8091      0.0000       0.0000       88.3038      0.0000       5327.3325    10957.7891   0.0000       0.0132       34.4738      0.0000       0.0000       0.0000       11.2922      
3813.8750    50.2858      15.4404      0.0000       28.1620      0.0000       0.0000       88.5594      0.0000       5342.4390    10968.3086   0.0000       0.0118       34.4121      0.0000       0.0000       0.0000       12.9728      
3814.0000    50.6326      15.4790      0.0000       29.4781      0.0000       0.0000       89.0679      0.0000       5362.5762    10978.9961   0.0000       0.0149       34.2873      0.0000       0.0000       0.0000       13.9129      
3814.1250    50.7090      15.4669      0.0000       30.8447      0.0000       0.0000       89.4243      0.0000       5387.8472    10989.4639   0.0000       0.0156       34.1940      0.0000       0.0000       0.0000       14.8891      
3814.2500    50.4764      15.4167      0.0000       30.4161      0.0000       0.0000       89.5786      0.0000       5403.0835    11010.3340   0.0000       0.0135       34.1322      0.0000       0.0000       0.0000       14.5829      
3814.3750    50.7073      15.3666      0.0000       26.7257      0.0000       0.0000       89.4800      0.0000       5418.3901    11020.9287   0.0000       0.0156       34.0074      0.0000       0.0000       0.0000       11.9469      
3814.5000    50.9189      15.3164      0.0000       23.6927      0.0000       0.0000       89.4827      0.0000       5418.5386    11052.2412   0.0000       0.0175       33.8825      0.0000       0.0000       0.0000       9.7805       
3814.6250    50.3775      15.3423      0.0000       21.4688      0.0000       0.0000       89.6371      0.0000       5418.7173    11083.6055   0.0000       0.0126       33.7578      0.0000       0.0000       0.0000       8.1920       
3814.7500    49.8554      15.4190      0.0000       23.1642      0.0000       0.0000       90.1959      0.0000       5413.7783    11083.9463   0.0000       0.0079       33.5699      0.0000       0.0000       0.0000       9.4030       
3814.8750    49.8352      15.5337      0.0000       24.6827      0.0000       0.0000       90.7547      0.0000       5403.8164    11094.5391   0.0000       0.0077       33.4765      0.0000       0.0000       0.0000       10.4876      
3815.0000    50.1626      15.6104      0.0000       26.0241      0.0000       0.0000       91.3644      0.0000       5398.9121    11105.2881   0.0000       0.0107       33.4149      0.0000       0.0000       0.0000       11.4458      
3815.1250    49.7757      15.5729      0.0000       26.5815      0.0000       0.0000       91.7209      0.0000       5388.9893    11126.4023   0.0000       0.0071       33.3860      0.0000       0.0000       0.0000       11.8439      
3815.2500    50.2575      15.4467      0.0000       23.8772      0.0000       0.0000       91.8753      0.0000       5379.0728    11126.7207   0.0000       0.0115       33.3864      0.0000       0.0000       0.0000       9.9123       
3815.3750    51.6854      15.3839      0.0000       21.7545      0.0000       0.0000       91.8780      0.0000       5369.1831    11137.4766   0.0000       0.0243       33.4515      0.0000       0.0000       0.0000       8.3961       
3815.5000    50.5069      15.3591      0.0000       20.8455      0.0000       0.0000       91.9310      0.0000       5359.3091    11148.2061   0.0000       0.0138       33.5477      0.0000       0.0000       0.0000       7.7468       
3815.6250    50.2936      15.3596      0.0000       20.1640      0.0000       0.0000       92.2876      0.0000       5349.4414    11158.9336   0.0000       0.0118       33.7073      0.0000       0.0000       0.0000       7.2600       
3815.7500    50.7949      15.3475      0.0000       20.1653      0.0000       0.0000       92.9477      0.0000       5339.6006    11169.6836   0.0000       0.0164       33.8987      0.0000       0.0000       0.0000       7.2610       
3815.8750    51.0643      15.3227      0.0000       22.1136      0.0000       0.0000       93.6079      0.0000       5334.7456    11180.4932   0.0000       0.0188       34.0582      0.0000       0.0000       0.0000       8.6526       
3816.0000    51.3918      15.2853      0.0000       23.9106      0.0000       0.0000       94.0652      0.0000       5329.9214    11191.2148   0.0000       0.0217       34.2179      0.0000       0.0000       0.0000       9.9362       
3816.1250    51.9895      15.2732      0.0000       22.7230      0.0000       0.0000       94.6242      0.0000       5330.0562    11202.0205   0.0000       0.0269       34.2511      0.0000       0.0000       0.0000       9.0878       
3816.2500    52.1624      15.1977      0.0000       21.1060      0.0000       0.0000       94.7784      0.0000       5335.1968    11212.8252   0.0000       0.0284       34.2843      0.0000       0.0000       0.0000       7.9328       
3816.3750    51.3506      15.1982      0.0000       22.5232      0.0000       0.0000       94.7305      0.0000       5345.3169    11213.1455   0.0000       0.0213       34.2859      0.0000       0.0000       0.0000       8.9452       
3816.5000    50.9058      15.2369      0.0000       23.7887      0.0000       0.0000       94.9354      0.0000       5350.4429    11213.5762   0.0000       0.0173       34.2558      0.0000       0.0000       0.0000       9.8490       
3816.6250    50.9821      15.2628      0.0000       23.4107      0.0000       0.0000       95.4943      0.0000       5355.6211    11213.8350   0.0000       0.0180       34.1627      0.0000       0.0000       0.0000       9.5791       
3816.7500    51.5606      15.2888      0.0000       25.7381      0.0000       0.0000       95.5473      0.0000       5360.7568    11203.7061   0.0000       0.0232       34.0694      0.0000       0.0000       0.0000       11.2415      
3816.8750    51.9846      15.3275      0.0000       26.9783      0.0000       0.0000       95.2971      0.0000       5360.8862    11183.0840   0.0000       0.0269       34.0711      0.0000       0.0000       0.0000       12.1274      
3817.0000    52.5436      15.3406      0.0000       27.5358      0.0000       0.0000       95.6036      0.0000       5371.0850    11172.9951   0.0000       0.0317       34.1043      0.0000       0.0000       0.0000       12.5256      
3817.1250    52.6588      15.3539      0.0000       29.1300      0.0000       0.0000       96.2127      0.0000       5381.2671    11142.0869   0.0000       0.0327       34.1693      0.0000       0.0000       0.0000       13.6643      
3817.2500    52.9476      15.3417      0.0000       27.8165      0.0000       0.0000       96.8224      0.0000       5381.4209    11121.6025   0.0000       0.0352       34.1708      0.0000       0.0000       0.0000       12.7260      
3817.3750    52.5606      15.2790      0.0000       24.3032      0.0000       0.0000       97.0272      0.0000       5391.6284    11101.1074   0.0000       0.0319       34.1725      0.0000       0.0000       0.0000       10.2166      
3817.5000    52.0385      15.2542      0.0000       26.9846      0.0000       0.0000       96.9789      0.0000       5396.7871    11080.7832   0.0000       0.0273       34.1107      0.0000       0.0000       0.0000       12.1319      
3817.6250    51.7673      15.2167      0.0000       29.6661      0.0000       0.0000       96.7286      0.0000       5401.9805    11060.3262   0.0000       0.0250       34.0492      0.0000       0.0000       0.0000       14.0472      
3817.7500    51.9016      15.2299      0.0000       31.9430      0.0000       0.0000       97.0854      0.0000       5402.1348    11060.7510   0.0000       0.0261       33.9243      0.0000       0.0000       0.0000       15.6736      
3817.8750    51.9587      15.2812      0.0000       33.9164      0.0000       0.0000       97.7961      0.0000       5407.3389    11050.6514   0.0000       0.0266       33.8627      0.0000       0.0000       0.0000       17.0831      
3818.0000    51.8807      15.3452      0.0000       35.2324      0.0000       0.0000       98.1525      0.0000       5407.4634    11040.7314   0.0000       0.0260       33.8012      0.0000       0.0000       0.0000       18.0232      
3818.1250    51.6247      15.4277      0.0000       34.8590      0.0000       0.0000       98.0387      0.0000       5391.4985    11093.9912   0.0000       0.0237       33.6689      0.0000       0.0000       0.0000       17.7564      
3818.2500    52.0305      15.4788      0.0000       32.8122      0.0000       0.0000       97.6873      0.0000       5390.7998    11071.7109   0.0000       0.0273       33.4192      0.0000       0.0000       0.0000       16.2944      
3818.3750    52.3396      15.5553      0.0000       36.4559      0.0000       0.0000       97.3863      0.0000       5390.3174    11039.5801   0.0000       0.0300       33.4208      0.0000       0.0000       0.0000       18.8971      
3818.5000    52.4172      15.6572      0.0000       38.4807      0.0000       0.0000       98.2488      0.0000       5394.8945    11028.1680   0.0000       0.0306       33.3909      0.0000       0.0000       0.0000       20.3434      
3818.6250    52.1474      15.7084      0.0000       35.7756      0.0000       0.0000       99.1621      0.0000       5394.4087    11027.1992   0.0000       0.0283       33.4557      0.0000       0.0000       0.0000       18.4111      
3818.7500    51.9741      15.6076      0.0000       33.2476      0.0000       0.0000       99.3672      0.0000       5393.8877    11036.5498   0.0000       0.0268       33.4890      0.0000       0.0000       0.0000       16.6054      
3818.8750    51.6850      15.5575      0.0000       32.9454      0.0000       0.0000       99.0156      0.0000       5393.3843    11035.3740   0.0000       0.0242       33.5856      0.0000       0.0000       0.0000       16.3896      
3819.0000    50.9135      15.6340      0.0000       30.9991      0.0000       0.0000       98.8158      0.0000       5382.8096    11034.2842   0.0000       0.0174       33.7769      0.0000       0.0000       0.0000       14.9994      
3819.1250    50.3928      15.6598      0.0000       32.7712      0.0000       0.0000       99.3243      0.0000       5372.3735    11033.3516   0.0000       0.0127       33.9683      0.0000       0.0000       0.0000       16.2651      
3819.2500    50.7598      15.5844      0.0000       34.2647      0.0000       0.0000       99.6305      0.0000       5351.7295    11001.2949   0.0000       0.0160       34.1595      0.0000       0.0000       0.0000       17.3319      
3819.3750    51.6478      15.5089      0.0000       36.1125      0.0000       0.0000       99.9365      0.0000       5341.3335    10969.4414   0.0000       0.0239       34.2561      0.0000       0.0000       0.0000       18.6518      
3819.5000    52.4780      15.4841      0.0000       38.0869      0.0000       0.0000       99.9898      0.0000       5325.9204    10927.4756   0.0000       0.0312       34.2578      0.0000       0.0000       0.0000       20.0621      
3819.6250    51.9959      15.3960      0.0000       39.6310      0.0000       0.0000       99.3855      0.0000       5305.5918    10916.3477   0.0000       0.0270       34.2594      0.0000       0.0000       0.0000       21.1650      
3819.7500    51.3981      15.3458      0.0000       38.8230      0.0000       0.0000       99.0845      0.0000       5285.3408    10915.3164   0.0000       0.0217       34.2611      0.0000       0.0000       0.0000       20.5878      
3819.8750    50.8582      15.3464      0.0000       37.4838      0.0000       0.0000       99.7447      0.0000       5260.2471    10914.3584   0.0000       0.0169       34.1998      0.0000       0.0000       0.0000       19.6313      
3820.0000    50.6462      15.2963      0.0000       39.7109      0.0000       0.0000       100.4556     0.0000       5230.3662    10913.3154   0.0000       0.0150       34.1696      0.0000       0.0000       0.0000       21.2221      
3820.1250    50.2993      15.2081      0.0000       39.7881      0.0000       0.0000       101.2173     0.0000       5205.4790    10912.2852   0.0000       0.0119       34.1078      0.0000       0.0000       0.0000       21.2772      
3820.2500    50.4733      15.2213      0.0000       37.6901      0.0000       0.0000       102.0290     0.0000       5180.8042    10890.9072   0.0000       0.0135       34.0779      0.0000       0.0000       0.0000       19.7787      
3820.3750    50.5895      15.3359      0.0000       39.1585      0.0000       0.0000       103.3975     0.0000       5146.4702    10869.6201   0.0000       0.0145       34.0479      0.0000       0.0000       0.0000       20.8275      
3820.5000    51.4197      15.4377      0.0000       40.9557      0.0000       0.0000       105.2719     0.0000       5131.6587    10838.1230   0.0000       0.0000       33.9232      0.0000       0.0000       0.0000       22.1112      
3820.6250    50.9568      15.4002      0.0000       35.8730      0.0000       0.0000       104.9711     0.0000       5116.8506    10816.8555   0.0000       0.0178       33.7668      0.0000       0.0000       0.0000       18.4807      
3820.7500    50.3204      15.2995      0.0000       32.8643      0.0000       0.0000       104.1137     0.0000       5102.1074    10795.3799   0.0000       0.0121       33.5786      0.0000       0.0000       0.0000       16.3317      
3820.8750    50.4752      15.2239      0.0000       32.9162      0.0000       0.0000       104.5209     0.0000       5082.5078    10784.3984   0.0000       0.0135       33.3588      0.0000       0.0000       0.0000       16.3687      
3821.0000    50.7071      15.1611      0.0000       34.8146      0.0000       0.0000       103.9671     0.0000       5067.8804    10793.6143   0.0000       0.0156       33.3606      0.0000       0.0000       0.0000       17.7247      
3821.1250    50.4373      15.0603      0.0000       35.2460      0.0000       0.0000       103.5144     0.0000       5053.2949    10792.5479   0.0000       0.0131       33.3622      0.0000       0.0000       0.0000       18.0328      
3821.2500    51.0745      14.9722      0.0000       37.3975      0.0000       0.0000       104.1241     0.0000       5019.8638    10811.7969   0.0000       0.0188       33.4273      0.0000       0.0000       0.0000       19.5696      
3821.3750    51.8081      15.0615      0.0000       38.3346      0.0000       0.0000       103.5197     0.0000       5000.7256    10840.9082   0.0000       0.0253       33.4604      0.0000       0.0000       0.0000       20.2390      
3821.5000    52.0014      15.1506      0.0000       40.0053      0.0000       0.0000       102.6623     0.0000       4976.9888    10849.9336   0.0000       0.0000       33.4935      0.0000       0.0000       0.0000       21.4324      
3821.6250    51.4808      15.0751      0.0000       39.9814      0.0000       0.0000       101.9061     0.0000       4948.7192    10859.2061   0.0000       0.0224       33.4638      0.0000       0.0000       0.0000       21.4153      
3821.7500    50.8637      15.0504      0.0000       38.5916      0.0000       0.0000       101.3522     0.0000       4920.6133    10868.4141   0.0000       0.0170       33.4652      0.0000       0.0000       0.0000       20.4225      
3821.8750    50.8640      15.1142      0.0000       40.4395      0.0000       0.0000       101.7090     0.0000       4897.2402    10897.7256   0.0000       0.0000       33.4670      0.0000       0.0000       0.0000       21.7425      
3822.0000    51.5398      15.1907      0.0000       38.3919      0.0000       0.0000       101.6611     0.0000       4869.4429    10927.2725   0.0000       0.0230       33.4686      0.0000       0.0000       0.0000       20.2800      
3822.1250    51.1156      15.2419      0.0000       35.2568      0.0000       0.0000       101.1578     0.0000       4846.2783    10936.3701   0.0000       0.0192       33.4702      0.0000       0.0000       0.0000       18.0406      
3822.2500    50.7494      15.3057      0.0000       32.2481      0.0000       0.0000       102.1722     0.0000       4814.2539    10935.4570   0.0000       0.0159       33.4718      0.0000       0.0000       0.0000       15.8915      
3822.3750    51.0006      15.3569      0.0000       30.4535      0.0000       0.0000       103.3384     0.0000       4782.4590    10934.6172   0.0000       0.0182       33.4736      0.0000       0.0000       0.0000       14.6096      
3822.5000    51.5026      15.3069      0.0000       27.9507      0.0000       0.0000       104.1504     0.0000       4746.4375    10933.1641   0.0000       0.0226       33.5069      0.0000       0.0000       0.0000       12.8219      
3822.6250    51.5030      15.2187      0.0000       26.6874      0.0000       0.0000       103.2425     0.0000       4715.0391    10942.8438   0.0000       0.0226       33.5400      0.0000       0.0000       0.0000       11.9195      
3822.7500    51.9279      15.2952      0.0000       26.5368      0.0000       0.0000       101.9297     0.0000       4688.3296    10931.5801   0.0000       0.0264       33.6051      0.0000       0.0000       0.0000       11.8120      
3822.8750    51.6388      15.3590      0.0000       28.9665      0.0000       0.0000       101.9323     0.0000       4653.0166    10930.3799   0.0000       0.0238       33.7015      0.0000       0.0000       0.0000       13.5475      
3823.0000    51.3305      15.2963      0.0000       29.8025      0.0000       0.0000       102.2386     0.0000       4626.5928    10929.5400   0.0000       0.0211       33.8612      0.0000       0.0000       0.0000       14.1447      
3823.1250    51.3501      15.2208      0.0000       28.6151      0.0000       0.0000       101.6847     0.0000       4591.7300    10928.5439   0.0000       0.0213       34.0526      0.0000       0.0000       0.0000       13.2965      
3823.2500    51.0032      15.1327      0.0000       27.7311      0.0000       0.0000       100.9284     0.0000       4557.0674    10947.9033   0.0000       0.0182       34.2756      0.0000       0.0000       0.0000       12.6650      
3823.3750    50.4054      15.2092      0.0000       27.9348      0.0000       0.0000       101.3864     0.0000       4535.5059    10967.3457   0.0000       0.0129       34.3719      0.0000       0.0000       0.0000       12.8105      
3823.5000    50.9267      15.2984      0.0000       30.1873      0.0000       0.0000       101.5913     0.0000       4501.2681    10986.7744   0.0000       0.0175       34.4371      0.0000       0.0000       0.0000       14.4195      
3823.6250    51.3323      15.3369      0.0000       29.9356      0.0000       0.0000       101.0881     0.0000       4475.7720    10996.0781   0.0000       0.0211       34.4701      0.0000       0.0000       0.0000       14.2397      
3823.7500    51.7186      15.1728      0.0000       26.4971      0.0000       0.0000       100.4330     0.0000       4446.2002    10995.0283   0.0000       0.0245       34.4401      0.0000       0.0000       0.0000       11.7836      
3823.8750    52.1434      15.0846      0.0000       27.6619      0.0000       0.0000       103.1169     0.0000       4416.8242    10983.6738   0.0000       0.0283       34.4103      0.0000       0.0000       0.0000       12.6156      
3824.0000    52.6840      15.1359      0.0000       27.3849      0.0000       0.0000       104.3841     0.0000       4383.5327    10961.8799   0.0000       0.0329       34.3170      0.0000       0.0000       0.0000       12.4178      
3824.1250    51.9705      15.1744      0.0000       27.3104      0.0000       0.0000       103.0716     0.0000       4350.5347    10961.1221   0.0000       0.0268       34.2237      0.0000       0.0000       0.0000       12.3646      
3824.2500    51.7393      15.1116      0.0000       28.6270      0.0000       0.0000       104.0355     0.0000       4309.6958    10929.3594   0.0000       0.0247       34.0989      0.0000       0.0000       0.0000       13.3050      
3824.3750    52.4922      15.0361      0.0000       27.0601      0.0000       0.0000       103.2791     0.0000       4269.2568    10918.0732   0.0000       0.0313       34.0375      0.0000       0.0000       0.0000       12.1858      
3824.5000    53.1871      15.0113      0.0000       25.6956      0.0000       0.0000       102.9276     0.0000       4229.1831    10906.8350   0.0000       0.0373       33.9761      0.0000       0.0000       0.0000       11.2111      
3824.6250    53.7856      15.1132      0.0000       24.7863      0.0000       0.0000       102.3231     0.0000       4169.9722    10885.4805   0.0000       0.0424       33.9774      0.0000       0.0000       0.0000       10.5616      
3824.7500    53.4001      15.2403      0.0000       22.7134      0.0000       0.0000       100.8587     0.0000       4484.8032    10874.4063   0.0000       0.0391       34.1056      0.0000       0.0000       0.0000       9.0810       
3824.8750    52.7059      15.3675      0.0000       24.5866      0.0000       0.0000       103.0872     0.0000       4946.6548    10853.0313   0.0000       0.0331       34.2654      0.0000       0.0000       0.0000       10.4190      
3825.0000    52.0695      15.3554      0.0000       26.2826      0.0000       0.0000       103.2416     0.0000       5325.0811    10831.7461   0.0000       0.0276       34.4566      0.0000       0.0000       0.0000       11.6304      
3825.1250    51.3753      15.3052      0.0000       28.2317      0.0000       0.0000       101.3219     0.0000       2868.6755    10810.5742   0.0000       0.0215       34.6796      0.0000       0.0000       0.0000       13.0226      
3825.2500    51.5879      15.3691      0.0000       29.2197      0.0000       0.0000       101.6786     0.0000       2537.9946    10799.3281   0.0000       0.0234       34.8710      0.0000       0.0000       0.0000       13.7283      
3825.3750    52.1478      15.4583      0.0000       30.4856      0.0000       0.0000       103.7554     0.0000       1848.8705    10788.3887   0.0000       0.0283       35.1575      0.0000       0.0000       0.0000       14.6325      
3825.5000    52.6112      15.5094      0.0000       26.0351      0.0000       0.0000       105.5287     0.0000       1307.1943    10777.2480   0.0000       0.0323       35.5072      0.0000       0.0000       0.0000       11.4536      
3825.6250    53.1518      15.4973      0.0000       25.6316      0.0000       0.0000       104.1655     0.0000       933.7632     10766.0371   0.0000       0.0370       35.7617      0.0000       0.0000       0.0000       11.1654      
3825.7500    53.2293      15.4345      0.0000       26.5436      0.0000       0.0000       102.9033     0.0000       868.8892     10754.7539   0.0000       0.0376       36.0477      0.0000       0.0000       0.0000       11.8168      
3825.8750    52.6509      15.3591      0.0000       25.3561      0.0000       0.0000       101.7933     0.0000       823.7670     10733.8975   0.0000       0.0327       36.2704      0.0000       0.0000       0.0000       10.9686      
3826.0000    52.6127      15.3089      0.0000       25.2563      0.0000       0.0000       100.6825     0.0000       795.7211     10733.0010   0.0000       0.0323       36.5250      0.0000       0.0000       0.0000       10.8973      
3826.1250    52.9410      15.3221      0.0000       26.8259      0.0000       0.0000       100.2298     0.0000       1117.9265    10712.0693   0.0000       0.0352       36.6531      0.0000       0.0000       0.0000       12.0185      
3826.2500    53.0185      15.2846      0.0000       28.3196      0.0000       0.0000       100.5865     0.0000       1411.9254    10710.9404   0.0000       0.0358       36.6866      0.0000       0.0000       0.0000       13.0854      
3826.3750    52.5944      15.3865      0.0000       29.6615      0.0000       0.0000       99.3752      0.0000       1610.5883    10719.6816   0.0000       0.0322       36.5932      0.0000       0.0000       0.0000       14.0440      
3826.5000    52.2283      15.3490      0.0000       29.1823      0.0000       0.0000       98.0117      0.0000       1709.6785    10728.8428   0.0000       0.0290       36.4052      0.0000       0.0000       0.0000       13.7016      
3826.6250    52.0936      15.2229      0.0000       31.0555      0.0000       0.0000       99.1779      0.0000       1808.1068    10728.0293   0.0000       0.0278       36.1854      0.0000       0.0000       0.0000       15.0396      
3826.7500    52.1132      15.1222      0.0000       32.4480      0.0000       0.0000       99.1807      0.0000       1796.1814    10706.8252   0.0000       0.0280       35.9659      0.0000       0.0000       0.0000       16.0343      
3826.8750    51.9785      15.1480      0.0000       33.6383      0.0000       0.0000       98.6266      0.0000       2077.8108    10685.9082   0.0000       0.0268       35.7462      0.0000       0.0000       0.0000       16.8845      
3827.0000    52.1911      15.1865      0.0000       32.7795      0.0000       0.0000       99.0340      0.0000       2313.2739    10674.9092   0.0000       0.0287       35.5580      0.0000       0.0000       0.0000       16.2711      
3827.1250    52.6352      15.1871      0.0000       33.0339      0.0000       0.0000       99.2392      0.0000       2551.4673    10663.7334   0.0000       0.0325       35.4017      0.0000       0.0000       0.0000       16.4528      
3827.2500    52.6356      15.1876      0.0000       30.0251      0.0000       0.0000       97.7239      0.0000       2764.5725    10653.1309   0.0000       0.0325       35.3083      0.0000       0.0000       0.0000       14.3036      
3827.3750    52.4237      15.2008      0.0000       29.8746      0.0000       0.0000       97.8782      0.0000       2104.4771    10651.8682   0.0000       0.0307       35.2467      0.0000       0.0000       0.0000       14.1961      
3827.5000    52.4820      15.3153      0.0000       32.1272      0.0000       0.0000       97.5268      0.0000       1765.3815    10651.0605   0.0000       0.0312       35.1852      0.0000       0.0000       0.0000       15.8051      
3827.6250    52.4438      15.3284      0.0000       33.5198      0.0000       0.0000       95.7587      0.0000       1752.0846    10650.0898   0.0000       0.0309       35.1556      0.0000       0.0000       0.0000       16.7999      
3827.7500    52.4634      15.2784      0.0000       33.3441      0.0000       0.0000       95.3061      0.0000       1872.0776    10649.0850   0.0000       0.0310       35.1254      0.0000       0.0000       0.0000       16.6744      
3827.8750    52.5409      15.2156      0.0000       34.5596      0.0000       0.0000       96.8264      0.0000       2202.3240    10638.2051   0.0000       0.0317       35.0952      0.0000       0.0000       0.0000       17.5426      
3828.0000    51.9818      15.1907      0.0000       32.7903      0.0000       0.0000       96.1713      0.0000       2963.8281    10637.0371   0.0000       0.0268       35.1286      0.0000       0.0000       0.0000       16.2788      
3828.1250    51.4420      15.2419      0.0000       33.2469      0.0000       0.0000       96.1235      0.0000       3911.1284    10655.9971   0.0000       0.0221       35.1304      0.0000       0.0000       0.0000       16.6049      
3828.2500    50.7865      15.3185      0.0000       34.6396      0.0000       0.0000       97.2390      0.0000       3625.8164    10694.8760   0.0000       0.0163       35.1635      0.0000       0.0000       0.0000       17.5997      
3828.3750    50.3817      15.3316      0.0000       35.6273      0.0000       0.0000       98.5063      0.0000       2518.5811    10744.0371   0.0000       0.0126       35.1969      0.0000       0.0000       0.0000       18.3052      
3828.5000    50.4593      15.3448      0.0000       36.5393      0.0000       0.0000       98.8125      0.0000       1874.6858    10823.6025   0.0000       0.0133       35.1986      0.0000       0.0000       0.0000       18.9567      
3828.6250    50.6911      15.3833      0.0000       36.3383      0.0000       0.0000       97.9045      0.0000       1674.1981    10923.9248   0.0000       0.0154       35.2316      0.0000       0.0000       0.0000       18.8131      
3828.7500    50.9808      15.4472      0.0000       34.3413      0.0000       0.0000       98.3119      0.0000       1571.0426    10984.4463   0.0000       0.0180       35.2332      0.0000       0.0000       0.0000       17.3867      
3828.8750    50.9233      15.4730      0.0000       30.4724      0.0000       0.0000       97.3533      0.0000       1830.9731    11034.9023   0.0000       0.0175       35.2033      0.0000       0.0000       0.0000       14.6232      
3829.0000    50.5379      15.4735      0.0000       28.7790      0.0000       0.0000       97.3561      0.0000       2219.2827    11064.8076   0.0000       0.0140       35.1100      0.0000       0.0000       0.0000       13.4136      
3829.1250    50.4225      15.4741      0.0000       27.3132      0.0000       0.0000       99.0788      0.0000       2720.2583    11084.1904   0.0000       0.0130       34.9855      0.0000       0.0000       0.0000       12.3665      
3829.2500    50.6351      15.4746      0.0000       25.1644      0.0000       0.0000       100.5991     0.0000       3224.0542    11093.7842   0.0000       0.0149       34.9237      0.0000       0.0000       0.0000       10.8317      
3829.3750    50.7898      15.4751      0.0000       24.9886      0.0000       0.0000       101.1076     0.0000       3694.7939    11082.3770   0.0000       0.0163       34.8622      0.0000       0.0000       0.0000       10.7062      
3829.5000    50.8480      15.4883      0.0000       21.9296      0.0000       0.0000       101.7173     0.0000       4037.2822    11060.5566   0.0000       0.0168       34.8324      0.0000       0.0000       0.0000       8.5211       
3829.6250    50.8484      15.5015      0.0000       22.9678      0.0000       0.0000       102.6304     0.0000       2592.8384    11018.2188   0.0000       0.0168       34.8653      0.0000       0.0000       0.0000       9.2627       
3829.7500    50.6944      15.5020      0.0000       24.4361      0.0000       0.0000       101.4189     0.0000       1725.3679    10976.2480   0.0000       0.0155       34.8986      0.0000       0.0000       0.0000       10.3115      
