WELLNAME = well118
STDEP  =  3000.0000    
ENDEP  =  4458.8371    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNC, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNC          CNL          DEN          GR           RT           SP           
4309.3750    52.5587      15.2427      -99999.0000  -99999.0000  -99999.0000  77.7993      7828.3730    61.9205      
4309.5000    52.8955      15.2434      -99999.0000  -99999.0000  -99999.0000  70.2069      7827.8745    61.5574      
4309.6250    54.4952      15.2440      -99999.0000  -99999.0000  -99999.0000  63.4247      7900.6294    61.1548      
4309.7500    52.1584      15.2320      -99999.0000  -99999.0000  -99999.0000  66.1595      7944.4268    60.7759      
4309.8750    54.0184      15.1882      -99999.0000  -99999.0000  -99999.0000  67.7300      6717.0005    60.3970      
4310.0000    52.7774      15.1509      -99999.0000  -99999.0000  -99999.0000  65.8582      4113.7896    60.0023      
4310.1250    53.5229      15.0882      -99999.0000  -99999.0000  -99999.0000  64.7456      525.4183     59.6235      
4310.2500    53.8786      15.0572      -99999.0000  -99999.0000  -99999.0000  62.6713      484.9225     59.4025      
4310.3750    54.5875      15.0136      -99999.0000  -99999.0000  -99999.0000  62.3182      438.4681     59.0712      
4310.5000    54.8137      14.9762      -99999.0000  -99999.0000  -99999.0000  63.7873      383.3818     58.7398      
4310.6250    53.8874      14.9137      -99999.0000  -99999.0000  -99999.0000  62.1179      481.2475     58.5110      
4310.7500    53.5561      14.8953      -99999.0000  -99999.0000  -99999.0000  59.9931      605.2210     58.1480      
4310.8750    53.0385      14.8958      -99999.0000  -99999.0000  -99999.0000  57.8173      748.4670     57.7929      
4311.0000    52.6139      14.8965      -99999.0000  -99999.0000  -99999.0000  54.8317      645.9502     57.5482      
4311.1250    52.3194      14.9097      -99999.0000  -99999.0000  -99999.0000  51.2387      748.3828     57.1457      
4311.2500    53.8464      14.9548      -99999.0000  -99999.0000  -99999.0000  52.2523      716.9373     56.7588      
4311.3750    55.5596      14.9869      -99999.0000  -99999.0000  -99999.0000  49.3680      655.5471     56.3721      
4311.5000    55.5813      15.0446      -99999.0000  -99999.0000  -99999.0000  47.0911      599.4156     56.0881      
4311.6250    53.6324      15.1149      -99999.0000  -99999.0000  -99999.0000  49.3703      639.7805     55.8593      
4311.7500    53.2259      15.1786      -99999.0000  -99999.0000  -99999.0000  46.7898      649.3631     55.4963      
4311.8750    54.7165      15.2868      -99999.0000  -99999.0000  -99999.0000  45.9304      710.0985     55.1412      
4312.0000    56.4496      15.4141      -99999.0000  -99999.0000  -99999.0000  47.7034      783.7833     54.9361      
4312.1250    57.9967      15.5349      -99999.0000  -99999.0000  -99999.0000  52.2607      722.0325     54.6522      
4312.2500    58.4461      15.6430      -99999.0000  -99999.0000  -99999.0000  55.8564      590.3562     54.3287      
4312.3750    56.7377      15.7638      -99999.0000  -99999.0000  -99999.0000  56.5153      364.9703     54.1395      
4312.5000    55.0300      15.8468      -99999.0000  -99999.0000  -99999.0000  56.1623      267.3387     53.8872      
4312.6250    54.9767      15.8601      -99999.0000  -99999.0000  -99999.0000  59.5048      222.6986     53.7216      
4312.7500    56.8776      15.8227      -99999.0000  -99999.0000  -99999.0000  62.0877      192.9173     53.5009      
4312.8750    55.1872      15.7284      -99999.0000  -99999.0000  -99999.0000  64.6707      163.1188     53.2092      
4313.0000    53.7387      15.5771      -99999.0000  -99999.0000  -99999.0000  67.3548      135.1240     53.0042      
4313.1250    56.2546      15.4195      -99999.0000  -99999.0000  -99999.0000  69.8872      114.2535     52.8230      
4313.2500    57.1323      15.2620      -99999.0000  -99999.0000  -99999.0000  72.3182      108.4394     52.5628      
4313.3750    57.9174      15.1740      -99999.0000  -99999.0000  -99999.0000  67.2066      86.3818      52.2788      
4313.5000    55.6866      15.1303      -99999.0000  -99999.0000  -99999.0000  67.9672      83.6843      52.0185      
4313.6250    54.2187      15.1120      -99999.0000  -99999.0000  -99999.0000  66.2470      80.7697      51.8134      
4313.7500    57.3501      15.1191      -99999.0000  -99999.0000  -99999.0000  60.6796      69.4499      51.5452      
4313.8750    55.9006      15.1449      -99999.0000  -99999.0000  -99999.0000  64.1231      71.8159      51.2218      
4314.0000    56.0900      15.1708      -99999.0000  -99999.0000  -99999.0000  69.0349      83.5147      50.9063      
4314.1250    53.1505      15.1969      -99999.0000  -99999.0000  -99999.0000  68.2767      99.5002      50.6775      
4314.2500    51.0483      15.2101      -99999.0000  -99999.0000  -99999.0000  62.3549      116.1402     50.4093      
4314.3750    53.5849      15.1664      -99999.0000  -99999.0000  -99999.0000  61.2423      136.8313     50.1412      
4314.5000    55.7858      15.0530      -99999.0000  -99999.0000  -99999.0000  58.7124      129.6278     49.9914      
4314.6250    57.7824      14.9271      -99999.0000  -99999.0000  -99999.0000  56.1823      116.3417     49.7786      
4314.7500    59.3322      14.8836      -99999.0000  -99999.0000  -99999.0000  53.1967      103.0644     49.4895      
4314.8750    57.3046      14.8653      -99999.0000  -99999.0000  -99999.0000  53.3499      89.7842      48.9643      
4315.0000    56.2829      14.8784      -99999.0000  -99999.0000  -99999.0000  55.6291      110.0020     48.6511      
4315.1250    56.2113      14.9233      -99999.0000  -99999.0000  -99999.0000  58.4147      134.0200     48.4383      
4315.2500    56.6246      14.9492      -99999.0000  -99999.0000  -99999.0000  58.4157      169.1663     48.3362      
4315.3750    55.3229      14.9625      -99999.0000  -99999.0000  -99999.0000  61.0495      191.6551     48.2184      
4315.5000    54.3565      14.9378      -99999.0000  -99999.0000  -99999.0000  59.6330      206.8624     48.1242      
4315.6250    55.1058      14.9004      -99999.0000  -99999.0000  -99999.0000  54.4706      177.8708     48.0142      
4315.7500    56.6371      14.8315      -99999.0000  -99999.0000  -99999.0000  54.5730      145.9827     47.8806      
4315.8750    56.5473      14.7751      -99999.0000  -99999.0000  -99999.0000  52.8530      104.3777     47.8102      
4316.0000    55.3567      14.6999      -99999.0000  -99999.0000  -99999.0000  60.4479      80.2563      47.7080      
4316.1250    54.2782      14.6246      -99999.0000  -99999.0000  -99999.0000  65.9670      70.1762      47.5744      
4316.2500    55.4190      14.5556      -99999.0000  -99999.0000  -99999.0000  71.2837      67.4809      47.4406      
4316.3750    56.7089      14.5120      -99999.0000  -99999.0000  -99999.0000  65.6151      108.3223     47.3623      
4316.5000    55.3315      14.4872      -99999.0000  -99999.0000  -99999.0000  66.8818      156.9442     47.2287      
4316.6250    53.8983      14.4688      -99999.0000  -99999.0000  -99999.0000  64.3520      254.7618     47.0949      
4316.7500    52.6325      14.4695      -99999.0000  -99999.0000  -99999.0000  61.5687      428.4492     47.0165      
4316.8750    54.4268      14.4701      -99999.0000  -99999.0000  -99999.0000  58.0767      602.5205     46.8907      
4317.0000    54.4853      14.4707      -99999.0000  -99999.0000  -99999.0000  52.4587      538.7563     46.7491      
4317.1250    53.0515      14.4713      -99999.0000  -99999.0000  -99999.0000  47.4986      461.5329     46.5998      
4317.2500    51.8787      14.4972      -99999.0000  -99999.0000  -99999.0000  50.8411      569.6700     46.5529      
4317.3750    50.9477      14.6054      -99999.0000  -99999.0000  -99999.0000  54.0316      952.6876     46.4667      
4317.5000    51.9959      14.7389      -99999.0000  -99999.0000  -99999.0000  54.3365      2228.1272    46.4122      
4317.6250    52.9698      14.8788      -99999.0000  -99999.0000  -99999.0000  51.7558      5603.8101    46.3813      
4317.7500    53.5697      14.9806      -99999.0000  -99999.0000  -99999.0000  48.3147      6981.3442    46.3426      
4317.8750    53.7596      15.0699      -99999.0000  -99999.0000  -99999.0000  44.7721      7520.8999    46.2960      
4318.0000    52.8847      15.1021      -99999.0000  -99999.0000  -99999.0000  45.4819      4862.9165    46.3202      
4318.1250    53.1303      15.0712      -99999.0000  -99999.0000  -99999.0000  49.5837      2619.4451    46.4002      
4318.2500    53.5441      15.0148      -99999.0000  -99999.0000  -99999.0000  53.5843      1904.6198    46.4482      
4318.3750    52.4824      14.9458      -99999.0000  -99999.0000  -99999.0000  56.7241      1595.5369    46.5440      
4318.5000    53.0268      14.9024      -99999.0000  -99999.0000  -99999.0000  60.1679      1838.1539    46.6318      
4318.6250    54.6922      14.8774      -99999.0000  -99999.0000  -99999.0000  63.0547      2890.6113    46.6879      
4318.7500    53.7985      14.8592      -99999.0000  -99999.0000  -99999.0000  65.2326      4314.5796    46.7124      
4318.8750    59.0705      14.8723      -99999.0000  -99999.0000  -99999.0000  61.7914      5845.2939    46.7133      
4319.0000    62.8673      14.9172      -99999.0000  -99999.0000  -99999.0000  56.9326      6976.6973    46.7139      
4319.1250    65.0391      14.9558      -99999.0000  -99999.0000  -99999.0000  55.4656      7147.2598    46.7150      
4319.2500    66.6131      15.0261      -99999.0000  -99999.0000  -99999.0000  52.3787      7067.2402    46.6917      
4319.3750    67.5514      15.0837      -99999.0000  -99999.0000  -99999.0000  47.2667      7335.1362    46.5976      
4319.5000    67.3123      15.1159      -99999.0000  -99999.0000  -99999.0000  48.6855      7713.0151    46.5033      
4319.6250    63.5214      14.9963      -99999.0000  -99999.0000  -99999.0000  49.8004      7990.4360    46.4091      
4319.7500    60.7021      14.8197      -99999.0000  -99999.0000  -99999.0000  53.2948      3806.2622    46.3309      
4319.8750    58.7424      14.6558      -99999.0000  -99999.0000  -99999.0000  56.5864      1686.0688    46.2999      
4320.0000    57.2498      14.5425      -99999.0000  -99999.0000  -99999.0000  57.7014      579.7109     46.2849      
4320.1250    58.5994      14.4989      -99999.0000  -99999.0000  -99999.0000  65.1445      171.7208     46.3093      
4320.2500    60.9404      14.5628      -99999.0000  -99999.0000  -99999.0000  73.4989      101.3491     46.3022      
4320.3750    63.1512      14.6647      -99999.0000  -99999.0000  -99999.0000  78.9675      75.5021      46.2792      
4320.5000    64.8008      14.7728      -99999.0000  -99999.0000  -99999.0000  83.5756      61.7384      46.2879      
4320.6250    64.4120      14.8874      -99999.0000  -99999.0000  -99999.0000  86.9686      50.7669      46.3283      
4320.7500    62.6572      14.9639      -99999.0000  -99999.0000  -99999.0000  91.0707      44.0628      46.3846      
4320.8750    60.9769      15.0467      -99999.0000  -99999.0000  -99999.0000  93.6535      54.7925      46.4168      
4321.0000    59.6143      15.1423      -99999.0000  -99999.0000  -99999.0000  95.1734      67.0020      46.4413      
4321.1250    58.1957      15.2063      -99999.0000  -99999.0000  -99999.0000  91.6312      81.6272      46.4579      
4321.2500    57.0200      15.2259      -99999.0000  -99999.0000  -99999.0000  93.5560      108.5442     46.5140      
4321.3750    56.1244      15.2075      -99999.0000  -99999.0000  -99999.0000  89.7602      144.3370     46.5543      
4321.5000    55.0419      15.1005      -99999.0000  -99999.0000  -99999.0000  88.6982      179.1482     46.6024      
4321.6250    57.2727      14.9050      -99999.0000  -99999.0000  -99999.0000  88.1932      176.1617     46.5953      
4321.7500    58.5488      14.7537      -99999.0000  -99999.0000  -99999.0000  90.4726      148.1316     46.5723      
4321.8750    56.8489      14.7164      -99999.0000  -99999.0000  -99999.0000  93.5619      227.3598     46.5573      
4322.0000    55.5977      14.8119      -99999.0000  -99999.0000  -99999.0000  96.9044      295.6455     46.5107      
4322.1250    54.5516      14.9644      -99999.0000  -99999.0000  -99999.0000  94.4249      360.8433     46.5273      
4322.2500    55.1728      15.1106      -99999.0000  -99999.0000  -99999.0000  95.8943      410.3193     46.5992      
4322.3750    56.6179      15.2188      -99999.0000  -99999.0000  -99999.0000  100.4012     452.0328     46.6792      
4322.5000    57.9131      15.2511      -99999.0000  -99999.0000  -99999.0000  99.9973      442.8401     46.7193      
4322.6250    57.2795      15.1884      -99999.0000  -99999.0000  -99999.0000  92.2529      384.3611     46.7913      
4322.7500    55.5221      15.0181      -99999.0000  -99999.0000  -99999.0000  94.9372      323.2043     46.8793      
4322.8750    57.0617      14.8859      -99999.0000  -99999.0000  -99999.0000  93.7233      276.8888     46.9354      
4323.0000    58.2822      14.8360      -99999.0000  -99999.0000  -99999.0000  88.6620      266.2529     46.9676      
4323.1250    56.6365      14.8935      -99999.0000  -99999.0000  -99999.0000  82.9931      285.2375     46.9842      
4323.2500    55.1030      15.0650      -99999.0000  -99999.0000  -99999.0000  86.6394      334.1590     46.9454      
4323.3750    55.3497      15.2682      -99999.0000  -99999.0000  -99999.0000  87.8557      538.3173     46.8830      
4323.5000    56.2898      15.4015      -99999.0000  -99999.0000  -99999.0000  83.8576      684.5033     46.8126      
4323.6250    55.7120      15.5414      -99999.0000  -99999.0000  -99999.0000  82.2386      765.4109     46.7342      
4323.7500    54.8153      15.6307      -99999.0000  -99999.0000  -99999.0000  84.9736      563.8917     46.6794      
4323.8750    53.9559      15.6566      -99999.0000  -99999.0000  -99999.0000  87.5567      604.0920     46.5616      
4324.0000    54.3897      15.6129      -99999.0000  -99999.0000  -99999.0000  89.9880      545.2362     46.4516      
4324.1250    55.8367      15.5756      -99999.0000  -99999.0000  -99999.0000  92.2673      538.1489     46.2942      
4324.2500    57.0211      15.5066      -99999.0000  -99999.0000  -99999.0000  94.4454      625.7564     46.1369      
4324.3750    57.9622      15.4439      -99999.0000  -99999.0000  -99999.0000  92.8265      731.7070     45.9794      
4324.5000    55.5271      15.3497      -99999.0000  -99999.0000  -99999.0000  94.2960      926.9387     45.7903      
4324.6250    53.2979      15.2680      -99999.0000  -99999.0000  -99999.0000  91.9179      1496.0031    45.5618      
4324.7500    51.3691      15.1610      -99999.0000  -99999.0000  -99999.0000  94.2983      5348.5400    45.4595      
4324.8750    52.4781      15.0541      -99999.0000  -99999.0000  -99999.0000  83.5162      7820.4824    45.2547      
4325.0000    54.1330      15.0040      -99999.0000  -99999.0000  -99999.0000  83.7705      8192.7285    45.1052      
4325.1250    55.1864      14.9477      -99999.0000  -99999.0000  -99999.0000  76.7853      8455.6670    44.9476      
4325.2500    55.9956      14.8724      -99999.0000  -99999.0000  -99999.0000  73.4958      8727.0928    44.7033      
4325.3750    54.8357      14.8035      -99999.0000  -99999.0000  -99999.0000  75.7752      6526.0161    44.4666      
4325.5000    54.0130      14.7471      -99999.0000  -99999.0000  -99999.0000  78.3078      3419.1499    44.1906      
4325.6250    57.7133      14.6844      -99999.0000  -99999.0000  -99999.0000  78.6127      2629.2578    43.9461      
4325.7500    57.8289      14.6471      -99999.0000  -99999.0000  -99999.0000  77.6520      2130.0854    43.6937      
4325.8750    56.7058      14.5908      -99999.0000  -99999.0000  -99999.0000  72.5905      2219.0574    43.3702      
4326.0000    57.5162      14.6040      -99999.0000  -99999.0000  -99999.0000  74.4649      2589.8894    43.1178      
4326.1250    55.8298      14.6806      -99999.0000  -99999.0000  -99999.0000  69.3023      2928.4761    42.8655      
4326.2500    54.6121      14.8394      -99999.0000  -99999.0000  -99999.0000  63.1777      2933.7571    42.6449      
4326.3750    54.6901      15.0045      -99999.0000  -99999.0000  -99999.0000  63.3814      2608.7739    42.5031      
4326.5000    53.3602      15.1191      -99999.0000  -99999.0000  -99999.0000  66.6226      4011.0813    42.3220      
4326.6250    54.7525      15.1767      -99999.0000  -99999.0000  -99999.0000  64.5989      4886.2808    42.1567      
4326.7500    55.2251      15.1837      -99999.0000  -99999.0000  -99999.0000  62.6762      2452.8035    41.9755      
4326.8750    56.5620      15.2096      -99999.0000  -99999.0000  -99999.0000  60.0957      1254.4098    41.8100      
4327.0000    57.9365      15.2291      -99999.0000  -99999.0000  -99999.0000  66.6782      905.4423     41.6051      
4327.1250    59.1986      15.2298      -99999.0000  -99999.0000  -99999.0000  63.4898      733.5563     41.3528      
4327.2500    57.4736      15.2178      -99999.0000  -99999.0000  -99999.0000  64.7060      594.3025     41.0926      
4327.3750    56.2930      15.1615      -99999.0000  -99999.0000  -99999.0000  62.3277      495.1298     40.8403      
4327.5000    55.2620      15.0990      -99999.0000  -99999.0000  -99999.0000  65.2146      462.9952     40.6668      
4327.6250    55.8664      15.0741      -99999.0000  -99999.0000  -99999.0000  69.6710      551.5505     40.4541      
4327.7500    58.4823      15.0431      -99999.0000  -99999.0000  -99999.0000  69.1659      581.0475     40.2887      
4327.8750    60.8355      14.9994      -99999.0000  -99999.0000  -99999.0000  69.6228      612.1187     40.1865      
4328.0000    58.9595      14.9810      -99999.0000  -99999.0000  -99999.0000  74.2815      690.8539     40.0449      
4328.1250    60.8424      14.9753      -99999.0000  -99999.0000  -99999.0000  72.2071      518.5662     39.8637      
4328.2500    59.0034      14.9443      -99999.0000  -99999.0000  -99999.0000  74.4357      379.9327     39.7142      
4328.3750    56.2613      14.9132      -99999.0000  -99999.0000  -99999.0000  70.1845      307.2405     39.5805      
4328.5000    54.5903      14.9329      -99999.0000  -99999.0000  -99999.0000  69.5274      252.1870     39.4309      
4328.6250    55.7596      14.9462      -99999.0000  -99999.0000  -99999.0000  68.9716      238.0278     39.2893      
4328.7500    55.1230      15.0101      -99999.0000  -99999.0000  -99999.0000  69.2768      273.6950     39.1083      
4328.8750    55.6152      15.0994      -99999.0000  -99999.0000  -99999.0000  70.9992      267.1362     38.9507      
4329.0000    53.9064      15.1506      -99999.0000  -99999.0000  -99999.0000  72.7217      180.9979     38.7774      
4329.1250    55.0003      15.2081      -99999.0000  -99999.0000  -99999.0000  74.6467      132.3663     38.5726      
4329.2500    58.7478      15.2720      -99999.0000  -99999.0000  -99999.0000  72.4709      100.1013     38.3992      
4329.3750    61.0279      15.2917      -99999.0000  -99999.0000  -99999.0000  75.0542      80.9505      38.1785      
4329.5000    60.5420      15.2859      -99999.0000  -99999.0000  -99999.0000  78.1940      78.2066      37.9419      
4329.6250    59.2092      15.2739      -99999.0000  -99999.0000  -99999.0000  81.9923      85.0608      37.6500      
4329.7500    59.3634      15.2872      -99999.0000  -99999.0000  -99999.0000  76.5764      101.5680     37.3265      
4329.8750    58.2372      15.2689      -99999.0000  -99999.0000  -99999.0000  76.4763      122.4159     36.9951      
4330.0000    56.1134      15.2695      -99999.0000  -99999.0000  -99999.0000  78.7560      169.7187     36.7506      
4330.1250    54.7042      15.2701      -99999.0000  -99999.0000  -99999.0000  79.9720      284.4602     36.6010      
4330.2500    53.3704      15.2896      -99999.0000  -99999.0000  -99999.0000  81.4920      413.5786     36.3881      
4330.3750    54.3340      15.3536      -99999.0000  -99999.0000  -99999.0000  82.5563      572.8821     36.1990      
4330.5000    55.3347      15.3921      -99999.0000  -99999.0000  -99999.0000  82.8613      831.3640     36.0100      
4330.6250    56.4489      15.4687      -99999.0000  -99999.0000  -99999.0000  83.0650      528.7437     35.8209      
4330.7500    57.3749      15.5263      -99999.0000  -99999.0000  -99999.0000  79.5730      322.7807     35.6159      
4330.8750    58.3768      15.4889      -99999.0000  -99999.0000  -99999.0000  77.4984      238.7117     35.3953      
4331.0000    58.4550      15.3313      -99999.0000  -99999.0000  -99999.0000  72.2344      181.8778     35.2378      
4331.1250    57.3472      15.1611      -99999.0000  -99999.0000  -99999.0000  72.0837      147.0840     34.9934      
4331.2500    58.1790      15.0288      -99999.0000  -99999.0000  -99999.0000  75.1225      150.6811     34.7885      
4331.3750    57.5612      14.9598      -99999.0000  -99999.0000  -99999.0000  70.6686      194.4608     34.6229      
4331.5000    56.1316      14.9161      -99999.0000  -99999.0000  -99999.0000  65.5565      257.1065     34.4260      
4331.6250    54.0995      14.8915      -99999.0000  -99999.0000  -99999.0000  63.6844      300.6264     34.2132      
4331.7500    52.6700      14.8795      -99999.0000  -99999.0000  -99999.0000  57.8130      349.5494     34.0321      
4331.8750    55.4055      14.8928      -99999.0000  -99999.0000  -99999.0000  53.5613      303.4082     33.8350      
4332.0000    58.4438      14.8808      -99999.0000  -99999.0000  -99999.0000  48.2973      204.8213     33.5274      
4332.1250    57.1276      14.9003      -99999.0000  -99999.0000  -99999.0000  45.7166      146.2122     33.2592      
4332.2500    59.5438      14.9072      -99999.0000  -99999.0000  -99999.0000  45.5659      112.2360     33.0146      
4332.3750    57.9634      14.9458      -99999.0000  -99999.0000  -99999.0000  48.3009      90.7660      32.6911      
4332.5000    59.7393      15.0034      -99999.0000  -99999.0000  -99999.0000  51.0868      76.4732      32.3754      
4332.6250    62.3447      15.0230      -99999.0000  -99999.0000  -99999.0000  52.8597      63.3605      32.1467      
4332.7500    64.0460      15.0995      -99999.0000  -99999.0000  -99999.0000  51.4435      51.7200      31.9180      
4332.8750    63.3518      15.1825      -99999.0000  -99999.0000  -99999.0000  49.1664      39.0423      31.7526      
4333.0000    63.4690      15.2717      -99999.0000  -99999.0000  -99999.0000  46.4337      38.4634      31.5398      
4333.1250    63.9441      15.3355      -99999.0000  -99999.0000  -99999.0000  43.7009      44.4741      31.2717      
4333.2500    61.6083      15.4438      -99999.0000  -99999.0000  -99999.0000  43.7529      50.8524      31.0668      
4333.3750    58.1969      15.5457      -99999.0000  -99999.0000  -99999.0000  42.6907      44.4708      30.8934      
4333.5000    59.1813      15.5906      -99999.0000  -99999.0000  -99999.0000  47.2485      53.9699      30.6570      
4333.6250    60.0906      15.6735      -99999.0000  -99999.0000  -99999.0000  47.3003      62.8699      30.4047      
4333.7500    58.7920      15.6931      -99999.0000  -99999.0000  -99999.0000  43.3525      62.2851      30.2313      
4333.8750    57.9267      15.6874      -99999.0000  -99999.0000  -99999.0000  39.6579      50.6537      29.9947      
4334.0000    58.9679      15.6691      -99999.0000  -99999.0000  -99999.0000  36.4694      51.3163      29.7107      
4334.1250    60.7080      15.6633      -99999.0000  -99999.0000  -99999.0000  32.7244      56.7418      29.4188      
4334.2500    62.2028      15.6259      -99999.0000  -99999.0000  -99999.0000  36.2187      55.1768      29.1507      
4334.3750    60.6772      15.5506      -99999.0000  -99999.0000  -99999.0000  36.7768      60.3325      28.9931      
4334.5000    60.0765      15.4816      -99999.0000  -99999.0000  -99999.0000  33.6390      69.3709      28.7646      
4334.6250    59.2117      15.4189      -99999.0000  -99999.0000  -99999.0000  30.5013      78.7305      28.6228      
4334.7500    57.7603      15.3310      -99999.0000  -99999.0000  -99999.0000  28.3761      87.5414      28.4890      
4334.8750    57.7448      15.2999      -99999.0000  -99999.0000  -99999.0000  29.7442      94.8345      28.2525      
4335.0000    58.8627      15.3512      -99999.0000  -99999.0000  -99999.0000  28.4799      103.3099     28.0713      
4335.1250    58.9411      15.4594      -99999.0000  -99999.0000  -99999.0000  30.7085      76.9783      27.9059      
4335.2500    60.4180      15.4790      -99999.0000  -99999.0000  -99999.0000  28.6340      62.6040      27.7248      
4335.3750    62.2351      15.3911      -99999.0000  -99999.0000  -99999.0000  30.4071      49.7890      27.5834      
4335.5000    63.0891      15.2715      -99999.0000  -99999.0000  -99999.0000  33.2433      39.5236      27.4811      
4335.6250    64.3400      15.1771      -99999.0000  -99999.0000  -99999.0000  35.9279      29.1775      27.3552      
4335.7500    63.3989      15.1398      -99999.0000  -99999.0000  -99999.0000  33.3471      22.6080      27.2294      
4335.8750    65.3301      15.2227      -99999.0000  -99999.0000  -99999.0000  34.1075      22.0256      27.1035      
4336.0000    63.1983      15.3246      -99999.0000  -99999.0000  -99999.0000  32.5393      23.9496      26.9857      
4336.1250    66.3586      15.4202      -99999.0000  -99999.0000  -99999.0000  32.7430      20.9835      26.8996      
4336.2500    62.6572      15.4904      -99999.0000  -99999.0000  -99999.0000  33.7060      25.8474      26.8368      
4336.3750    62.2268      15.5290      -99999.0000  -99999.0000  -99999.0000  32.8972      31.3096      26.7901      
4336.5000    66.2007      15.5232      -99999.0000  -99999.0000  -99999.0000  31.7339      32.1353      26.7909      
4336.6250    66.4877      15.4606      -99999.0000  -99999.0000  -99999.0000  30.3176      30.2195      26.7917      
4336.7500    66.2837      15.2967      -99999.0000  -99999.0000  -99999.0000  28.7492      32.4335      26.7765      
4336.8750    64.2073      15.1771      -99999.0000  -99999.0000  -99999.0000  29.3075      33.2888      26.7061      
4337.0000    64.6271      15.0827      -99999.0000  -99999.0000  -99999.0000  31.4855      28.6811      26.6119      
4337.1250    61.8883      15.0201      -99999.0000  -99999.0000  -99999.0000  33.9168      33.8488      26.5177      
4337.2500    61.8732      15.0017      -99999.0000  -99999.0000  -99999.0000  36.6013      45.4220      26.4395      
4337.3750    58.9251      15.0023      -99999.0000  -99999.0000  -99999.0000  36.2986      65.0558      26.3928      
4337.5000    56.1283      15.0030      -99999.0000  -99999.0000  -99999.0000  39.0338      85.3696      26.3144      
4337.6250    54.7692      15.0099      -99999.0000  -99999.0000  -99999.0000  39.7944      99.4448      26.2915      
4337.7500    57.0805      15.0421      -99999.0000  -99999.0000  -99999.0000  40.0486      112.6497     26.2843      
4337.8750    57.1979      15.0745      -99999.0000  -99999.0000  -99999.0000  42.7838      95.0912      26.2613      
4338.0000    58.5253      15.0307      -99999.0000  -99999.0000  -99999.0000  45.6201      92.9865      26.2620      
4338.1250    57.5443      14.9301      -99999.0000  -99999.0000  -99999.0000  45.1151      98.3234      26.2549      
4338.2500    56.9986      14.8612      -99999.0000  -99999.0000  -99999.0000  44.3570      92.2888      26.2320      
4338.3750    54.9952      14.8871      -99999.0000  -99999.0000  -99999.0000  47.4463      99.2343      26.2327      
4338.5000    57.5920      14.9193      -99999.0000  -99999.0000  -99999.0000  50.7889      107.4993     26.2334      
4338.6250    59.3180      14.9642      -99999.0000  -99999.0000  -99999.0000  54.3847      82.8338      26.2342      
4338.7500    63.6955      14.9965      -99999.0000  -99999.0000  -99999.0000  59.3983      61.3809      26.2350      
4338.8750    67.6948      15.0415      -99999.0000  -99999.0000  -99999.0000  64.3608      48.3658      26.2594      
4339.0000    63.6840      15.0737      -99999.0000  -99999.0000  -99999.0000  70.3363      52.1022      26.3629      
4339.1250    59.3883      15.1186      -99999.0000  -99999.0000  -99999.0000  74.9446      65.7494      26.5062      
4339.2500    55.1109      15.1508      -99999.0000  -99999.0000  -99999.0000  72.4143      90.2202      26.6573      
4339.3750    54.2423      15.2021      -99999.0000  -99999.0000  -99999.0000  76.8202      117.7297     26.7212      
4339.5000    52.9001      15.2408      -99999.0000  -99999.0000  -99999.0000  75.6063      124.0212     26.8723      
4339.6250    61.9026      15.2477      -99999.0000  -99999.0000  -99999.0000  79.1008      46.5009      26.9839      
4339.7500    67.0410      15.2673      -99999.0000  -99999.0000  -99999.0000  75.5581      28.9273      27.0320      
4339.8750    66.6471      15.2806      -99999.0000  -99999.0000  -99999.0000  74.4455      25.2981      27.0564      
4340.0000    60.2268      15.3445      -99999.0000  -99999.0000  -99999.0000  77.9906      25.5338      27.1522      
4340.1250    57.9555      15.4401      -99999.0000  -99999.0000  -99999.0000  82.6496      36.8425      27.2479      
4340.2500    55.8740      15.5166      -99999.0000  -99999.0000  -99999.0000  88.6251      59.8848      27.3436      
4340.3750    57.2229      15.5805      -99999.0000  -99999.0000  -99999.0000  93.4865      97.8811      27.4392      
4340.5000    58.9320      15.6191      -99999.0000  -99999.0000  -99999.0000  99.8670      49.3417      27.5507      
4340.6250    64.5095      15.6703      -99999.0000  -99999.0000  -99999.0000  107.7662     26.4976      27.7177      
4340.7500    69.5380      15.6267      -99999.0000  -99999.0000  -99999.0000  115.9186     18.4316      27.8925      
4340.8750    72.5814      15.5197      -99999.0000  -99999.0000  -99999.0000  126.7544     14.8243      28.0118      
4341.0000    69.9498      15.3874      -99999.0000  -99999.0000  -99999.0000  135.2612     15.5588      28.1075      
4341.1250    63.2971      15.2425      -99999.0000  -99999.0000  -99999.0000  143.8187     21.8720      28.2032      
4341.2500    55.8847      15.1356      -99999.0000  -99999.0000  -99999.0000  128.8338     38.3697      28.3067      
4341.3750    52.2079      15.0982      -99999.0000  -99999.0000  -99999.0000  116.6334     82.2973      28.4420      
4341.5000    51.4518      15.1114      -99999.0000  -99999.0000  -99999.0000  103.4713     452.6770     28.6090      
4341.6250    52.5170      15.1627      -99999.0000  -99999.0000  -99999.0000  88.5876      1495.2181    28.7838      
4341.7500    50.7741      15.2140      -99999.0000  -99999.0000  -99999.0000  81.0451      1872.7725    28.9190      
