WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, RT

#DEPTH       AC           CAL          CNL          GR           RT           
3551.2500    48.4534      22.0431      2.5101       30.2189      152.2743     
3551.3750    47.9676      22.0467      2.2956       27.1837      185.3179     
3551.5000    47.2890      22.0504      2.1725       27.4757      234.1130     
3551.6250    47.0452      22.0225      2.0797       27.9549      299.9275     
3551.7500    47.1873      21.9948      2.1691       25.9656      377.1369     
3551.8750    46.9432      21.9987      2.2585       26.9211      387.9976     
3552.0000    46.6511      21.9720      2.3174       25.5014      414.3445     
3552.1250    47.6622      21.9442      2.3156       26.9327      459.3000     
3552.2500    48.4801      21.9472      2.1619       26.0826      528.5239     
3552.3750    47.8981      21.9512      2.0997       27.0387      596.9315     
3552.5000    47.0261      21.9549      2.2799       28.6600      561.9830     
3552.6250    46.3961      21.9261      2.3694       25.2446      447.2255     
3552.7500    47.4071      21.8972      2.2764       26.1057      346.0834     
3552.8750    48.1283      21.8693      2.1533       26.4910      292.6421     
3553.0000    48.3192      21.8425      2.0299       29.8228      303.8828     
3553.1250    47.9303      21.8148      1.9374       31.8242      417.5523     
3553.2500    47.2994      21.7863      1.8444       28.7890      618.2555     
3553.3750    46.8625      21.7591      1.9035       29.1749      837.7088     
3553.5000    46.9080      21.7308      2.0534       26.6155      1014.7629    
3553.6250    47.2430      21.7025      2.1729       24.9096      657.6052     
3553.7500    47.4342      21.6437      2.2323       26.6265      535.7133     
3553.8750    47.6728      21.6156      1.9573       28.6273      455.1077     
3554.0000    47.6703      21.6180      2.0161       27.7778      377.7102     
3554.1250    47.3780      21.5909      2.0446       27.5935      319.3944     
3554.2500    47.4232      21.5635      2.0127       30.8302      350.7722     
3554.3750    47.5173      21.5667      1.9198       27.6995      387.0356     
3554.5000    47.3698      21.5699      1.7357       25.5196      425.0443     
3554.6250    46.9800      21.5727      1.6426       29.8017      626.4280     
3554.7500    46.8333      21.5452      1.6107       27.4317      1047.2073    
3554.8750    46.5895      21.5186      1.6700       24.8729      1466.0753    
3555.0000    46.6345      21.5224      1.8807       23.7366      1887.1387    
3555.1250    46.7289      21.5568      2.0004       25.2634      1727.5176    
3555.2500    46.9187      21.5923      2.0899       24.8885      1355.6663    
3555.3750    47.1579      21.5960      2.1185       27.4606      924.7948     
3555.5000    47.6379      21.5998      2.1774       26.8956      574.6305     
3555.6250    47.9251      21.6354      2.2055       26.9008      506.7942     
3555.7500    47.8741      21.6701      2.2346       28.8072      504.5752     
3555.8750    47.4369      21.6731      2.2934       27.2925      637.4547     
3556.0000    47.0960      21.7089      2.3829       26.8231      851.7313     
3556.1250    46.9970      21.7447      2.5633       28.6344      706.9006     
3556.2500    47.1876      21.7807      2.8046       27.1192      507.6301     
3556.3750    47.5711      21.8156      3.2279       29.8807      381.9663     
3556.5000    48.2913      21.8188      3.6818       31.0268      309.6892     
3556.6250    48.4337      21.8559      3.8622       31.6978      261.8718     
3556.7500    48.4798      21.8908      4.0424       32.4637      248.8413     
3556.8750    48.5742      21.8929      4.3748       31.1391      210.4186     
3557.0000    49.3921      21.9285      4.6464       34.0907      146.2432     
3557.1250    52.4308      21.9641      4.8268       35.8075      86.3215      
3557.2500    54.6486      21.9681      4.2784       37.5232      55.9365      
3557.3750    54.0183      22.0044      3.6389       39.3338      58.9042      
3557.5000    51.7468      22.0399      3.2123       34.4933      71.0250      
3557.6250    48.0753      22.0427      2.8765       32.7892      106.1482     
3557.7500    47.7339      22.0464      3.1782       30.3232      260.2340     
3557.8750    47.7320      22.0494      3.3893       32.4195      367.7506     
3558.0000    47.1980      22.0524      3.3266       33.4705      427.1711     
3558.1250    47.4366      22.0571      3.4161       30.6255      443.5671     
3558.2500    47.6758      22.0609      3.7785       30.3462      423.4826     
3558.3750    47.8176      22.0637      4.0804       31.2072      366.5624     
3558.5000    47.9597      22.0675      4.3520       31.0224      299.9739     
3558.6250    48.2466      22.0396      4.6237       31.2182      216.4231     
3558.7500    48.7269      22.0445      5.1074       33.5995      193.5428     
3558.8750    49.2069      22.0801      5.5911       30.4695      158.3947     
3559.0000    49.2041      22.0829      5.8027       32.7559      119.1768     
3559.1250    49.5396      22.0865      6.1957       31.1457      93.5202      
3559.2500    50.5988      22.0900      6.4975       37.6136      79.4462      
3559.3750    51.9480      22.1255      6.2225       36.4791      72.0513      
3559.5000    51.8004      22.1609      5.5829       38.2897      82.5263      
3559.6250    50.8323      22.1647      5.0955       38.1054      106.2269     
3559.7500    49.7673      22.1692      4.8811       37.9211      129.2844     
3559.8750    48.8959      22.1727      5.3957       34.1260      152.2875     
3560.0000    49.0377      22.1439      5.9708       31.1855      143.3689     
3560.1250    49.9524      22.1156      6.2727       33.3767      119.5475     
3560.2500    50.7706      22.0871      6.0280       33.2875      104.4377     
3560.3750    51.5885      22.0279      5.8139       35.3837      90.8189      
3560.5000    51.1996      22.0002      5.4779       36.2447      104.0229     
3560.6250    50.7139      22.0041      5.1116       34.2544      123.6898     
3560.7500    50.3252      21.9766      4.8668       36.8258      141.6683     
3560.8750    49.9849      21.9490      4.6833       36.1675      157.7831     
3561.0000    50.1752      21.9524      5.1368       35.5070      156.3707     
3561.1250    50.4621      21.9234      5.4085       34.8476      144.4838     
3561.2500    50.7007      21.8953      5.2853       32.9524      136.6536     
3561.3750    50.7463      21.8990      5.1317       36.0938      141.2474     
3561.5000    50.5505      21.8719      5.0390       33.9147      154.3985     
3561.6250    50.2101      21.8438      4.8850       35.0607      167.2113     
3561.7500    49.7729      21.8464      4.7620       35.3515      181.0937     
3561.8750    49.3355      21.8507      4.6693       33.6469      191.5897     
3562.0000    49.0914      21.8550      4.7279       31.6567      202.7084     
3562.1250    49.0404      21.8901      4.8174       29.9515      209.5013     
3562.2500    49.0862      21.9252      4.9374       31.7638      200.9566     
3562.3750    49.2766      21.9612      5.0873       31.9596      184.8150     
3562.5000    49.5155      21.9964      5.2369       31.1085      169.1840     
3562.6250    49.8504      22.0311      5.3268       34.8206      157.7945     
3562.7500    50.0890      22.0675      5.4163       38.7216      154.2014     
3562.8750    49.8449      22.1029      5.4449       38.8224      166.2318     
3563.0000    49.6011      22.1374      5.0787       39.5883      175.0596     
3563.1250    49.6464      22.1409      4.8948       35.5082      181.7667     
3563.2500    49.7405      22.1443      5.0446       35.9897      180.1395     
3563.3750    49.9308      22.1483      5.1343       35.9943      181.0579     
3563.5000    49.9283      22.1522      5.0111       32.1999      183.6566     
3563.6250    49.6354      22.1552      5.1000       33.2503      189.8246     
3563.7500    49.4887      22.1273      5.3717       38.0069      189.0058     
3563.8750    49.4377      22.0994      5.6430       34.5915      180.4583     
3564.0000    49.5798      22.1032      5.6720       36.2125      175.5212     
3564.1250    49.7699      22.1069      5.6096       31.8475      170.7311     
3564.2500    49.8640      22.0792      5.8204       30.4280      166.8489     
3564.3750    49.5716      22.0515      6.2437       32.2385      163.8238     
3564.5000    49.7137      22.0545      6.3028       33.1945      170.9027     
3564.6250    49.9523      22.0264      6.4223       35.7657      181.6615     
3564.7500    49.7565      21.9990      6.4815       36.3421      184.3008     
3564.8750    49.3676      22.0030      6.8137       36.5374      183.4867     
3565.0000    49.4617      22.0071      7.3584       40.6289      181.0033     
3565.1250    50.1350      22.0105      7.9945       42.8206      178.5471     
3565.2500    50.0352      21.9830      8.6910       45.4862      168.8700     
3565.3750    50.0813      21.9554      9.4180       43.5916      130.0528     
3565.5000    50.9956      21.9579      10.1755      40.0812      89.9585      
3565.6250    52.1516      21.9299      11.1149      45.5979      59.3879      
3565.7500    54.2727      21.9020      11.8117      51.5903      48.3725      
3565.8750    57.0215      21.9058      11.9921      56.7269      42.8567      
3566.0000    55.9563      21.9095      11.5045      53.7871      45.1310      
3566.1250    55.1818      21.9131      10.8651      50.7529      53.9143      
3566.2500    54.2620      21.9167      10.1650      48.7622      60.6092      
3566.3750    53.3422      21.9514      9.4648       52.8536      64.4247      
3566.5000    52.5672      21.9866      8.8558       50.2933      65.6619      
3566.6250    52.6610      21.9598      8.9147       47.0691      71.1115      
3566.7500    53.4305      21.9323      8.5790       44.2239      67.8926      
3566.8750    53.8142      21.9359      8.1521       50.1205      66.0348      
3567.0000    53.1354      21.9394      7.6342       46.6101      70.8530      
3567.1250    52.2636      21.9428      7.0249       42.3402      79.2806      
3567.2500    51.5374      21.9464      6.3854       43.6762      95.5995      
3567.3750    50.6176      21.9494      5.8376       40.0708      118.5451     
3567.5000    50.6149      21.9532      5.1982       38.9364      151.8885     
3567.6250    50.4673      21.9569      4.5588       35.0471      187.4740     
3567.7500    49.4993      21.9601      3.9495       31.8213      234.6702     
3567.8750    48.4826      21.9642      3.7354       31.1619      284.2911     
3568.0000    47.9007      21.9682      4.1283       29.0774      328.6908     
3568.1250    48.1881      21.9720      4.7338       30.6990      274.0471     
3568.2500    49.2465      22.0074      5.1573       32.7951      207.1504     
3568.3750    49.9200      22.0422      5.0948       34.8911      139.9761     
3568.5000    50.5933      22.0468      4.9109       34.8963      111.9015     
3568.6250    51.0252      22.0503      5.1520       33.1913      103.3966     
3568.7500    50.6361      22.0859      5.0288       34.6228      115.1608     
3568.8750    50.1024      22.1216      4.7537       36.4332      137.5709     
3569.0000    49.5690      22.1238      4.6307       32.6379      207.6039     
3569.1250    49.2762      22.1274      4.6287       32.4542      215.5443     
3569.2500    49.5153      22.1315      4.5056       32.1744      220.7134     
3569.3750    49.6576      22.1357      4.3822       33.7954      222.8774     
3569.5000    49.7032      22.1390      4.3503       34.1812      225.0393     
3569.6250    49.4109      22.1426      4.3180       32.5717      231.5068     
3569.7500    49.0703      22.1462      4.3164       29.7266      244.9453     
3569.8750    49.2115      22.1498      4.3449       28.2121      260.3590     
3570.0000    49.2579      22.2156      4.3433       30.7832      278.0479     
3570.1250    49.0623      22.2814      4.3155       30.2162      292.4713     
3570.2500    48.6734      22.2849      4.2836       31.9294      306.5078     
3570.3750    48.4293      22.2873      4.2818       32.7870      308.0091     
3570.5000    48.2337      22.2586      4.2500       32.4097      309.5107     
3570.6250    48.2313      22.2294      4.3393       30.7969      322.8558     
3570.7500    48.4216      22.2314      4.5204       33.1751      275.5542     
3570.8750    48.9015      22.2337      4.7923       32.0376      223.4157     
3571.0000    49.5745      22.2043      5.0641       31.8506      179.4553     
3571.1250    49.6683      22.1749      5.2147       34.7039      162.7400     
