WELLNAME = well90
STDEP  =  3000.0000    
ENDEP  =  4255.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, MSFL, PE, R1, RT, RXO, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            MSFL         PE           R1           RT           RXO          SONPHI       SP           TH           U            VSH1         
3859.6250    49.0150      23.6128      0.0000       50.1512      0.0000       0.0000       0.0000       33.1041      6227.1987    3013.9194    0.0000       174.9853     0.0000       0.0000       28.6794      
3859.7500    48.9497      23.5745      0.0000       51.2378      0.0000       0.0000       0.0000       32.8201      6241.4014    3150.9854    0.0000       175.0491     0.0000       0.0000       29.4556      
3859.8750    48.8752      23.4224      0.0000       50.0503      0.0000       0.0000       0.0000       32.5551      6232.4897    3266.9153    0.0000       175.0891     0.0000       0.0000       28.6074      
3860.0000    48.8402      23.2348      0.0000       49.3058      0.0000       0.0000       0.0000       32.4252      6227.4946    3286.2283    0.0175       175.3053     0.0000       0.0000       28.0756      
3860.1250    48.5939      22.9458      0.0000       52.6128      0.0000       0.0000       0.0000       32.2696      6091.1035    3267.2903    0.0000       175.3024     0.0000       0.0000       30.4377      
3860.2500    48.5179      22.9450      0.0000       51.7536      0.0000       0.0000       0.0000       32.3388      5828.4272    3207.0818    0.0000       175.2542     0.0000       0.0000       29.8240      
3860.3750    48.4900      23.0200      0.0000       51.2985      0.0000       0.0000       0.0000       32.3007      5571.4521    3158.1953    0.0000       175.1746     0.0000       0.0000       29.4989      
3860.5000    48.5195      22.9435      0.0000       49.1262      0.0000       0.0000       0.0000       32.4013      5378.3726    3102.8511    0.0145       175.1028     0.0000       0.0000       27.9473      
3860.6250    48.5874      22.7534      0.0000       50.6407      0.0000       0.0000       0.0000       32.7293      5203.6660    3059.8149    0.0000       175.0627     0.0000       0.0000       29.0291      
3860.7500    48.7225      22.6643      0.0000       48.0645      0.0000       0.0000       0.0000       33.1772      5181.6777    3029.9824    0.0164       175.0066     0.0000       0.0000       27.1889      
3860.8750    48.8383      22.8150      0.0000       48.4174      0.0000       0.0000       0.0000       33.6819      5370.1094    3022.7959    0.0174       174.9427     0.0000       0.0000       27.4410      
3861.0000    48.8104      22.7132      0.0000       44.1747      0.0000       0.0000       0.0000       34.2119      5616.9150    3055.0327    0.0172       174.8789     0.0000       0.0000       24.4105      
3861.1250    48.6864      22.5106      0.0000       44.8053      0.0000       0.0000       0.0000       34.7545      5926.6807    3101.9709    0.0160       174.8387     0.0000       0.0000       24.8609      
3861.2500    48.5721      22.2320      0.0000       46.3197      0.0000       0.0000       0.0000       35.2718      6219.5801    3133.6482    0.0150       174.7827     0.0000       0.0000       25.9426      
3861.3750    48.4962      22.0293      0.0000       46.4200      0.0000       0.0000       0.0000       35.7260      6505.1021    3171.4751    0.0142       174.7425     0.0000       0.0000       26.0143      
3861.5000    48.4682      21.9907      0.0000       48.4899      0.0000       0.0000       0.0000       35.8962      6731.5947    3202.3345    0.0140       174.7338     0.0000       0.0000       27.4928      
3861.6250    48.5553      22.4065      0.0000       47.9843      0.0000       0.0000       0.0000       35.8202      6895.3535    3226.0010    0.0148       174.7329     0.0000       0.0000       27.1316      
3861.7500    48.7191      22.7846      0.0000       49.8268      0.0000       0.0000       0.0000       35.8262      6952.6807    3246.8206    0.0163       174.7324     0.0000       0.0000       28.4477      
3861.8750    48.7965      23.2384      0.0000       51.4675      0.0000       0.0000       0.0000       35.8827      6965.1738    3260.2417    0.0000       174.7316     0.0000       0.0000       29.6196      
3862.0000    48.6822      23.7426      0.0000       50.5577      0.0000       0.0000       0.0000       35.9203      6910.1533    3273.6895    0.0000       174.6834     0.0000       0.0000       28.9698      
3862.1250    48.4049      23.9564      0.0000       52.4256      0.0000       0.0000       0.0000       35.9011      6763.8691    3294.8130    0.0000       174.6432     0.0000       0.0000       30.3040      
3862.2500    48.3961      23.5897      0.0000       54.3440      0.0000       0.0000       0.0000       35.8629      6584.0674    3313.0254    0.0000       174.6110     0.0000       0.0000       31.6743      
3862.3750    48.5791      23.0839      0.0000       53.7121      0.0000       0.0000       0.0000       35.7616      6382.2754    3320.5454    0.0000       174.5786     0.0000       0.0000       31.2229      
3862.5000    48.7812      22.6665      0.0000       56.4889      0.0000       0.0000       0.0000       35.7676      6212.7090    3318.8213    0.0000       174.5464     0.0000       0.0000       33.2064      
3862.6250    48.9738      22.7037      0.0000       54.4683      0.0000       0.0000       0.0000       35.8557      6041.7534    3277.4082    0.0000       174.5142     0.0000       0.0000       31.7630      
3862.7500    49.0129      23.2584      0.0000       53.6092      0.0000       0.0000       0.0000       35.8744      5902.8281    3193.1904    0.0000       174.4344     0.0000       0.0000       31.1494      
3862.8750    48.8027      23.6617      0.0000       50.1998      0.0000       0.0000       0.0000       35.8678      5979.6982    3124.2056    0.0000       174.3627     0.0000       0.0000       28.7141      
3863.0000    48.7843      23.5851      0.0000       49.7447      0.0000       0.0000       0.0000       36.0569      6105.4883    3039.7197    0.0169       174.2751     0.0000       0.0000       28.3890      
3863.1250    48.9481      23.4204      0.0000       46.1333      0.0000       0.0000       0.0000       36.3722      6230.9155    2979.5254    0.0185       174.2271     0.0000       0.0000       25.8095      
3863.2500    49.2078      23.2427      0.0000       42.4967      0.0000       0.0000       0.0000       36.7317      6350.1855    2993.2017    0.0209       174.2185     0.0000       0.0000       23.2120      
3863.3750    49.3429      23.0525      0.0000       40.8549      0.0000       0.0000       0.0000       37.0723      6471.6641    3037.7659    0.0221       174.5252     0.0000       0.0000       22.0392      
3863.5000    49.0464      22.9509      0.0000       39.7180      0.0000       0.0000       0.0000       37.3182      6574.0708    3063.0720    0.0194       174.7455     0.0000       0.0000       21.2272      
3863.6250    48.7403      22.7733      0.0000       39.1619      0.0000       0.0000       0.0000       37.3305      6582.7930    3061.4771    0.0165       174.9027     0.0000       0.0000       20.8299      
3863.7500    48.4821      22.6844      0.0000       40.4490      0.0000       0.0000       0.0000       37.3239      6512.6133    3059.8865    0.0141       175.0360     0.0000       0.0000       21.7493      
3863.8750    48.3870      22.6079      0.0000       40.1201      0.0000       0.0000       0.0000       37.5193      6410.3027    3078.2278    0.0132       175.0432     0.0000       0.0000       21.5144      
3864.0000    48.4549      22.5314      0.0000       39.1095      0.0000       0.0000       0.0000       37.7336      6321.3833    3118.2644    0.0139       175.0110     0.0000       0.0000       20.7925      
3864.1250    48.5515      22.5307      0.0000       37.2656      0.0000       0.0000       0.0000       37.7523      6259.8252    3172.0544    0.0148       175.0023     0.0000       0.0000       19.4755      
3864.2500    48.6098      22.6183      0.0000       37.8205      0.0000       0.0000       0.0000       37.5500      6236.2563    3237.3218    0.0153       175.0252     0.0000       0.0000       19.8718      
3864.3750    48.3901      22.6680      0.0000       34.9162      0.0000       0.0000       0.0000       37.2972      6270.6821    3316.1025    0.0132       175.0324     0.0000       0.0000       17.7973      
3864.5000    48.1415      22.7052      0.0000       35.6226      0.0000       0.0000       0.0000       37.0129      6337.5278    3409.6287    0.0109       174.9843     0.0000       0.0000       18.3018      
3864.6250    48.1135      22.7044      0.0000       38.4499      0.0000       0.0000       0.0000       36.8232      6387.3232    3520.2441    0.0106       174.8731     0.0000       0.0000       20.3213      
3864.7500    48.2006      22.7036      0.0000       41.6811      0.0000       0.0000       0.0000       36.6336      6410.7256    3634.5083    0.0115       174.6751     0.0000       0.0000       22.6294      
3864.8750    48.2397      22.6903      0.0000       42.9934      0.0000       0.0000       0.0000       36.4060      6536.5098    3733.2476    0.0118       174.4771     0.0000       0.0000       23.5667      
3865.0000    48.0583      22.6390      0.0000       41.6041      0.0000       0.0000       0.0000       36.1974      6689.4087    3792.3428    0.0101       174.2633     0.0000       0.0000       22.5744      
3865.1250    47.8385      22.5500      0.0000       45.1131      0.0000       0.0000       0.0000       35.9320      6858.5557    3836.3271    0.0080       174.0416     0.0000       0.0000       25.0808      
3865.2500    47.6952      22.4735      0.0000       48.2938      0.0000       0.0000       0.0000       35.9002      6976.8184    3880.8247    0.0067       173.8437     0.0000       0.0000       27.3527      
3865.3750    47.6001      22.5864      0.0000       51.3483      0.0000       0.0000       0.0000       36.3039      7047.8936    3936.8364    0.0000       173.6298     0.0000       0.0000       29.5345      
3865.5000    47.5816      22.8255      0.0000       50.4892      0.0000       0.0000       0.0000       36.3857      7067.0332    4025.2026    0.0000       173.5026     0.0000       0.0000       28.9209      
3865.6250    47.7167      23.0394      0.0000       50.3117      0.0000       0.0000       0.0000       36.3223      7066.6860    4111.7686    0.0000       173.4547     0.0000       0.0000       28.7941      
3865.7500    47.9860      23.1396      0.0000       48.5436      0.0000       0.0000       0.0000       36.3156      7053.1709    4161.3594    0.0094       173.4225     0.0000       0.0000       27.5312      
3865.8750    48.3321      23.0505      0.0000       46.2707      0.0000       0.0000       0.0000       36.3469      7016.8506    4161.0889    0.0127       173.3666     0.0000       0.0000       25.9077      
3866.0000    48.5630      22.8729      0.0000       48.0627      0.0000       0.0000       0.0000       36.3656      6980.7998    4128.2354    0.0149       173.2791     0.0000       0.0000       27.1877      
3866.1250    48.7556      22.7712      0.0000       46.8754      0.0000       0.0000       0.0000       36.3716      6893.5449    4072.8730    0.0167       173.2073     0.0000       0.0000       26.3396      
3866.2500    48.8906      22.6442      0.0000       50.0560      0.0000       0.0000       0.0000       36.4029      6757.3257    4038.7861    0.0000       173.1671     0.0000       0.0000       28.6115      
3866.3750    48.8339      22.5678      0.0000       52.2773      0.0000       0.0000       0.0000       36.5667      6480.6006    4031.0662    0.0000       173.1584     0.0000       0.0000       30.1981      
3866.5000    48.6429      22.4787      0.0000       54.3471      0.0000       0.0000       0.0000       36.8505      6189.9580    4051.4500    0.0000       173.1577     0.0000       0.0000       31.6765      
3866.6250    48.5092      22.5411      0.0000       54.8767      0.0000       0.0000       0.0000       36.9449      5750.0742    4049.3247    0.0000       173.2041     0.0000       0.0000       32.0548      
3866.7500    48.6252      22.6540      0.0000       55.6335      0.0000       0.0000       0.0000       36.7678      5385.7734    4011.7988    0.0000       173.2192     0.0000       0.0000       32.5954      
3866.8750    48.8369      22.6785      0.0000       55.7086      0.0000       0.0000       0.0000       36.5466      4984.7871    3926.9617    0.0000       173.2186     0.0000       0.0000       32.6490      
3867.0000    49.0870      22.6272      0.0000       54.6223      0.0000       0.0000       0.0000       36.5905      4581.0596    3822.5103    0.0000       173.2178     0.0000       0.0000       31.8731      
3867.1250    49.3947      22.5884      0.0000       54.5964      0.0000       0.0000       0.0000       36.6281      4288.4043    3729.5513    0.0000       173.1697     0.0000       0.0000       31.8546      
3867.2500    49.5874      22.5245      0.0000       54.6463      0.0000       0.0000       0.0000       36.2175      4228.7510    3632.1343    0.0000       173.1294     0.0000       0.0000       31.8902      
3867.3750    49.6457      22.4861      0.0000       52.0449      0.0000       0.0000       0.0000       35.8132      4472.8154    3642.0552    0.0000       173.0971     0.0000       0.0000       30.0321      
3867.5000    49.5889      22.4222      0.0000       49.4184      0.0000       0.0000       0.0000       35.6488      4693.3486    3775.9375    0.0244       173.1121     0.0000       0.0000       28.1560      
3867.6250    49.3979      22.4089      0.0000       51.8922      0.0000       0.0000       0.0000       35.8379      5038.2988    3907.4949    0.0000       173.1429     0.0000       0.0000       29.9230      
3867.7500    49.2260      22.4587      0.0000       51.3866      0.0000       0.0000       0.0000       35.8502      5370.9624    4025.0430    0.0000       173.2213     0.0000       0.0000       29.5618      
3867.8750    48.9776      22.6347      0.0000       47.8763      0.0000       0.0000       0.0000       35.5975      5754.5469    4140.1846    0.0187       173.3626     0.0000       0.0000       27.0545      
3868.0000    48.7866      22.7475      0.0000       44.7954      0.0000       0.0000       0.0000       35.2184      6151.7666    4242.9238    0.0170       173.5197     0.0000       0.0000       24.8538      
3868.1250    48.7103      22.9109      0.0000       43.4566      0.0000       0.0000       0.0000       35.2308      6508.8853    4348.1089    0.0162       173.6530     0.0000       0.0000       23.8976      
3868.2500    48.6729      23.2258      0.0000       43.3297      0.0000       0.0000       0.0000       35.2999      6769.7285    4431.3623    0.0159       173.7548     0.0000       0.0000       23.8069      
3868.3750    48.6544      23.4523      0.0000       45.7529      0.0000       0.0000       0.0000       35.2870      6883.0986    4522.4199    0.0157       173.8250     0.0000       0.0000       25.5378      
3868.5000    48.6936      23.5021      0.0000       47.8478      0.0000       0.0000       0.0000       35.6276      6914.6680    4600.3916    0.0161       173.8637     0.0000       0.0000       27.0341      
3868.6250    48.8286      23.4634      0.0000       49.1854      0.0000       0.0000       0.0000       35.5200      6962.4946    4681.9229    0.0173       173.8945     0.0000       0.0000       27.9896      
3868.7500    49.0403      23.3743      0.0000       49.4120      0.0000       0.0000       0.0000       35.3808      7049.8398    4769.2490    0.0193       173.9016     0.0000       0.0000       28.1514      
3868.8750    49.3481      23.2599      0.0000       47.6944      0.0000       0.0000       0.0000       35.2859      7029.8506    4842.4961    0.0222       173.9009     0.0000       0.0000       26.9246      
3869.0000    49.5598      23.0572      0.0000       47.9716      0.0000       0.0000       0.0000       35.2035      6874.9116    4674.9199    0.0241       173.8765     0.0000       0.0000       27.1226      
3869.1250    49.5606      22.9050      0.0000       43.8554      0.0000       0.0000       0.0000       35.1464      6621.3560    4413.6914    0.0241       173.8442     0.0000       0.0000       24.1824      
3869.2500    49.4079      23.0558      0.0000       41.1532      0.0000       0.0000       0.0000       35.2030      6453.8994    4138.1099    0.0227       173.8592     0.0000       0.0000       22.2523      
3869.3750    49.2744      23.3707      0.0000       40.7486      0.0000       0.0000       0.0000       35.6066      6598.7061    3992.2368    0.0215       173.8665     0.0000       0.0000       21.9633      
3869.5000    49.2176      23.1427      0.0000       42.5154      0.0000       0.0000       0.0000       36.1808      6734.3252    3993.8308    0.0210       173.8893     0.0000       0.0000       23.2253      
3869.6250    49.2761      22.7127      0.0000       43.8781      0.0000       0.0000       0.0000       36.8243      6875.9658    4023.3357    0.0215       173.8966     0.0000       0.0000       24.1987      
3869.7500    49.3535      22.3585      0.0000       43.7260      0.0000       0.0000       0.0000       37.2974      6965.2803    4043.6865    0.0222       173.9195     0.0000       0.0000       24.0900      
3869.8750    49.4502      22.2568      0.0000       42.7659      0.0000       0.0000       0.0000       37.5559      6818.4258    3991.5195    0.0231       173.9976     0.0000       0.0000       23.4042      
3870.0000    49.3936      22.3949      0.0000       44.3559      0.0000       0.0000       0.0000       37.5872      6112.4541    3680.1758    0.0226       174.0442     0.0000       0.0000       24.5399      
3870.1250    49.3367      22.5708      0.0000       43.0171      0.0000       0.0000       0.0000       37.3912      4915.4941    3311.5657    0.0221       174.0986     0.0000       0.0000       23.5837      
3870.2500    49.2799      22.5828      0.0000       43.1680      0.0000       0.0000       0.0000       37.0501      3781.2383    3050.4927    0.0215       174.1371     0.0000       0.0000       23.6914      
3870.3750    49.3191      22.4683      0.0000       44.4045      0.0000       0.0000       0.0000       37.1508      3156.1089    2803.9038    0.0219       174.1681     0.0000       0.0000       24.5746      
3870.5000    49.3198      22.3919      0.0000       45.6410      0.0000       0.0000       0.0000       37.4219      3365.5002    2682.0806    0.0219       174.2226     0.0000       0.0000       25.4579      
3870.6250    49.2055      22.3533      0.0000       42.8378      0.0000       0.0000       0.0000       37.6047      3787.1538    2771.6941    0.0208       174.2378     0.0000       0.0000       23.4556      
3870.7500    48.9568      22.6303      0.0000       41.4486      0.0000       0.0000       0.0000       37.9137      4658.6001    2927.8088    0.0185       174.3314     0.0000       0.0000       22.4633      
3870.8750    48.5548      22.8568      0.0000       39.1251      0.0000       0.0000       0.0000       37.6230      5618.9824    3236.6853    0.0148       174.3624     0.0000       0.0000       20.8037      
3871.0000    48.3445      22.9318      0.0000       42.1542      0.0000       0.0000       0.0000       37.1241      6862.1484    3354.3545    0.0128       174.4561     0.0000       0.0000       22.9673      
3871.1250    48.3453      22.9058      0.0000       41.1689      0.0000       0.0000       0.0000       36.6883      6657.8516    3281.9031    0.0128       174.4872     0.0000       0.0000       22.2635      
3871.2500    48.4995      22.7788      0.0000       40.8653      0.0000       0.0000       0.0000       36.4482      6642.0488    3168.1055    0.0143       174.5573     0.0000       0.0000       22.0467      
3871.3750    48.6154      22.6139      0.0000       38.9963      0.0000       0.0000       0.0000       36.8266      6709.7207    3078.2437    0.0154       174.5804     0.0000       0.0000       20.7116      
3871.5000    48.3284      22.3859      0.0000       40.1823      0.0000       0.0000       0.0000       36.9967      6586.2178    2989.4429    0.0127       174.6032     0.0000       0.0000       21.5588      
3871.6250    48.0990      22.2085      0.0000       40.1312      0.0000       0.0000       0.0000       37.0090      6384.4629    2935.7109    0.0105       174.6104     0.0000       0.0000       21.5223      
3871.7500    48.2149      22.0436      0.0000       40.5093      0.0000       0.0000       0.0000       37.3370      6165.9688    2911.1389    0.0116       174.6095     0.0000       0.0000       21.7923      
3871.8750    48.4075      21.8912      0.0000       37.9586      0.0000       0.0000       0.0000       37.6586      5935.6719    2950.3892    0.0134       174.6091     0.0000       0.0000       19.9704      
3872.0000    48.0821      21.8402      0.0000       37.6550      0.0000       0.0000       0.0000       37.4942      5796.5410    3001.2444    0.0103       174.5846     0.0000       0.0000       19.7536      
3872.1250    47.7568      21.7889      0.0000       39.9267      0.0000       0.0000       0.0000       37.1341      5755.9658    3040.2695    0.0073       174.5760     0.0000       0.0000       21.3762      
3872.2500    47.8152      21.7503      0.0000       39.8503      0.0000       0.0000       0.0000       36.7488      5777.0430    3062.7141    0.0078       174.5279     0.0000       0.0000       21.3216      
3872.3750    47.9886      21.7241      0.0000       38.2086      0.0000       0.0000       0.0000       36.4077      5615.8701    3063.9712    0.0095       174.4876     0.0000       0.0000       20.1490      
3872.5000    48.0852      21.7488      0.0000       38.1069      0.0000       0.0000       0.0000       35.9719      5416.2607    3052.4961    0.0104       174.4318     0.0000       0.0000       20.0764      
3872.6250    48.1053      21.7479      0.0000       40.1261      0.0000       0.0000       0.0000       35.7065      5177.5889    3026.9727    0.0106       174.3679     0.0000       0.0000       21.5187      
3872.7500    48.1059      21.7473      0.0000       39.1408      0.0000       0.0000       0.0000       36.0660      5023.6489    2998.8706    0.0106       174.2564     0.0000       0.0000       20.8149      
3872.8750    48.0875      21.7466      0.0000       40.0239      0.0000       0.0000       0.0000       36.4002      4881.1006    2976.5610    0.0104       174.2242     0.0000       0.0000       21.4456      
3873.0000    48.0500      21.7837      0.0000       40.4524      0.0000       0.0000       0.0000       36.6272      4773.3740    2943.4834    0.0100       174.1761     0.0000       0.0000       21.7517      
3873.1250    48.0221      21.8840      0.0000       38.5835      0.0000       0.0000       0.0000       36.8036      4810.8496    2906.6917    0.0098       174.1360     0.0000       0.0000       20.4168      
3873.2500    48.0038      21.9717      0.0000       36.1591      0.0000       0.0000       0.0000       36.7212      4830.6436    2882.3984    0.0096       174.1273     0.0000       0.0000       18.6851      
3873.3750    47.9948      22.0213      0.0000       35.2495      0.0000       0.0000       0.0000       36.4937      4962.1826    2856.9675    0.0095       174.1267     0.0000       0.0000       18.0354      
3873.5000    47.9957      22.0585      0.0000       35.4509      0.0000       0.0000       0.0000       36.6197      5223.9512    2823.9141    0.0095       174.0787     0.0000       0.0000       18.1792      
3873.6250    48.0443      22.0956      0.0000       34.0112      0.0000       0.0000       0.0000       36.8340      5517.8408    2789.9185    0.0100       174.0148     0.0000       0.0000       17.1508      
3873.7500    48.1987      22.1327      0.0000       36.5353      0.0000       0.0000       0.0000       36.8021      5762.6045    2765.3062    0.0114       173.9034     0.0000       0.0000       18.9538      
3873.8750    48.3433      22.2078      0.0000       39.5138      0.0000       0.0000       0.0000       36.5872      5949.3418    2752.3682    0.0128       173.8240     0.0000       0.0000       21.0813      
3874.0000    48.4592      22.3332      0.0000       44.1840      0.0000       0.0000       0.0000       36.4355      6060.2822    2750.9517    0.0139       173.7128     0.0000       0.0000       24.4171      
3874.1250    48.5656      22.4588      0.0000       48.1976      0.0000       0.0000       0.0000       36.2521      6104.9912    2759.7305    0.0149       173.6095     0.0000       0.0000       27.2840      
3874.2500    48.6142      22.5590      0.0000       50.0148      0.0000       0.0000       0.0000       36.1256      6073.5713    2765.9995    0.0000       173.4904     0.0000       0.0000       28.5820      
3874.3750    48.6917      22.5204      0.0000       49.8879      0.0000       0.0000       0.0000       35.9928      6033.9531    2759.4426    0.0161       173.3634     0.0000       0.0000       28.4914      
3874.5000    48.7309      22.4187      0.0000       49.8873      0.0000       0.0000       0.0000       35.8410      6042.0049    2743.9980    0.0164       173.2837     0.0000       0.0000       28.4909      
3874.6250    48.6933      22.3043      0.0000       47.2862      0.0000       0.0000       0.0000       35.6956      6112.0723    2707.2451    0.0161       173.1962     0.0000       0.0000       26.6330      
3874.7500    48.5597      22.4172      0.0000       49.9870      0.0000       0.0000       0.0000       35.5627      6200.2451    2687.0830    0.0148       173.1009     0.0000       0.0000       28.5621      
3874.8750    48.4646      22.6058      0.0000       47.8403      0.0000       0.0000       0.0000       35.5183      6307.0811    2729.6294    0.0139       173.0054     0.0000       0.0000       27.0288      
3875.0000    48.3982      22.7692      0.0000       45.6684      0.0000       0.0000       0.0000       35.6631      6403.8965    2794.7690    0.0133       172.9337     0.0000       0.0000       25.4774      
3875.1250    48.3895      22.8694      0.0000       46.9049      0.0000       0.0000       0.0000       35.5934      6436.2202    2831.0815    0.0132       172.9408     0.0000       0.0000       26.3606      
3875.2500    48.3999      22.8939      0.0000       45.4652      0.0000       0.0000       0.0000       35.3912      6379.4102    2837.4973    0.0133       173.0190     0.0000       0.0000       25.3323      
3875.3750    48.3430      22.8174      0.0000       43.5458      0.0000       0.0000       0.0000       35.1258      6317.2422    2841.2715    0.0128       173.0656     0.0000       0.0000       23.9613      
3875.5000    48.0367      22.7283      0.0000       45.1609      0.0000       0.0000       0.0000       34.7910      6270.2207    2853.0171    0.0099       173.1437     0.0000       0.0000       25.1149      
3875.6250    47.9417      22.6771      0.0000       44.8321      0.0000       0.0000       0.0000       34.3615      6203.2808    2884.7734    0.0090       173.2612     0.0000       0.0000       24.8800      
3875.7500    47.9711      22.6637      0.0000       46.2453      0.0000       0.0000       0.0000       34.4496      6162.9009    2923.6763    0.0093       173.3630     0.0000       0.0000       25.8895      
3875.8750    48.0487      22.6882      0.0000       46.4213      0.0000       0.0000       0.0000       34.7333      6128.3516    2965.8130    0.0100       173.4571     0.0000       0.0000       26.0152      
3876.0000    48.1934      22.6875      0.0000       43.8707      0.0000       0.0000       0.0000       34.9603      6208.0850    3001.5830    0.0114       173.5983     0.0000       0.0000       24.1934      
3876.1250    48.4628      22.6866      0.0000       42.1281      0.0000       0.0000       0.0000       34.8842      6306.3345    3023.7693    0.0139       173.7080     0.0000       0.0000       22.9486      
3876.2500    48.7706      22.6734      0.0000       42.4304      0.0000       0.0000       0.0000       34.6062      6415.0161    3033.4316    0.0168       173.8256     0.0000       0.0000       23.1646      
3876.3750    48.9248      22.6725      0.0000       42.7580      0.0000       0.0000       0.0000       34.4292      6519.5527    2990.0430    0.0182       173.9038     0.0000       0.0000       23.3986      
3876.5000    48.9447      22.6846      0.0000       44.7519      0.0000       0.0000       0.0000       34.7066      6610.4204    2920.0400    0.0184       173.9899     0.0000       0.0000       24.8228      
3876.6250    48.9072      22.6584      0.0000       44.6755      0.0000       0.0000       0.0000       35.1482      6631.4736    2855.6655    0.0181       174.0837     0.0000       0.0000       24.7682      
3876.7500    48.8791      22.6326      0.0000       43.3367      0.0000       0.0000       0.0000       35.3940      6615.7559    2781.0210    0.0178       174.1777     0.0000       0.0000       23.8120      
3876.8750    48.8127      22.6444      0.0000       42.4777      0.0000       0.0000       0.0000       35.3685      6600.0098    2714.6626    0.0172       174.2243     0.0000       0.0000       23.1984      
3877.0000    48.7465      22.6814      0.0000       42.8558      0.0000       0.0000       0.0000       35.3935      6584.3765    2640.0544    0.0166       174.2785     0.0000       0.0000       23.4684      
3877.1250    48.7280      22.7061      0.0000       42.4764      0.0000       0.0000       0.0000       35.6267      6562.6196    2571.1504    0.0164       174.3174     0.0000       0.0000       23.1974      
3877.2500    48.7671      22.7305      0.0000       44.1926      0.0000       0.0000       0.0000       35.6012      6534.9282    2502.8569    0.0168       174.3247     0.0000       0.0000       24.4233      
3877.3750    48.9214      22.7677      0.0000       42.9549      0.0000       0.0000       0.0000       35.6956      6513.3447    2429.5654    0.0182       174.3239     0.0000       0.0000       23.5392      
3877.5000    49.0277      22.7920      0.0000       42.1968      0.0000       0.0000       0.0000       35.5690      6501.0010    2343.2019    0.0192       174.3469     0.0000       0.0000       22.9977      
3877.6250    49.0381      22.8165      0.0000       46.2104      0.0000       0.0000       0.0000       35.3036      6467.5361    2249.4438    0.0193       174.3302     0.0000       0.0000       25.8646      
3877.7500    49.0869      22.8286      0.0000       44.7707      0.0000       0.0000       0.0000       35.2276      6422.2905    2154.5171    0.0197       174.3216     0.0000       0.0000       24.8362      
3877.8750    49.0780      22.8404      0.0000       45.8304      0.0000       0.0000       0.0000       35.2905      6386.3926    2052.0039    0.0197       174.2499     0.0000       0.0000       25.5931      
3878.0000    49.0500      22.8777      0.0000       47.5465      0.0000       0.0000       0.0000       35.3470      6344.7251    1986.3955    0.0194       174.2728     0.0000       0.0000       26.8189      
3878.1250    49.0603      22.9653      0.0000       50.2220      0.0000       0.0000       0.0000       35.3214      6303.3213    1931.8010    0.0000       174.2879     0.0000       0.0000       28.7300      
3878.2500    49.1667      23.2044      0.0000       48.5551      0.0000       0.0000       0.0000       35.2012      6262.2031    1868.3423    0.0205       174.2162     0.0000       0.0000       27.5394      
3878.3750    49.2634      23.3677      0.0000       50.2206      0.0000       0.0000       0.0000       35.0747      6244.4404    1810.2307    0.0000       174.1208     0.0000       0.0000       28.7290      
3878.5000    49.4081      23.3418      0.0000       47.6954      0.0000       0.0000       0.0000       34.9356      6229.6455    1758.1368    0.0227       174.0015     0.0000       0.0000       26.9253      
3878.6250    49.5527      23.3158      0.0000       47.8463      0.0000       0.0000       0.0000       34.7207      6194.7554    1699.5483    0.0240       173.9457     0.0000       0.0000       27.0331      
3878.7500    49.6878      23.2267      0.0000       47.4417      0.0000       0.0000       0.0000       34.4995      6120.2368    1659.7285    0.0253       173.9134     0.0000       0.0000       26.7441      
3878.8750    49.7174      23.0997      0.0000       48.7286      0.0000       0.0000       0.0000       34.2720      6024.1968    1638.9817    0.0255       173.9285     0.0000       0.0000       27.6633      
3879.0000    49.6703      22.9727      0.0000       50.6972      0.0000       0.0000       0.0000       34.0319      5973.7920    1639.6558    0.0000       173.9829     0.0000       0.0000       29.0694      
3879.1250    49.6230      23.0224      0.0000       52.3123      0.0000       0.0000       0.0000       33.7791      5967.8955    1658.6776    0.0000       174.0927     0.0000       0.0000       30.2231      
3879.2500    49.6239      23.1226      0.0000       54.0789      0.0000       0.0000       0.0000       33.5516      5984.1689    1690.4337    0.0000       174.2180     0.0000       0.0000       31.4849      
3879.3750    49.5960      23.2228      0.0000       56.1737      0.0000       0.0000       0.0000       33.3683      6000.4424    1737.2003    0.0000       174.3200     0.0000       0.0000       32.9812      
3879.5000    49.5679      23.3105      0.0000       55.0874      0.0000       0.0000       0.0000       33.1597      5997.3008    1788.5566    0.0000       174.4139     0.0000       0.0000       32.2053      
3879.6250    49.5303      23.3982      0.0000       55.1877      0.0000       0.0000       0.0000       32.9385      5983.1128    1829.5498    0.0000       174.4842     0.0000       0.0000       32.2770      
3879.7500    49.4830      23.5110      0.0000       53.7986      0.0000       0.0000       0.0000       32.8183      5963.4043    1861.9294    0.0000       174.5229     0.0000       0.0000       31.2847      
3879.8750    49.4262      23.6240      0.0000       52.7628      0.0000       0.0000       0.0000       32.6918      5971.3936    1876.5701    0.0000       174.5774     0.0000       0.0000       30.5449      
3880.0000    49.3310      23.7747      0.0000       51.2979      0.0000       0.0000       0.0000       32.3002      6018.1963    1910.7018    0.0000       174.6633     0.0000       0.0000       29.4985      
