WELLNAME = well52
STDEP  =  3835.0000    
ENDEP  =  4631.8750    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           RT           SP           
3981.7500    48.9758      7.5325       1.5889       2.7011       29.3426      3338.3970    182.0750     
3981.8750    49.3801      7.5252       1.5889       2.6978       28.3867      3264.3630    182.0911     
3982.0000    49.8652      7.5433       1.8043       2.7065       27.4309      3227.9658    182.1230     
3982.1250    49.6227      7.5361       1.8043       2.6882       26.6025      3357.1741    182.1550     
3982.2500    49.5418      7.5433       1.6966       2.6925       26.0290      3174.1165    182.1871     
3982.3750    49.2183      7.5325       1.7505       2.6989       25.7745      3069.1096    182.2190     
3982.5000    48.8140      7.5505       1.7505       2.7065       25.6474      3017.9153    182.2670     
3982.6250    48.5714      7.5649       1.8043       2.7237       25.0741      2344.9282    182.3149     
3982.7500    48.8949      7.5685       1.8043       2.7021       26.7965      2774.4771    182.3468     
3982.8750    48.6523      7.5649       1.7505       2.6925       28.4551      2637.9438    182.3947     
3983.0000    48.4906      7.5433       1.6966       2.6785       29.3485      3570.7527    182.4267     
3983.1250    48.5714      7.5361       1.8043       2.6785       28.3926      3776.6782    182.4905     
3983.2500    48.8949      7.5325       1.9120       2.6946       26.9266      3590.8262    182.5861     
3983.3750    48.8140      7.4964       2.0198       2.7258       25.5881      3452.6260    182.6499     
3983.5000    49.2183      7.5144       1.9659       2.7312       25.0146      3530.9297    182.7456     
3983.6250    48.9758      7.5433       1.9659       2.7409       24.0587      3395.0352    182.8094     
3983.7500    48.7332      7.5685       1.9120       2.7280       24.6332      3755.5642    182.8573     
3983.8750    48.4097      7.5974       1.7505       2.7333       23.7415      3734.5698    182.9211     
3984.0000    48.4097      7.6118       1.6427       2.7645       23.3592      3672.2769    182.9372     
3984.1250    48.6523      7.5938       1.8043       2.7548       22.4669      3530.9297    182.9533     
3984.2500    48.4097      7.5469       1.7505       2.7462       21.5109      3319.7363    182.9853     
3984.3750    48.0054      7.5685       1.6427       2.7280       21.0012      3570.7527    183.0013     
3984.5000    48.4906      7.5649       1.5889       2.7237       22.0221      3191.9695    183.0015     
3984.6250    49.1375      7.5577       1.5350       2.7065       23.1706      3174.1165    183.0176     
3984.7500    48.8949      7.5216       1.5889       2.6946       22.0873      3034.8899    183.0177     
3984.8750    48.7332      7.4964       1.4812       2.6914       22.8530      3376.0479    183.0020     
3985.0000    48.6523      7.5108       1.5350       2.6978       24.1290      3433.3145    182.9703     
3985.1250    48.8140      7.5036       1.5350       2.7204       24.8310      3209.9136    182.9068     
3985.2500    49.2183      7.5144       1.5350       2.7118       24.4490      3017.9153    182.8433     
3985.3750    49.2183      7.5036       1.5889       2.6989       25.2149      2774.4771    182.7480     
3985.5000    49.2183      7.5108       1.4273       2.6645       25.9807      2667.6948    182.6367     
3985.6250    48.9758      7.5325       1.3735       2.6699       26.4277      2508.1252    182.4777     
3985.7500    48.9758      7.5216       1.4812       2.6742       25.6631      2565.0161    182.3028     
3985.8750    48.6523      7.4892       1.5889       2.6806       24.3251      2593.9382    182.1279     
3986.0000    48.3288      7.4531       1.6427       2.6871       24.3251      2565.0161    181.9530     
3986.1250    48.2480      7.5361       1.6966       2.6839       23.8156      3103.7214    181.7940     
3986.2500    48.5714      7.5361       1.5889       2.6785       23.3059      3086.3657    181.6510     
3986.3750    48.7332      7.5397       1.6427       2.6828       24.6457      3001.0457    181.5079     
3986.5000    48.6523      7.5397       1.9120       2.6806       24.2638      3376.0479    181.2853     
3986.6250    48.8140      7.5361       1.8043       2.7011       23.6903      3301.1753    181.0945     
3986.7500    48.8949      7.5361       1.8043       2.7021       23.2446      3121.1709    180.9355     
3986.8750    49.2992      7.5325       1.6966       2.6989       22.8630      2853.3538    180.7765     
3987.0000    49.1375      7.5288       1.6966       2.7151       22.5443      2728.1958    180.6015     
3987.1250    49.1375      7.5000       1.6966       2.7161       21.3974      2805.7686    180.4108     
3987.2500    48.7332      7.4964       1.6966       2.7129       22.9283      2652.7729    180.2359     
3987.3750    48.4906      7.5288       1.6427       2.7247       25.2245      2805.7686    180.0610     
3987.5000    48.3288      7.4892       1.4273       2.7258       26.8193      3319.7363    179.9020     
3987.6250    48.4097      7.4820       1.5889       2.7183       25.6721      3376.0479    179.7112     
3987.7500    48.4906      7.5144       1.5350       2.7075       24.2697      3570.7527    179.5045     
3987.8750    48.6523      7.5361       1.5350       2.6925       22.9949      3530.9297    179.3296     
3988.0000    48.8949      7.5180       1.5350       2.6892       22.5490      3631.3228    179.1547     
3988.1250    49.2992      7.5036       1.5350       2.6828       21.7844      3191.9695    178.9798     
3988.2500    49.3801      7.4856       1.6966       2.6581       21.1473      3227.9658    178.8049     
3988.3750    49.4609      7.4639       1.6966       2.6559       24.9103      2885.5325    178.6141     
3988.5000    49.4609      7.4639       1.6966       2.6763       26.7602      2712.9414    178.4392     
3988.6250    49.4609      7.4712       1.6427       2.7065       27.9725      2869.4038    178.3279     
3988.7500    49.1375      7.4423       1.4812       2.6688       27.3992      2167.8940    178.2963     
3988.8750    48.7332      7.4459       1.5350       2.6763       25.9332      2318.7786    178.2964     
3989.0000    48.4906      7.4928       1.5350       2.6774       24.9773      2292.9204    178.2966     
3989.1250    48.3288      7.5216       1.5350       2.6892       24.3400      2358.1121    178.3127     
3989.2500    48.1671      7.5108       1.5350       2.7065       25.0421      2608.5278    178.3288     
3989.3750    47.9245      7.5288       1.5350       2.7183       24.3412      3357.1741    178.3608     
3989.5000    47.8437      7.5325       1.5889       2.7151       26.6376      2712.9414    178.4087     
3989.6250    47.9245      7.5469       1.5889       2.7172       28.4237      3051.9529    178.4566     
3989.7500    47.8437      7.5361       1.4812       2.7312       29.8910      3414.1223    178.4886     
3989.8750    47.8437      7.5180       1.6966       2.7409       31.6134      2984.2615    178.5205     
3990.0000    47.9245      7.5288       1.6427       2.7301       33.9098      3590.8262    178.5685     
3990.1250    48.2480      7.5288       1.5350       2.7151       31.8697      3376.0479    178.6164     
3990.2500    48.4097      7.5252       1.5889       2.7312       32.1254      2885.5325    178.6642     
3990.3750    48.3288      7.5144       1.6427       2.7323       30.7870      2885.5325    178.7281     
3990.5000    48.4097      7.5144       1.8582       2.7172       29.8309      2682.6926    178.8078     
3990.6250    48.5714      7.5180       1.8043       2.7172       29.0024      2853.3538    178.8716     
3990.7500    48.3288      7.5108       1.6966       2.7161       27.7914      3319.7363    178.9195     
3990.8750    48.2480      7.5180       1.5889       2.7280       29.9601      3069.1096    178.9674     
3991.0000    48.1671      7.5180       1.6966       2.7108       31.9376      3086.3657    179.0312     
3991.1250    48.2480      7.5325       1.7505       2.7215       31.1730      3452.6260    179.0950     
3991.2500    48.3288      7.5361       1.5889       2.7043       32.0026      3414.1223    179.1588     
3991.3750    48.3288      7.5252       1.4273       2.6978       32.8322      3191.9695    179.2227     
3991.5000    48.4906      7.5144       1.1580       2.7108       32.3864      3414.1223    179.3183     
3991.6250    48.5714      7.4712       1.1580       2.6935       32.0683      3530.9297    179.4299     
3991.7500    48.5714      7.4423       1.1042       2.6871       32.5789      3511.1919    179.5255     
3991.8750    48.5714      7.4315       1.1580       2.6925       33.2173      3069.1096    179.6212     
3992.0000    48.4906      7.4459       1.3735       2.6978       31.6238      3755.5642    179.7168     
3992.1250    48.4906      7.4531       1.4812       2.6914       31.1141      3590.8262    179.8283     
3992.2500    48.6523      7.4748       1.5350       2.6957       32.2627      3472.0371    179.9717     
3992.3750    48.4906      7.4712       1.4812       2.6839       32.8371      3301.1753    180.1310     
3992.5000    48.5714      7.4892       1.3196       2.6731       31.7536      2565.0161    180.3062     
3992.6250    48.4097      7.4856       1.1580       2.6849       30.4790      2229.5286    180.4973     
3992.7500    48.0863      7.4675       1.1580       2.6796       29.9053      2254.6741    180.7044     
3992.8750    48.0863      7.5072       1.2657       2.6699       28.7581      2242.0669    180.8636     
3993.0000    48.2480      7.5144       1.1580       2.6699       29.1415      2204.6658    181.0388     
3993.1250    48.4097      7.5325       1.2119       2.6849       29.4608      2682.6926    181.2936     
3993.2500    48.4906      7.5433       1.1580       2.6989       30.2904      3301.1753    181.5166     
3993.3750    48.5714      7.5036       1.3196       2.6935       31.1838      3672.2769    181.7236     
3993.5000    48.5714      7.4928       1.2119       2.7021       29.7177      3570.7527    181.9306     
3993.6250    48.1671      7.5036       1.1580       2.7118       27.2312      2853.3538    182.1535     
3993.7500    47.9245      7.5144       1.2657       2.7204       25.8289      2918.0762    182.4083     
3993.8750    47.7628      7.5144       1.2119       2.6968       24.6818      3357.1741    182.6472     
3994.0000    47.5202      7.5108       1.5350       2.6882       24.1720      2967.5732    182.8860     
3994.1250    47.6819      7.4892       1.5350       2.7021       24.6827      2743.5361    183.1567     
3994.2500    47.8437      7.4784       1.7505       2.7161       26.1500      3301.1753    183.3797     
3994.3750    47.9245      7.4639       1.7505       2.6957       27.5536      3672.2769    183.5867     
3994.5000    48.1671      7.4639       1.6966       2.7011       30.0414      3797.9087    183.7778     
3994.6250    48.7332      7.4639       1.4812       2.6871       29.9143      3797.9087    183.9370     
3994.7500    49.2992      7.4603       1.6427       2.6957       30.6801      3631.3228    184.1281     
3994.8750    49.3801      7.4531       1.4812       2.6763       29.6606      3651.7373    184.3351     
3995.0000    49.2183      7.4315       1.4273       2.6903       29.0233      3862.3423    184.5740     
