WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, R1, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           R1           RT           SP           
5098.3750    47.1343      15.8249      -99999.0000  -99999.0000  28.7619      62.1426      2259.9497    121.1703     
5098.5000    47.5025      15.8707      -99999.0000  -99999.0000  25.4603      61.3008      2037.3608    128.1186     
5098.6250    47.7182      15.7387      -99999.0000  -99999.0000  25.6040      60.3576      1792.7256    136.4927     
5098.7500    48.0094      15.6579      -99999.0000  -99999.0000  25.8778      59.9979      1425.0334    147.1797     
5098.8750    49.3196      15.3489      -99999.0000  -99999.0000  26.8616      58.9791      1017.5645    157.3442     
5099.0000    48.4588      14.7602      -99999.0000  -99999.0000  27.4142      58.6446      752.1247     164.6255     
5099.1250    47.7325      14.5782      -99999.0000  -99999.0000  30.5517      59.9318      618.8450     169.9419     
5099.2500    47.3139      14.6242      -99999.0000  -99999.0000  32.5998      61.4475      529.0221     174.0223     
5099.3750    47.6634      14.8980      -99999.0000  -99999.0000  28.1846      62.7861      461.1811     176.8994     
5099.5000    47.2642      14.7153      -99999.0000  -99999.0000  27.5964      64.1994      471.9625     178.6520     
5099.6250    47.1718      14.2291      -99999.0000  -99999.0000  25.1073      65.0824      538.6673     180.1034     
5099.7500    47.6364      13.6916      -99999.0000  -99999.0000  26.5720      64.1901      674.2481     181.2853     
5099.8750    47.4095      13.4586      -99999.0000  -99999.0000  28.5698      63.3482      913.5508     182.2610     
5100.0000    47.6055      13.5042      -99999.0000  -99999.0000  26.1289      63.2927      1108.8359    183.0622     
5100.1250    47.7626      13.8287      -99999.0000  -99999.0000  28.1030      63.5665      1295.3835    183.5630     
5100.2500    48.2467      14.4309      -99999.0000  -99999.0000  30.7089      65.2851      1419.0581    183.2873     
5100.3750    49.6722      14.8580      -99999.0000  -99999.0000  23.7840      66.2937      1300.9309    182.5679     
5100.5000    51.0009      15.4105      -99999.0000  -99999.0000  24.6407      65.6297      1183.7847    181.9282     
5100.6250    51.4855      15.3045      -99999.0000  -99999.0000  21.3968      64.1798      1091.3472    181.5737     
5100.7500    50.8162      14.6656      -99999.0000  -99999.0000  22.5266      62.3494      927.7466     181.3774     
5100.8750    52.2607      14.1283      -99999.0000  -99999.0000  22.7937      60.6204      685.0939     180.8009     
5101.0000    53.6859      13.8949      -99999.0000  -99999.0000  19.4236      58.9423      532.0316     179.8914     
5101.1250    53.8433      13.9916      -99999.0000  -99999.0000  22.0293      57.2387      406.2847     178.9342     
5101.2500    52.6178      14.3161      -99999.0000  -99999.0000  19.9968      57.0159      324.4649     178.0090     
5101.3750    51.0290      14.6154      -99999.0000  -99999.0000  18.9524      57.9893      242.5228     177.0522     
5101.5000    51.5882      14.5850      -99999.0000  -99999.0000  18.1866      58.8968      188.5162     176.0639     
5101.6250    52.3027      14.3013      -99999.0000  -99999.0000  17.5986      57.4466      168.0587     174.9804     
5101.7500    51.6154      14.0680      -99999.0000  -99999.0000  19.5449      56.0982      165.2309     173.7858     
5101.8750    51.2537      13.7841      -99999.0000  -99999.0000  17.4870      55.1045      182.3568     172.5281     
5102.0000    52.3525      13.5262      -99999.0000  -99999.0000  19.5603      54.4400      195.5277     171.0485     
5102.1250    51.7415      12.9613      -99999.0000  -99999.0000  21.1519      53.6744      207.8934     169.1411     
5102.2500    52.8980      13.3389      -99999.0000  -99999.0000  22.4141      52.3256      217.7754     166.0137     
5102.3750    52.9596      13.8910      -99999.0000  -99999.0000  22.9160      50.9521      197.7980     161.4603     
5102.5000    52.0605      14.0632      -99999.0000  -99999.0000  23.4437      49.4007      140.8481     156.5427     
5102.6250    52.7555      13.9829      -99999.0000  -99999.0000  25.4407      49.3446      107.4593     151.2291     
5102.7500    52.7211      13.7743      -99999.0000  -99999.0000  22.1151      49.7706      92.3783      145.5827     
5102.8750    51.2265      13.5924      -99999.0000  -99999.0000  25.0757      50.0694      81.2852      139.1918     
5103.0000    49.3484      13.2832      -99999.0000  -99999.0000  27.3268      50.2416      74.3120      131.9135     
5103.1250    48.3907      12.7968      -99999.0000  -99999.0000  29.4256      50.4138      84.4991      124.9840     
5103.2500    48.9902      11.9048      -99999.0000  -99999.0000  31.3977      50.5862      103.9100     118.3237     
5103.3750    48.0910      11.7476      -99999.0000  -99999.0000  33.7500      50.8347      131.7720     110.7918     
5103.5000    47.0768      12.2499      -99999.0000  -99999.0000  25.7601      51.3621      164.4759     102.4678     
5103.6250    47.1572      12.4474      -99999.0000  -99999.0000  26.0086      52.0920      225.7778     94.4134      
5103.7500    48.7942      12.1887      -99999.0000  -99999.0000  25.8765      53.2016      320.8094     86.2004      
5103.8750    49.7967      12.4122      -99999.0000  -99999.0000  21.9930      54.0337      441.2033     78.5100      
5104.0000    49.3008      13.1414      -99999.0000  -99999.0000  23.5088      53.7237      587.2960     73.1010      
5104.1250    49.3818      13.7700      -99999.0000  -99999.0000  24.0617      53.1361      734.4275     69.5935      
5104.2500    48.9634      14.4491      -99999.0000  -99999.0000  21.1667      54.6000      809.0444     66.8146      
5104.3750    48.2750      14.9265      -99999.0000  -99999.0000  23.1126      55.4067      750.7535     64.7485      
5104.5000    49.0661      15.4041      -99999.0000  -99999.0000  24.8063      56.5417      709.1118     63.4425      
5104.6250    48.7244      15.9311      -99999.0000  -99999.0000  25.6887      57.2977      678.5734     62.5173      
5104.7500    47.7098      16.3067      -99999.0000  -99999.0000  26.2923      58.1294      654.8213     61.7508      
5104.8750    46.8876      15.4905      -99999.0000  -99999.0000  28.1883      58.8846      651.0508     61.1265      
5105.0000    48.6010      14.8262      -99999.0000  -99999.0000  28.8671      56.1923      700.6747     60.9141      
5105.1250    49.2003      14.7200      -99999.0000  -99999.0000  29.2419      54.0835      728.5145     62.9990      
5105.2500    50.6275      15.4753      -99999.0000  -99999.0000  28.3504      54.7880      691.8635     68.1257      
5105.3750    49.8803      15.9523      -99999.0000  -99999.0000  27.9902      53.4396      791.2301     72.9670      
5105.5000    48.5969      15.6177      -99999.0000  -99999.0000  26.0079      54.4736      962.1620     75.7806      
5105.6250    47.5634      15.1564      -99999.0000  -99999.0000  30.1597      55.8371      1301.2209    77.6438      
5105.7500    48.1816      14.5682      -99999.0000  -99999.0000  32.8421      57.5302      1665.5598    79.0154      
5105.8750    49.3577      13.7776      -99999.0000  -99999.0000  30.3778      58.9704      1687.1050    79.9437      
5106.0000    48.8616      12.9869      -99999.0000  -99999.0000  32.2488      59.3201      1406.3981    80.6823      
5106.1250    48.5003      13.1845      -99999.0000  -99999.0000  33.7647      57.5238      1054.1681    81.6584      
5106.2500    49.8683      12.3685      -99999.0000  -99999.0000  36.3705      57.3325      785.0149     84.2661      
5106.3750    48.8730      11.0198      -99999.0000  -99999.0000  36.2895      58.7218      738.6882     89.2663      
5106.5000    49.1651      12.7640      -99999.0000  -99999.0000  40.0607      60.1108      846.2656     93.5691      
5106.6250    48.1120      14.0265      -99999.0000  -99999.0000  38.9155      61.9048      1046.4912    95.4005      
5106.7500    47.1744      14.9595      -99999.0000  -99999.0000  36.7304      63.1932      1337.0305    96.5190      
5106.8750    47.3318      15.5879      -99999.0000  -99999.0000  36.7506      64.8865      1483.0399    99.2536      
5107.0000    48.3921      15.8368      -99999.0000  -99999.0000  36.1270      66.6049      1053.7157    105.6004     
5107.1250    49.5490      15.8569      -99999.0000  -99999.0000  40.8724      68.1463      746.8519     115.0842     
5107.2500    50.5710      15.7508      -99999.0000  -99999.0000  43.3261      65.3782      537.8092     125.9781     
5107.3750    49.0184      15.8218      -99999.0000  -99999.0000  44.7662      62.2801      339.5710     134.5747     
5107.5000    48.6186      16.0447      -99999.0000  -99999.0000  45.2426      60.0950      182.9800     140.4934     
5107.6250    47.3926      16.1923      -99999.0000  -99999.0000  46.9360      58.1382      132.7509     145.4777     
5107.7500    47.9152      16.1617      -99999.0000  -99999.0000  49.3137      55.9273      109.2261     150.4465     
5107.8750    49.4963      16.0304      -99999.0000  -99999.0000  52.3753      54.8575      115.4887     156.2390     
5108.0000    49.6139      16.0507      -99999.0000  -99999.0000  54.4497      53.8109      232.1234     164.4872     
5108.1250    48.6182      16.2232      -99999.0000  -99999.0000  56.4979      54.3145      2550.1777    173.3847     
5108.2500    48.2763      16.6489      -99999.0000  -99999.0000  57.1516      54.9684      3338.3816    182.7260     
5108.3750    48.6833      17.1510      -99999.0000  -99999.0000  52.5838      55.4452      3309.8589    190.7051     
5108.5000    47.6308      17.0190      -99999.0000  -99999.0000  49.6129      55.8461      3241.9980    193.9465     
5108.6250    48.7292      16.5328      -99999.0000  -99999.0000  49.1261      54.7248      3175.5811    196.1740     
5108.7500    48.5414      15.9449      -99999.0000  -99999.0000  52.1374      55.5569      3110.4988    198.6713     
5108.8750    47.6418      15.8129      -99999.0000  -99999.0000  53.6508      56.2363      3038.1956    201.4061     
5109.0000    47.7033      16.2897      -99999.0000  -99999.0000  51.3651      55.5969      2964.8289    203.7128     
5109.1250    47.2072      16.1072      -99999.0000  -99999.0000  51.8686      55.0343      2901.4304    205.0689     
5109.2500    46.6920      15.6712      -99999.0000  -99999.0000  53.9163      54.4969      2826.1160    205.8707     
5109.3750    48.0603      15.9708      -99999.0000  -99999.0000  51.8841      55.4045      2752.7568    206.5930     
5109.5000    48.2944      16.9014      -99999.0000  -99999.0000  50.2564      56.7681      2693.8501    207.2834     
5109.6250    48.2790      16.5692      -99999.0000  -99999.0000  53.4705      58.3089      2621.3757    207.8479     
5109.7500    49.1090      16.2093      -99999.0000  -99999.0000  56.0006      59.4198      2574.9456    208.3804     
5109.8750    47.4804      15.9252      -99999.0000  -99999.0000  55.8691      60.8079      2519.8452    208.8971     
5110.0000    47.3872      15.8192      -99999.0000  -99999.0000  55.5598      61.6403      2459.0161    209.4297     
5110.1250    47.4494      15.7633      -99999.0000  -99999.0000  55.5295      62.4715      2386.1772    209.9779     
5110.2500    47.2024      15.8342      -99999.0000  -99999.0000  59.4282      62.7454      2339.5471    210.5103     
5110.3750    48.3785      16.2098      -99999.0000  -99999.0000  62.8960      63.1453      2276.6411    211.0580     
5110.5000    49.6505      15.4697      -99999.0000  -99999.0000  62.6122      64.4836      2230.0374    211.6060     
5110.6250    50.9611      15.9971      -99999.0000  -99999.0000  60.8834      65.7462      2180.2832    212.1071     
5110.7500    49.9276      15.7129      -99999.0000  -99999.0000  57.6839      66.7302      2131.6226    212.5920     
5110.8750    49.2583      15.3785      -99999.0000  -99999.0000  61.4814      67.2320      2084.0481    212.9028     
5111.0000    48.5896      15.6012      -99999.0000  -99999.0000  65.4059      67.4549      2033.6599    212.6908     
5111.1250    49.5545      15.9256      -99999.0000  -99999.0000  69.7104      68.5653      2003.2500    212.1296     
5111.2500    50.2117      16.0735      -99999.0000  -99999.0000  65.5733      69.6498      1963.9951    211.5847     
5111.3750    49.8502      15.7126      -99999.0000  -99999.0000  69.3195      70.5832      1930.9622    211.0557     
5111.5000    50.3918      15.7087      -99999.0000  -99999.0000  72.4582      71.7945      1900.2260    210.4950     
5111.6250    50.2418      15.9059      -99999.0000  -99999.0000  71.3619      72.8797      1871.6932    209.8231     
5111.7500    49.4384      15.9521      -99999.0000  -99999.0000  75.3888      73.6098      1850.5491    209.0247     
5111.8750    52.0560      15.5672      -99999.0000  -99999.0000  81.6706      74.3653      1816.0073    208.8287     
5112.0000    55.2307      15.9420      -99999.0000  -99999.0000  91.3493      76.6984      1768.8690    209.2027     
5112.1250    58.9055      16.1404      -99999.0000  -99999.0000  112.7149     73.2142      1849.4634    209.2753     
5112.2500    62.5098      16.0339      -99999.0000  -99999.0000  125.4866     65.5786      859.2296     209.0628     
5112.3750    60.5658      15.9271      -99999.0000  -99999.0000  116.1272     57.7904      342.0087     208.7401     
5112.5000    58.1288      15.8719      -99999.0000  -99999.0000  107.0214     52.9945      46.6356      208.2897     
