WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, CNL, DEN, GR, K, PE, P_AC, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH, VSH1

#DEPTH       AC           CAL          CGR          CNL          DEN          GR           K            PE           P_AC         R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH          VSH1         
3769.8750    53.9057      23.0706      -99999.0000  -99999.0000  -99999.0000  65.6281      -99999.0000  -99999.0000  58.6770      21.0812      76.5718      64.0473      -99999.0000  0.0000       149.5014     -99999.0000  -99999.0000  0.0000       0.0000       
3770.0000    54.6876      23.0713      -99999.0000  -99999.0000  -99999.0000  68.1152      -99999.0000  -99999.0000  60.3923      21.2401      67.8427      61.2706      -99999.0000  0.0000       149.2088     -99999.0000  -99999.0000  0.0000       0.0000       
3770.1250    56.2610      23.1671      -99999.0000  -99999.0000  -99999.0000  65.7818      -99999.0000  -99999.0000  63.8441      21.1579      59.9046      58.0098      -99999.0000  0.0000       148.8528     -99999.0000  -99999.0000  0.0000       0.0000       
3770.2500    57.7186      23.3518      -99999.0000  -99999.0000  -99999.0000  69.8164      -99999.0000  -99999.0000  67.0418      20.8728      52.4272      55.1513      -99999.0000  0.0000       148.4730     -99999.0000  -99999.0000  0.0000       0.0000       
3770.3750    59.4754      23.5936      -99999.0000  -99999.0000  -99999.0000  72.7854      -99999.0000  -99999.0000  70.8960      20.5749      46.5761      52.3659      -99999.0000  0.0000       148.1408     -99999.0000  -99999.0000  0.0000       0.0000       
3770.5000    60.5083      23.7718      -99999.0000  -99999.0000  -99999.0000  75.0187      -99999.0000  -99999.0000  73.1620      20.2137      41.2267      49.7406      -99999.0000  0.0000       147.9909     -99999.0000  -99999.0000  0.0000       0.0000       
3770.6250    60.8075      23.9058      -99999.0000  -99999.0000  -99999.0000  71.7465      -99999.0000  -99999.0000  73.8185      19.8714      37.1471      47.2688      -99999.0000  0.0000       148.0392     -99999.0000  -99999.0000  0.0000       0.0000       
3770.7500    61.1936      23.8621      -99999.0000  -99999.0000  -99999.0000  74.1828      -99999.0000  -99999.0000  74.6656      19.4024      33.2190      45.0888      -99999.0000  0.0000       148.2303     -99999.0000  -99999.0000  0.0000       0.0000       
3770.8750    61.8597      23.7234      -99999.0000  -99999.0000  -99999.0000  69.6422      -99999.0000  -99999.0000  76.1268      18.8700      29.6113      42.8295      -99999.0000  0.0000       148.4768     -99999.0000  -99999.0000  0.0000       0.0000       
3771.0000    62.6513      23.5719      -99999.0000  -99999.0000  -99999.0000  66.6491      -99999.0000  -99999.0000  77.8634      18.2295      25.7764      40.8533      -99999.0000  0.0000       148.8027     -99999.0000  -99999.0000  0.0000       0.0000       
3771.1250    62.0045      23.3823      -99999.0000  -99999.0000  -99999.0000  62.8949      -99999.0000  -99999.0000  76.4445      17.6145      24.8393      40.2123      -99999.0000  0.0000       149.1998     -99999.0000  -99999.0000  0.0000       0.0000       
3771.2500    60.0546      23.1420      -99999.0000  -99999.0000  -99999.0000  53.2039      -99999.0000  -99999.0000  72.1667      16.9044      28.4902      44.1994      -99999.0000  0.0000       149.8031     -99999.0000  -99999.0000  0.0000       0.0000       
3771.3750    57.5255      22.9461      -99999.0000  -99999.0000  -99999.0000  41.2550      -99999.0000  -99999.0000  66.6182      16.1986      33.8282      52.3722      -99999.0000  0.0000       150.4936     -99999.0000  -99999.0000  0.0000       0.0000       
3771.5000    54.5909      23.0927      -99999.0000  -99999.0000  -99999.0000  31.2088      -99999.0000  -99999.0000  60.1802      15.9345      41.6219      62.7034      -99999.0000  0.0000       151.1208     -99999.0000  -99999.0000  0.0000       0.0000       
3771.6250    52.1293      23.4613      -99999.0000  -99999.0000  -99999.0000  26.1352      -99999.0000  -99999.0000  54.7800      16.8165      56.7679      81.3579      -99999.0000  0.0000       151.3912     -99999.0000  -99999.0000  0.0000       0.0000       
3771.7500    50.3435      23.7919      -99999.0000  -99999.0000  -99999.0000  21.9243      -99999.0000  -99999.0000  50.8621      17.1846      111.4299     131.8973     -99999.0000  0.0000       151.2413     -99999.0000  -99999.0000  0.0000       0.0000       
3771.8750    50.9999      24.0400      -99999.0000  -99999.0000  -99999.0000  22.2548      -99999.0000  -99999.0000  52.3021      16.8657      179.6120     483.5950     -99999.0000  0.0000       150.9646     -99999.0000  -99999.0000  0.0000       0.0000       
3772.0000    51.3956      24.1929      -99999.0000  -99999.0000  -99999.0000  24.0567      -99999.0000  -99999.0000  53.1704      17.2613      312.7931     761.7983     -99999.0000  0.0000       150.7037     -99999.0000  -99999.0000  0.0000       0.0000       
3772.1250    50.1890      24.2444      -99999.0000  -99999.0000  -99999.0000  22.2307      -99999.0000  -99999.0000  50.5231      17.7880      483.3893     865.4219     -99999.0000  0.0000       150.3555     -99999.0000  -99999.0000  0.0000       0.0000       
3772.2500    50.6909      24.2135      -99999.0000  -99999.0000  -99999.0000  20.9881      -99999.0000  -99999.0000  51.6243      17.2873      614.1970     947.1485     -99999.0000  0.0000       149.9281     -99999.0000  -99999.0000  0.0000       0.0000       
3772.3750    51.2894      24.0683      -99999.0000  -99999.0000  -99999.0000  18.1472      -99999.0000  -99999.0000  52.9373      17.2431      746.6075     1023.1289    -99999.0000  0.0000       149.4612     -99999.0000  -99999.0000  0.0000       0.0000       
3772.5000    50.2565      24.1769      -99999.0000  -99999.0000  -99999.0000  16.9554      -99999.0000  -99999.0000  50.6712      17.6556      927.9673     1099.0596    -99999.0000  0.0000       149.0101     -99999.0000  -99999.0000  0.0000       0.0000       
3772.6250    50.0151      24.3616      -99999.0000  -99999.0000  -99999.0000  18.8335      -99999.0000  -99999.0000  50.1417      18.0999      1268.2327    1200.0743    -99999.0000  0.0000       148.5670     -99999.0000  -99999.0000  0.0000       0.0000       
3772.7500    50.4978      24.4066      -99999.0000  -99999.0000  -99999.0000  19.2909      -99999.0000  -99999.0000  51.2006      18.4617      1845.9600    1296.8430    -99999.0000  0.0000       148.2425     -99999.0000  -99999.0000  0.0000       0.0000       
3772.8750    50.1213      24.3313      -99999.0000  -99999.0000  -99999.0000  18.2766      -99999.0000  -99999.0000  50.3746      18.8742      2708.0957    1369.6749    -99999.0000  0.0000       147.9102     -99999.0000  -99999.0000  0.0000       0.0000       
3773.0000    49.6386      24.1545      -99999.0000  -99999.0000  -99999.0000  18.1504      -99999.0000  -99999.0000  49.3157      19.2741      3862.5955    1405.2942    -99999.0000  0.0000       147.5622     -99999.0000  -99999.0000  0.0000       0.0000       
3773.1250    49.7351      23.9141      -99999.0000  -99999.0000  -99999.0000  20.4090      -99999.0000  -99999.0000  49.5274      19.6486      5043.7070    1368.4104    -99999.0000  0.0000       147.2141     -99999.0000  -99999.0000  0.0000       0.0000       
3773.2500    49.5517      23.6421      -99999.0000  -99999.0000  -99999.0000  18.7353      -99999.0000  -99999.0000  49.1250      20.0549      5956.0225    1320.0212    -99999.0000  0.0000       147.3893     -99999.0000  -99999.0000  0.0000       0.0000       
3773.3750    50.1598      23.4400      -99999.0000  -99999.0000  -99999.0000  20.4611      -99999.0000  -99999.0000  50.4591      20.3405      5223.4585    1265.6865    -99999.0000  0.0000       147.9292     -99999.0000  -99999.0000  0.0000       0.0000       
3773.5000    50.6232      23.3963      -99999.0000  -99999.0000  -99999.0000  22.0093      -99999.0000  -99999.0000  51.4757      20.7467      3094.9399    1212.4001    -99999.0000  0.0000       148.4374     -99999.0000  -99999.0000  0.0000       0.0000       
3773.6250    50.5556      23.4351      -99999.0000  -99999.0000  -99999.0000  23.9128      -99999.0000  -99999.0000  51.3274      21.1403      1218.1904    1132.6913    -99999.0000  0.0000       148.9853     -99999.0000  -99999.0000  0.0000       0.0000       
3773.7500    50.7293      23.4674      -99999.0000  -99999.0000  -99999.0000  25.6133      -99999.0000  -99999.0000  51.7085      21.4894      849.9712     991.8148     -99999.0000  0.0000       149.5093     -99999.0000  -99999.0000  0.0000       0.0000       
3773.8750    51.2216      23.5316      -99999.0000  -99999.0000  -99999.0000  23.9902      -99999.0000  -99999.0000  52.7886      21.8512      688.2174     868.5640     -99999.0000  0.0000       149.9936     -99999.0000  -99999.0000  0.0000       0.0000       
3774.0000    50.8837      23.6277      -99999.0000  -99999.0000  -99999.0000  22.0119      -99999.0000  -99999.0000  52.0473      22.2384      596.7053     793.0815     -99999.0000  0.0000       150.5177     -99999.0000  -99999.0000  0.0000       0.0000       
3774.1250    49.8604      23.5965      -99999.0000  -99999.0000  -99999.0000  19.9068      -99999.0000  -99999.0000  49.8024      22.4670      543.2902     742.0552     -99999.0000  0.0000       150.8911     -99999.0000  -99999.0000  0.0000       0.0000       
3774.2500    49.1074      23.5021      -99999.0000  -99999.0000  -99999.0000  21.3789      -99999.0000  -99999.0000  48.1504      22.3531      595.8774     746.6050     -99999.0000  0.0000       150.8522     -99999.0000  -99999.0000  0.0000       0.0000       
3774.3750    49.3681      23.4013      -99999.0000  -99999.0000  -99999.0000  20.0095      -99999.0000  -99999.0000  48.7222      22.8482      693.9205     798.2309     -99999.0000  0.0000       150.6230     -99999.0000  -99999.0000  0.0000       0.0000       
3774.5000    50.2465      23.3576      -99999.0000  -99999.0000  -99999.0000  18.9191      -99999.0000  -99999.0000  50.6494      23.3432      808.2163     856.3553     -99999.0000  0.0000       150.2750     -99999.0000  -99999.0000  0.0000       0.0000       
3774.6250    51.1153      23.3520      -99999.0000  -99999.0000  -99999.0000  18.7676      -99999.0000  -99999.0000  52.5554      23.8001      1030.2001    1016.7156    -99999.0000  0.0000       149.8951     -99999.0000  -99999.0000  0.0000       0.0000       
3774.7500    50.4685      23.3718      -99999.0000  -99999.0000  -99999.0000  18.2861      -99999.0000  -99999.0000  51.1364      24.3776      1493.0391    1347.3069    -99999.0000  0.0000       149.4441     -99999.0000  -99999.0000  0.0000       0.0000       
3774.8750    50.1403      23.2457      -99999.0000  -99999.0000  -99999.0000  18.8703      -99999.0000  -99999.0000  50.4163      24.8917      3007.8579    1614.9951    -99999.0000  0.0000       149.0167     -99999.0000  -99999.0000  0.0000       0.0000       
3775.0000    50.8643      23.1068      -99999.0000  -99999.0000  -99999.0000  17.9829      -99999.0000  -99999.0000  52.0046      25.3677      4896.1807    1850.1226    -99999.0000  0.0000       148.7240     -99999.0000  -99999.0000  0.0000       0.0000       
3775.1250    51.2215      22.9618      -99999.0000  -99999.0000  -99999.0000  19.9372      -99999.0000  -99999.0000  52.7882      25.9452      4916.8540    1904.7577    -99999.0000  0.0000       148.4473     -99999.0000  -99999.0000  0.0000       0.0000       
3775.2500    51.1442      22.8864      -99999.0000  -99999.0000  -99999.0000  21.2063      -99999.0000  -99999.0000  52.6188      26.4909      4935.3066    1567.8403    -99999.0000  0.0000       148.2340     -99999.0000  -99999.0000  0.0000       0.0000       
3775.3750    51.3180      22.8363      -99999.0000  -99999.0000  -99999.0000  22.8054      -99999.0000  -99999.0000  53.0000      27.0938      4953.8267    1306.7834    -99999.0000  0.0000       148.1158     -99999.0000  -99999.0000  0.0000       0.0000       
3775.5000    52.0613      22.8054      -99999.0000  -99999.0000  -99999.0000  24.4553      -99999.0000  -99999.0000  54.6307      27.5508      4970.0967    1131.4946    -99999.0000  0.0000       148.2355     -99999.0000  -99999.0000  0.0000       0.0000       
3775.6250    52.7371      22.8188      -99999.0000  -99999.0000  -99999.0000  25.8005      -99999.0000  -99999.0000  56.1132      28.0712      4974.7715    982.9362     -99999.0000  0.0000       148.4979     -99999.0000  -99999.0000  0.0000       0.0000       
3775.7500    52.7950      22.8829      -99999.0000  -99999.0000  -99999.0000  27.1205      -99999.0000  -99999.0000  56.2403      28.6043      4986.4414    878.4438     -99999.0000  0.0000       148.9982     -99999.0000  -99999.0000  0.0000       0.0000       
3775.8750    53.7893      22.9979      -99999.0000  -99999.0000  -99999.0000  29.4047      -99999.0000  -99999.0000  58.4217      29.1754      4977.1504    937.2864     -99999.0000  0.0000       149.6650     -99999.0000  -99999.0000  0.0000       0.0000       
3776.0000    54.7933      23.1635      -99999.0000  -99999.0000  -99999.0000  32.8051      -99999.0000  -99999.0000  60.6243      29.6578      5024.3086    1245.2615    -99999.0000  0.0000       150.3397     -99999.0000  -99999.0000  0.0000       0.0000       
3776.1250    52.5246      23.4179      -99999.0000  -99999.0000  -99999.0000  35.8504      -99999.0000  -99999.0000  55.6471      30.1021      5334.4321    1698.1902    -99999.0000  0.0000       151.0302     -99999.0000  -99999.0000  0.0000       0.0000       
3776.2500    53.6445      23.7739      -99999.0000  -99999.0000  -99999.0000  39.6061      -99999.0000  -99999.0000  58.1039      30.4639      5626.0420    2463.6475    -99999.0000  0.0000       151.7049     -99999.0000  -99999.0000  0.0000       0.0000       
3776.3750    56.9075      24.1172      -99999.0000  -99999.0000  -99999.0000  43.5140      -99999.0000  -99999.0000  65.2625      30.9145      458.8320     505.6479     -99999.0000  0.0000       152.4193     -99999.0000  -99999.0000  0.0000       0.0000       
3776.5000    59.9486      24.4096      -99999.0000  -99999.0000  -99999.0000  48.8427      -99999.0000  -99999.0000  71.9341      31.2319      90.2452      120.3508     -99999.0000  0.0000       153.1734     -99999.0000  -99999.0000  0.0000       0.0000       
3776.6250    62.0532      24.6704      -99999.0000  -99999.0000  -99999.0000  54.5520      -99999.0000  -99999.0000  76.5512      29.3801      48.1903      51.4816      -99999.0000  0.0000       153.7212     -99999.0000  -99999.0000  0.0000       0.0000       
3776.7500    63.8392      24.6394      -99999.0000  -99999.0000  -99999.0000  62.3419      -99999.0000  -99999.0000  80.4695      26.7543      34.6091      38.6662      -99999.0000  0.0000       154.1738     -99999.0000  -99999.0000  0.0000       0.0000       
3776.8750    65.2777      24.2850      -99999.0000  -99999.0000  -99999.0000  58.9681      -99999.0000  -99999.0000  83.6253      24.5219      28.0205      34.7141      -99999.0000  0.0000       154.3807     -99999.0000  -99999.0000  0.0000       0.0000       
