WELLNAME = well121
STDEP  =  3000.0000    
ENDEP  =  4019.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          CNL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3514.6250    47.2873      21.6708      -1.9500      46.9946      48.3714      25.5691      10390.7021   10109.7227   0.0000       0.0000       0.2642       26.4247      
3514.7500    47.3046      21.6921      -1.9328      51.3939      48.3758      25.8729      10372.6582   10083.3623   0.0000       0.0000       0.2957       29.5671      
3514.8750    47.3217      21.6816      -1.9038      53.3595      48.3802      25.8729      10364.3545   10065.9180   0.0000       0.0000       0.3097       30.9711      
3515.0000    47.3389      21.6777      -1.8808      50.9303      48.3846      25.9868      10346.6914   10021.1172   0.0000       0.0000       0.2924       29.2359      
3515.1250    47.3740      21.6610      -1.8696      48.8551      48.3935      26.1893      10300.4668   9985.5215    0.0000       0.0000       0.2775       27.7536      
3515.2500    47.4273      21.6189      -1.8467      46.1868      48.4071      26.3158      10282.7764   9950.1797    0.0000       0.0000       0.2585       25.8477      
3515.3750    47.4990      21.5897      -1.8296      43.9936      48.4254      26.3158      10237.0645   9896.8213    0.0000       0.0000       0.2428       24.2812      
3515.5000    47.5885      21.5662      -1.8124      42.3346      48.4482      26.4930      10219.4902   9781.3174    0.0000       0.0000       0.2310       23.0961      
3515.6250    47.6600      21.5242      -1.7894      43.5879      48.4665      26.7841      10183.3838   9236.0273    0.0000       0.0000       0.2399       23.9913      
3515.7500    47.7677      21.4946      -1.7841      46.5639      48.4939      26.9740      10165.7949   8440.5527    0.0000       0.0000       0.2612       26.1171      
3515.8750    47.8572      21.4713      -1.8085      43.0642      48.5167      27.0119      10120.5234   7960.5586    0.0000       0.0000       0.2362       23.6173      
3516.0000    47.9105      21.4293      -1.8330      39.8616      48.5303      26.7839      10103.0361   7366.0029    0.0000       0.0000       0.2133       21.3297      
3516.1250    47.8732      21.4191      -1.8516      36.5412      48.5208      26.5558      10067.3418   7096.4951    0.0000       0.0000       0.1896       18.9580      
3516.2500    47.7456      21.4211      -1.8463      35.3560      48.4883      26.4164      10022.4785   7877.2065    0.0000       0.0000       0.1811       18.1115      
3516.3750    47.2919      21.4233      -1.8115      33.2230      48.3726      26.4796      10014.3975   6996.9229    0.0000       0.0000       0.1659       16.5879      
3516.5000    46.7116      21.4255      -1.7646      31.8617      48.2246      26.6568      9721.1152    6349.3579    0.0000       0.0000       0.1562       15.6155      
3516.6250    47.1812      21.4284      -1.6347      33.7093      48.3443      26.7454      8886.7041    6110.9111    0.0000       0.0000       0.1694       16.9352      
3516.7500    47.5425      21.4492      -1.4928      35.3782      48.4365      26.8719      8572.3848    5758.9985    0.0000       0.0000       0.1813       18.1273      
3516.8750    47.7225      21.4580      -1.3509      37.7595      48.4824      26.8719      8890.7246    5619.1826    0.0000       0.0000       0.1983       19.8282      
3517.0000    47.7576      21.4795      -1.2329      39.4287      48.4913      26.5551      9687.7070    6080.2432    0.0000       0.0000       0.2102       21.0205      
3517.1250    47.7568      21.5065      -1.1445      41.6320      48.4911      26.3778      9966.0254    6831.0156    0.0000       0.0000       0.2259       22.5943      
3517.2500    47.7557      21.5153      -1.1035      43.4785      48.4909      26.1371      10104.6465   7920.1846    0.0000       0.0000       0.2391       23.9132      
3517.3750    47.7548      21.5364      -1.1161      46.0383      48.4906      26.3143      10189.1270   8893.1309    0.0000       0.0000       0.2574       25.7416      
3517.5000    47.8443      21.5639      -1.2357      48.3013      48.5135      26.4028      10236.8125   9674.3848    0.0000       0.0000       0.2736       27.3580      
3517.6250    47.8978      21.5726      -1.3373      45.9892      48.5271      26.4154      10228.6035   10006.7041   0.0000       0.0000       0.2571       25.7066      
3517.7500    47.8244      21.5749      -1.4807      43.6187      48.5084      26.1873      10201.5977   9204.2910    0.0000       0.0000       0.2401       24.0133      
3517.8750    47.5699      21.5772      -1.5527      41.2484      48.4435      26.1366      10184.2119   8242.9434    0.0000       0.0000       0.2232       22.3203      
3518.0000    47.3154      21.5981      -1.5771      39.8280      48.3786      26.3771      10175.9941   7406.1631    0.0000       0.0000       0.2131       21.3057      
3518.1250    47.4410      21.6259      -1.5542      39.0603      48.4106      26.5923      10167.9824   7378.1133    0.0000       0.0000       0.2076       20.7574      
3518.2500    47.5486      21.6723      -1.5312      39.2439      48.4380      26.6809      10169.1104   8340.4209    0.0000       0.0000       0.2089       20.8885      
3518.3750    47.6203      21.7635      -1.5259      40.6154      48.4563      26.8201      10160.7109   9800.9590    0.0000       0.0000       0.2187       21.8681      
3518.5000    47.6735      21.8291      -1.5088      43.8288      48.4699      26.7440      10161.6816   10217.5078   0.0000       0.0000       0.2416       24.1634      
3518.6250    47.7087      21.8249      -1.5155      46.8044      48.4789      26.5539      10153.5137   10209.3965   0.0000       0.0000       0.2629       26.2889      
3518.7500    47.7079      21.8017      -1.5220      49.6603      48.4787      26.4652      10163.9082   10229.0439   0.0000       0.0000       0.2833       28.3288      
3518.8750    47.6343      21.7596      -1.5287      52.8139      48.4599      26.3258      10155.9385   10248.8848   0.0000       0.0000       0.3058       30.5814      
3519.0000    47.5610      21.6920      -1.5296      55.0170      48.4412      26.2878      10156.8477   10259.4160   0.0000       0.0000       0.3215       32.1550      
3519.1250    47.5095      21.6372      -1.5183      53.5380      48.4281      26.2750      10158.1250   10251.1133   0.0000       0.0000       0.3110       31.0985      
3519.2500    47.3418      21.5698      -1.5071      52.7703      48.3853      26.4648      10177.4990   10280.3223   0.0000       0.0000       0.3055       30.5502      
3519.3750    47.3047      21.4960      -1.5018      52.6570      48.3759      26.5154      10197.2412   10290.7637   0.0000       0.0000       0.3047       30.4693      
3519.5000    47.2675      21.4224      -1.5086      52.9586      48.3664      26.6292      10198.5010   10273.2480   0.0000       0.0000       0.3068       30.6847      
3519.6250    47.2843      21.3865      -1.5271      54.2115      48.3706      26.7178      10199.5195   10274.1904   0.0000       0.0000       0.3158       31.5796      
3519.7500    47.3017      21.3445      -1.5397      56.0584      48.3751      26.7557      10200.6953   10275.3008   0.0000       0.0000       0.3290       32.8989      
3519.8750    47.3007      21.3150      -1.5643      56.4192      48.3748      26.5530      10201.6650   10276.5313   0.0000       0.0000       0.3316       33.1566      
3520.0000    47.6534      21.0436      -1.5330      56.0749      48.4648      26.2997      10212.1357   10065.5986   0.0000       0.0000       0.3291       32.9106      
3520.1250    47.7432      20.9190      -1.5316      55.0085      48.4877      25.9450      10203.4180   9881.9004    0.0000       0.0000       0.3215       32.1489      
3520.2500    47.8333      20.9082      -1.5678      54.0604      48.5106      25.6410      10203.5801   9909.1992    0.0000       0.0000       0.3147       31.4717      
3520.3750    47.9415      20.9097      -1.5741      52.7551      48.5382      25.2863      10185.1006   9918.4688    0.0000       0.0000       0.3054       30.5394      
3520.5000    48.0678      20.9112      -1.5746      50.7967      48.5704      25.1849      10185.2852   9945.8994    0.0000       0.0000       0.2914       29.1405      
3520.6250    47.9765      20.8556      -1.5691      50.2049      48.5471      25.4634      10176.1572   9946.0957    0.0000       0.0000       0.2872       28.7178      
3520.7500    47.8490      20.8190      -1.5576      51.0405      48.5147      25.9951      10148.4316   9955.3379    0.0000       0.0000       0.2931       29.3147      
3520.8750    47.7940      20.7760      -1.5164      51.6981      48.5006      26.1217      10148.6152   10001.1699   0.0000       0.0000       0.2978       29.7844      
3521.0000    47.7752      20.7454      -1.4753      52.4744      48.4958      26.4889      10148.7871   10010.4902   0.0000       0.0000       0.3034       30.3389      
3521.1250    47.7746      20.7404      -1.4341      53.1909      48.4957      26.4508      10148.9717   10047.3613   0.0000       0.0000       0.3085       30.8506      
3521.2500    47.8463      20.7611      -1.3811      53.9679      48.5140      26.2607      10149.1328   10065.9668   0.0000       0.0000       0.3141       31.4056      
3521.3750    47.9003      20.7498      -1.3399      53.9703      48.5277      26.1847      10140.0762   10084.5625   0.0000       0.0000       0.3141       31.4073      
3521.5000    47.9359      20.7446      -1.2928      53.0222      48.5368      26.2226      10130.9414   10075.4990   0.0000       0.0000       0.3073       30.7302      
3521.6250    47.9353      20.7653      -1.2634      52.7877      48.5367      26.4630      10121.8730   10066.4922   0.0000       0.0000       0.3056       30.5627      
3521.7500    47.8441      20.7921      -1.2282      53.9212      48.5134      26.5516      10103.5527   10029.9297   0.0000       0.0000       0.3137       31.3723      
3521.8750    47.7166      20.8190      -1.1811      54.8755      48.4809      26.7414      10094.4668   9984.3330    0.0000       0.0000       0.3205       32.0539      
3522.0000    47.7159      20.8454      -1.1517      56.1273      48.4807      26.8174      10113.1484   9947.9990    0.0000       0.0000       0.3295       32.9481      
3522.1250    47.8060      20.8532      -1.1285      57.9143      48.5037      26.3614      10131.8262   9939.0781    0.0000       0.0000       0.3422       34.2245      
3522.2500    48.0773      20.9119      -1.1289      59.8798      48.5729      26.2600      10150.5547   9893.9160    0.0000       0.0000       0.3563       35.6284      
3522.3750    48.3123      20.9513      -1.1235      62.4989      48.6328      26.4372      10150.7549   9876.0059    0.0000       0.0000       0.3750       37.4992      
3522.5000    48.0942      21.0161      -1.1120      62.0865      48.5772      26.3358      10150.9277   9858.1035    0.0000       0.0000       0.3720       37.2047      
3522.6250    47.8036      21.0369      -1.1183      59.5919      48.5031      25.5379      10104.8281   9831.2637    0.0000       0.0000       0.3542       35.4228      
3522.7500    47.6761      21.0381      -1.1307      56.6817      48.4706      25.8544      10086.4824   9822.4629    0.0000       0.0000       0.3334       33.3441      
3522.8750    48.0017      21.0778      -1.1192      60.4312      48.5536      26.1835      10068.2822   9804.6602    0.0000       0.0000       0.3602       36.0223      
3523.0000    48.2005      21.0917      -1.0781      60.9694      48.6043      26.4367      10050.0039   9795.8867    0.0000       0.0000       0.3641       36.4067      
