WELLNAME = well92
STDEP  =  3000.0000    
ENDEP  =  4553.7051    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR_DM, GR, K, MSFL, PE, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR_DM       GR           K            MSFL         PE           R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH1         
3458.6250    -99999.0000  23.8224      0.0000       25.1597      0.0000       0.0000       0.0000       16.1783      -99999.0000  -99999.0000  0.0000       0.0000       72.3203      0.0000       0.0000       0.0000       
3458.7500    -99999.0000  23.8343      0.0000       25.8676      0.0000       0.0000       0.0000       16.3236      -99999.0000  -99999.0000  0.0000       0.0000       72.3432      0.0000       0.0000       0.0000       
3458.8750    -99999.0000  23.8336      0.0000       24.8292      0.0000       0.0000       0.0000       16.4878      -99999.0000  -99999.0000  0.0000       0.0000       72.3976      0.0000       0.0000       0.0000       
3459.0000    -99999.0000  23.8201      0.0000       23.4618      0.0000       0.0000       0.0000       16.6519      -99999.0000  -99999.0000  0.0000       0.0000       72.4128      0.0000       0.0000       0.0000       
3459.1250    -99999.0000  23.8191      0.0000       22.0691      0.0000       0.0000       0.0000       16.7845      -99999.0000  -99999.0000  0.0000       0.0000       72.4120      0.0000       0.0000       0.0000       
3459.2500    -99999.0000  23.8182      0.0000       22.0937      0.0000       0.0000       0.0000       16.9234      -99999.0000  -99999.0000  0.0000       0.0000       72.5060      0.0000       0.0000       0.0000       
3459.3750    -99999.0000  23.8176      0.0000       22.7509      0.0000       0.0000       0.0000       17.1003      -99999.0000  -99999.0000  0.0000       0.0000       72.5607      0.0000       0.0000       0.0000       
3459.5000    -99999.0000  23.8168      0.0000       23.4083      0.0000       0.0000       0.0000       17.2645      -99999.0000  -99999.0000  0.0000       0.0000       72.6390      0.0000       0.0000       0.0000       
3459.6250    -99999.0000  23.8158      0.0000       23.0280      0.0000       0.0000       0.0000       17.4413      -99999.0000  -99999.0000  0.0000       0.0000       72.8039      0.0000       0.0000       0.0000       
3459.7500    -99999.0000  23.8152      0.0000       22.4452      0.0000       0.0000       0.0000       17.6182      -99999.0000  -99999.0000  0.0000       0.0000       72.8744      0.0000       0.0000       0.0000       
3459.8750    -99999.0000  23.8146      0.0000       22.4950      0.0000       0.0000       0.0000       17.7634      -99999.0000  -99999.0000  0.0000       0.0000       72.9763      0.0000       0.0000       0.0000       
3460.0000    -99999.0000  23.8386      0.0000       23.1270      0.0000       0.0000       0.0000       17.9403      -99999.0000  -99999.0000  0.0000       0.0000       73.0547      0.0000       0.0000       0.0000       
3460.1250    -99999.0000  23.8381      0.0000       23.6832      0.0000       0.0000       0.0000       18.1487      -99999.0000  -99999.0000  0.0000       0.0000       73.1406      0.0000       0.0000       0.0000       
3460.2500    -99999.0000  23.8246      0.0000       24.6190      0.0000       0.0000       0.0000       17.8700      -99999.0000  -99999.0000  0.0000       0.0000       73.1876      0.0000       0.0000       0.0000       
3460.3750    -99999.0000  23.8365      0.0000       24.2386      0.0000       0.0000       0.0000       17.6293      -99999.0000  -99999.0000  0.0000       0.0000       73.2659      0.0000       0.0000       0.0000       
3460.5000    -99999.0000  23.8229      0.0000       23.3774      0.0000       0.0000       0.0000       17.2809      -99999.0000  -99999.0000  0.0000       0.0000       73.3363      0.0000       0.0000       0.0000       
3460.6250    -99999.0000  23.8096      0.0000       22.6427      0.0000       0.0000       0.0000       16.7934      -99999.0000  -99999.0000  0.0000       0.0000       73.3751      0.0000       0.0000       0.0000       
3460.7500    -99999.0000  23.8089      0.0000       22.7939      0.0000       0.0000       0.0000       16.8944      -99999.0000  -99999.0000  0.0000       0.0000       73.4532      0.0000       0.0000       0.0000       
3460.8750    -99999.0000  23.7825      0.0000       23.2992      0.0000       0.0000       0.0000       17.0965      -99999.0000  -99999.0000  0.0000       0.0000       73.5237      0.0000       0.0000       0.0000       
3461.0000    -99999.0000  23.7817      0.0000       23.7795      0.0000       0.0000       0.0000       17.2734      -99999.0000  -99999.0000  0.0000       0.0000       73.6098      0.0000       0.0000       0.0000       
3461.1250    -99999.0000  23.7808      0.0000       24.3355      0.0000       0.0000       0.0000       17.4819      -99999.0000  -99999.0000  0.0000       0.0000       73.7038      0.0000       0.0000       0.0000       
3461.2500    -99999.0000  23.7802      0.0000       24.3855      0.0000       0.0000       0.0000       17.6903      -99999.0000  -99999.0000  0.0000       0.0000       73.7980      0.0000       0.0000       0.0000       
3461.3750    -99999.0000  23.7792      0.0000       23.8532      0.0000       0.0000       0.0000       17.8862      -99999.0000  -99999.0000  0.0000       0.0000       73.9156      0.0000       0.0000       0.0000       
3461.5000    -99999.0000  23.7660      0.0000       24.2574      0.0000       0.0000       0.0000       17.6328      -99999.0000  -99999.0000  0.0000       0.0000       73.9702      0.0000       0.0000       0.0000       
3461.6250    -99999.0000  23.7525      0.0000       24.7883      0.0000       0.0000       0.0000       17.2592      -99999.0000  -99999.0000  0.0000       0.0000       74.0248      0.0000       0.0000       0.0000       
3461.7500    -99999.0000  23.7640      0.0000       25.6227      0.0000       0.0000       0.0000       17.0374      -99999.0000  -99999.0000  0.0000       0.0000       74.1343      0.0000       0.0000       0.0000       
3461.8750    -99999.0000  23.7759      0.0000       26.2295      0.0000       0.0000       0.0000       16.8157      -99999.0000  -99999.0000  0.0000       0.0000       74.1890      0.0000       0.0000       0.0000       
3462.0000    -99999.0000  23.7754      0.0000       24.9633      0.0000       0.0000       0.0000       16.4294      -99999.0000  -99999.0000  0.0000       0.0000       74.2200      0.0000       0.0000       0.0000       
3462.1250    -99999.0000  23.7744      0.0000       23.1657      0.0000       0.0000       0.0000       15.6508      -99999.0000  -99999.0000  0.0000       0.0000       74.2747      0.0000       0.0000       0.0000       
3462.2500    -99999.0000  23.7480      0.0000       23.9496      0.0000       0.0000       0.0000       15.7138      -99999.0000  -99999.0000  0.0000       0.0000       74.3135      0.0000       0.0000       0.0000       
3462.3750    -99999.0000  23.7477      0.0000       25.0877      0.0000       0.0000       0.0000       15.8147      -99999.0000  -99999.0000  0.0000       0.0000       74.3680      0.0000       0.0000       0.0000       
3462.5000    -99999.0000  23.7467      0.0000       26.2766      0.0000       0.0000       0.0000       15.9093      -99999.0000  -99999.0000  0.0000       0.0000       74.3830      0.0000       0.0000       0.0000       
3462.6250    -99999.0000  23.7329      0.0000       27.2123      0.0000       0.0000       0.0000       16.0166      -99999.0000  -99999.0000  0.0000       0.0000       74.4297      0.0000       0.0000       0.0000       
3462.7500    -99999.0000  23.7449      0.0000       27.4140      0.0000       0.0000       0.0000       16.1491      -99999.0000  -99999.0000  0.0000       0.0000       74.4447      0.0000       0.0000       0.0000       
3462.8750    -99999.0000  23.7188      0.0000       25.0596      0.0000       0.0000       0.0000       16.3323      -99999.0000  -99999.0000  0.0000       0.0000       74.4673      0.0000       0.0000       0.0000       
3463.0000    -99999.0000  23.7183      0.0000       23.9959      0.0000       0.0000       0.0000       16.5092      -99999.0000  -99999.0000  0.0000       0.0000       74.4983      0.0000       0.0000       0.0000       
3463.1250    -99999.0000  23.7168      0.0000       23.7927      0.0000       0.0000       0.0000       16.3696      -99999.0000  -99999.0000  0.0000       0.0000       74.5052      0.0000       0.0000       0.0000       
3463.2500    -99999.0000  23.7166      0.0000       24.3234      0.0000       0.0000       0.0000       15.9834      -99999.0000  -99999.0000  0.0000       0.0000       74.5046      0.0000       0.0000       0.0000       
3463.3750    -99999.0000  23.7157      0.0000       24.8036      0.0000       0.0000       0.0000       15.6351      -99999.0000  -99999.0000  0.0000       0.0000       74.5038      0.0000       0.0000       0.0000       
3463.5000    -99999.0000  23.6893      0.0000       25.3597      0.0000       0.0000       0.0000       15.2741      -99999.0000  -99999.0000  0.0000       0.0000       74.5029      0.0000       0.0000       0.0000       
3463.6250    -99999.0000  23.6888      0.0000       26.0424      0.0000       0.0000       0.0000       14.9954      -99999.0000  -99999.0000  0.0000       0.0000       74.5017      0.0000       0.0000       0.0000       
3463.7500    -99999.0000  23.6880      0.0000       25.6114      0.0000       0.0000       0.0000       14.6914      -99999.0000  -99999.0000  0.0000       0.0000       74.5011      0.0000       0.0000       0.0000       
3463.8750    -99999.0000  23.6868      0.0000       23.9403      0.0000       0.0000       0.0000       14.3304      -99999.0000  -99999.0000  0.0000       0.0000       74.5004      0.0000       0.0000       0.0000       
3464.0000    -99999.0000  23.6863      0.0000       22.6995      0.0000       0.0000       0.0000       13.9885      -99999.0000  -99999.0000  0.0000       0.0000       74.4996      0.0000       0.0000       0.0000       
3464.1250    -99999.0000  23.6856      0.0000       21.5346      0.0000       0.0000       0.0000       14.0515      -99999.0000  -99999.0000  0.0000       0.0000       74.4990      0.0000       0.0000       0.0000       
3464.2500    -99999.0000  23.6847      0.0000       21.8376      0.0000       0.0000       0.0000       14.1461      -99999.0000  -99999.0000  0.0000       0.0000       74.4982      0.0000       0.0000       0.0000       
3464.3750    -99999.0000  23.6836      0.0000       22.0646      0.0000       0.0000       0.0000       14.2280      -99999.0000  -99999.0000  0.0000       0.0000       74.4733      0.0000       0.0000       0.0000       
3464.5000    -99999.0000  23.6831      0.0000       22.2664      0.0000       0.0000       0.0000       14.3099      -99999.0000  -99999.0000  0.0000       0.0000       74.4648      0.0000       0.0000       0.0000       
3464.6250    -99999.0000  23.6568      0.0000       22.4935      0.0000       0.0000       0.0000       14.3982      -99999.0000  -99999.0000  0.0000       0.0000       74.4401      0.0000       0.0000       0.0000       
3464.7500    -99999.0000  23.6561      0.0000       22.7206      0.0000       0.0000       0.0000       14.4865      -99999.0000  -99999.0000  0.0000       0.0000       74.4314      0.0000       0.0000       0.0000       
3464.8750    -99999.0000  23.6300      0.0000       23.0995      0.0000       0.0000       0.0000       14.4799      -99999.0000  -99999.0000  0.0000       0.0000       74.3832      0.0000       0.0000       0.0000       
3465.0000    -99999.0000  23.6291      0.0000       22.8709      0.0000       0.0000       0.0000       14.3277      -99999.0000  -99999.0000  0.0000       0.0000       74.3667      0.0000       0.0000       0.0000       
3465.1250    -99999.0000  23.6285      0.0000       23.2498      0.0000       0.0000       0.0000       14.0806      -99999.0000  -99999.0000  0.0000       0.0000       74.3659      0.0000       0.0000       0.0000       
3465.2500    -99999.0000  23.6276      0.0000       23.7551      0.0000       0.0000       0.0000       13.8905      -99999.0000  -99999.0000  0.0000       0.0000       74.3413      0.0000       0.0000       0.0000       
3465.3750    -99999.0000  23.6269      0.0000       23.9571      0.0000       0.0000       0.0000       13.6624      -99999.0000  -99999.0000  0.0000       0.0000       74.3324      0.0000       0.0000       0.0000       
